code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.54,1.12,1.04,0.02,0.5,0.01,0.66,0.07,46.45,16.12,2.43,16.12,2.43,107.16,4.79,3.65,17.7,2.48,28.89,0.37,0.57,-0.95,2.15,0.3,6.47,1.58,1.33,2.63,5.4,460634.4,4356026080.0,1.06,5.07,-5.15,2.32,9.01,11.23,0.09,0.02,-0.2,-0.33,-2.49,-0.28,49.16,37.95,35.9,2.13,1.08,1.18,1.21,1.3,1.84,1.28,1.7,1.59,2.29,3.33,-63248.38,-205036.49,49906381.2,23782771.92,1.79,1.9,1.8,1.64,2.27,0.05,2.75,0.92,46.1,44.52,0.68,28.83,1.49,0.21,0.39,0.64,0.16,0.02,1.35,9.06,82.03,0.41,0.7,0.94,4.11,16.89,2.63
stock100357,13.14,0.96,0.99,0.02,0.27,0.06,0.12,0.05,7.56,-23.74,5.39,-23.74,5.39,7.1,7.84,17.73,29.04,2.92,46.95,2.9,-2.99,-7.28,8.56,-1.09,-2.67,1.38,1.0,-1.93,5.03,386582.38,7172490570.0,0.54,1.64,2.18,-0.83,3.19,-2.58,-0.06,0.27,-0.21,-0.21,-1.29,-0.21,52.23,41.62,38.43,2.01,1.14,1.16,1.16,1.25,1.95,1.71,1.59,1.45,2.07,3.01,-130803.74,-230502.15,67432043.05,107871936.0,3.32,2.64,2.74,2.38,3.13,0.14,0.65,0.64,63.48,49.79,0.16,33.31,19.29,0.0,-0.63,4.4,-0.63,0.18,0.08,4.53,20.52,0.11,0.19,0.03,4.53,20.52,4.71
stock101688,10.65,1.16,1.05,0.01,0.31,0.04,0.19,0.03,-43.95,-52.67,1.26,-52.58,1.46,13.54,2.71,4.44,14.23,2.18,17.38,4.83,-3.09,-0.82,3.91,-1.68,0.77,1.61,1.22,4.96,5.67,833922.43,3271286150.0,2.55,8.27,12.94,37.07,47.3,53.94,0.18,0.03,-0.33,-0.3,-2.34,-0.37,34.21,32.44,32.57,2.34,1.25,1.33,1.66,1.88,2.01,2.38,2.81,2.6,2.9,3.53,-276981.68,-749170.04,65503523.16,92396841.34,2.45,2.53,2.23,2.0,1.97,-0.09,3.38,2.67,19.36,32.58,0.49,0.62,2.83,-0.24,1.12,-0.46,1.05,0.15,1.18,9.42,88.82,0.47,1.02,1.18,4.14,17.11,2.3
stock103528,26.6,1.04,1.01,0.0,0.09,0.0,0.03,0.0,12.15,33.88,2.61,33.88,2.61,82.23,2.28,6.6,51.18,2.1,58.57,0.47,0.53,1.07,-2.2,0.48,1.37,1.52,1.1,1.42,6.73,177066.99,371418520.0,4.77,17.8,-9.62,-18.45,16.72,13.58,0.06,0.05,-0.13,-0.53,-2.09,-0.46,65.68,46.01,39.59,3.3,1.17,1.29,1.58,1.75,2.5,2.33,2.82,3.29,3.39,4.12,-67022.99,-217547.3,26709686.81,159816349.0,3.44,3.96,5.75,4.92,4.28,-0.61,13.37,10.54,8.38,23.09,0.32,3.15,0.93,0.02,-13.97,0.06,-11.3,0.13,1.19,11.02,121.42,0.48,1.58,1.23,4.73,22.37,4.04
stock100469,11.91,1.12,1.04,0.03,0.42,0.05,1.88,0.13,2.74,334.25,26.52,306.89,11.74,-77.28,6.56,1.46,4.8,1.72,3.66,1.92,10.1,2.1,0.74,2.4,-0.93,1.4,1.21,5.99,5.65,1373922.86,24312085600.0,0.57,5.18,6.15,11.41,27.38,1.1,0.21,0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.72,1.14,1.24,1.35,1.42,1.9,1.48,1.57,1.67,2.51,3.54,-118355.98,-313467.79,-27216190.53,52661321.59,0.88,0.85,0.87,0.95,1.0,0.12,0.57,0.46,64.14,37.11,1.18,2.45,17.13,0.11,-0.08,0.72,-0.1,0.07,1.29,7.93,62.86,0.45,-1.17,0.98,3.81,14.55,1.31
stock103611,8.68,1.03,1.01,-0.04,0.67,0.01,1.16,0.05,-11.22,-235.26,-6.44,-235.26,-6.44,-88.62,-6.37,-3.66,12.97,-3.18,9.99,-0.29,-4.6,-2.69,2.21,-2.24,-0.68,1.38,1.15,2.62,5.34,589532.26,7903906280.0,0.75,2.08,7.69,11.0,20.22,11.76,0.09,-0.09,0.2,0.56,7.57,0.11,75.81,66.88,62.99,2.42,1.21,1.33,1.4,1.45,1.99,2.96,2.28,2.04,2.3,3.29,-338075.61,-569437.42,-15540491.39,32307951.14,4.44,2.72,2.36,2.16,2.76,0.06,0.93,0.69,45.18,48.3,0.87,4.44,7.23,-0.1,-0.05,0.21,0.01,-0.47,1.21,8.67,75.16,-0.11,-0.46,1.13,3.61,13.02,3.46
stock101312,10.18,1.15,1.05,0.01,0.31,0.02,0.19,0.03,-10.38,255.52,62.5,219.48,24.84,153.24,3.7,6.22,12.88,2.36,5.65,1.99,7.58,9.81,0.74,4.08,-4.07,1.4,1.28,8.3,5.26,651520.0,4126027130.0,1.58,0.22,0.69,4.95,7.24,6.02,0.28,0.07,0.0,-0.05,-0.29,-0.33,44.56,46.09,50.34,2.47,1.07,1.2,1.2,1.43,2.53,1.3,1.77,1.85,2.4,3.36,-21382.19,-96362.58,833751.6,41564984.99,0.44,0.59,0.68,0.63,0.9,0.1,2.0,1.77,34.12,39.76,0.38,5.96,6.43,-0.1,1.06,1.9,1.02,0.18,1.36,9.88,97.58,0.57,0.4,1.28,4.1,16.82,1.25
stock101761,11.91,0.99,1.0,0.02,0.15,-0.0,0.1,0.02,-12.95,144.13,8.77,-18.62,-63.74,-100.26,11.44,16.81,12.79,4.5,32.23,-0.01,6.34,10.82,1.29,2.26,12.71,1.34,1.09,5.21,5.62,415647.5,2041486800.0,2.04,1.01,3.48,-0.5,5.49,-0.42,0.18,-0.01,0.01,-0.03,1.34,-0.05,66.7,57.5,52.24,2.73,1.18,1.2,1.26,1.3,1.83,2.63,2.23,2.07,2.25,3.49,-193739.03,-307353.25,-72543040.24,-24210638.34,3.91,2.86,3.09,3.06,4.83,0.1,1.42,0.27,60.75,8.83,0.27,15.26,0.35,-0.11,-0.18,-0.27,-0.36,-0.3,1.15,8.56,73.25,0.41,0.51,1.12,3.77,14.24,6.42
stock100731,16.29,0.89,0.96,0.02,0.18,0.04,0.07,0.06,171.24,219.02,120.5,121.45,53.06,294.49,10.1,24.5,13.21,4.73,35.81,2.04,3.12,3.67,-12.33,2.04,3.3,1.35,1.18,9.99,5.57,3924739.65,33483031900.0,1.17,7.13,9.48,46.23,103.37,112.15,0.36,0.22,-0.12,-0.24,-0.08,-0.26,63.23,49.29,42.55,2.83,1.32,1.58,2.24,2.5,3.06,3.96,4.63,4.23,3.4,3.58,-6749001.23,-33395522.32,-6197765600.0,-32382599900.0,11.57,12.77,10.06,6.07,4.43,0.15,2.52,2.26,55.34,21.59,0.19,29.84,1.73,0.06,0.04,0.15,0.08,0.69,1.11,9.37,87.85,0.74,2.07,0.99,3.89,15.11,4.61
stock102398,12.49,1.16,1.05,0.03,0.26,0.08,0.91,0.07,16.32,13.88,8.93,13.88,8.93,609.9,10.62,2.97,6.38,5.43,9.62,3.08,0.46,-0.06,-0.37,0.41,0.06,1.43,1.24,0.82,5.79,2717728.55,12612422100.0,2.15,2.83,12.83,14.8,16.95,29.61,0.03,-0.13,-0.13,-0.03,2.86,-0.08,71.96,59.83,52.13,2.66,1.24,1.27,1.29,1.54,1.89,3.17,3.33,3.05,3.26,3.53,-235456.04,-502131.5,-103161508.0,-158315767.0,0.69,0.64,0.61,0.56,0.5,0.14,1.79,1.38,45.04,15.71,1.83,1.21,8.09,0.17,0.26,-0.87,0.19,-0.53,1.31,8.1,65.66,-0.14,0.24,0.79,3.89,15.13,0.57
