code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,15.13,1.12,1.04,0.02,0.49,0.09,0.58,0.07,13.45,-2.33,2.57,-2.33,2.57,206.73,4.76,3.99,19.39,2.41,30.89,3.91,-0.24,-0.64,4.24,-0.11,7.06,1.53,1.4,-0.44,4.71,479325.89,4699472670.0,1.02,3.17,-7.86,-3.01,2.72,14.28,-0.01,0.11,-0.29,-0.33,-2.49,-0.28,49.16,37.95,35.9,1.74,1.15,1.15,1.18,1.35,1.84,1.62,1.59,1.64,1.6,2.79,-65778.01,-166082.18,41858590.73,54175368.62,1.14,1.43,1.56,1.69,1.65,0.44,2.1,0.9,49.14,40.86,0.6,24.74,1.34,0.06,-0.08,0.28,-0.04,0.61,1.54,9.01,81.13,0.47,0.67,0.95,4.06,16.51,2.59
stock100357,12.2,0.96,0.99,0.03,0.3,0.07,0.13,0.05,6.27,8.66,7.01,8.66,7.01,2.82,9.18,21.23,26.18,3.39,46.66,2.42,0.14,0.47,1.79,-0.19,-2.24,1.37,1.0,-3.07,4.25,358927.32,7804302200.0,0.46,1.55,-9.36,-4.91,-6.73,-5.66,-0.08,0.2,-0.25,-0.2,-1.25,-0.21,54.73,42.46,38.8,1.51,1.11,1.14,1.14,1.18,1.61,1.28,1.19,1.21,1.32,2.47,-60151.96,-188713.7,95763741.54,130122594.0,1.59,2.2,2.1,2.46,2.19,0.29,1.16,1.14,65.25,45.51,0.16,43.52,20.88,-0.01,0.4,5.79,0.4,0.13,0.08,4.16,17.3,0.08,0.14,0.03,4.16,17.3,4.27
stock101688,10.39,1.16,1.05,-0.04,0.28,0.07,0.21,-0.02,-35.74,-286.6,-12.66,-286.97,-12.48,1102.65,-12.83,-16.88,11.97,-9.37,13.87,-1.92,-18.84,-22.69,1.45,-13.66,-3.36,1.59,1.27,5.76,5.15,813563.76,3026111970.0,2.69,2.55,-7.97,-3.35,-2.9,40.98,0.18,0.07,-0.43,-0.3,-2.19,-0.37,39.24,34.56,33.62,2.17,1.16,1.19,1.21,1.72,2.08,1.95,1.87,2.0,2.31,3.16,-90221.18,-246593.33,91449372.44,168461730.0,0.92,1.12,1.17,1.68,1.69,0.33,2.98,2.49,23.54,25.29,0.56,0.64,3.57,-0.18,-0.25,0.08,0.11,0.3,1.27,8.89,78.95,0.15,0.87,1.18,3.98,15.84,2.17
stock103528,24.78,1.04,1.01,0.0,0.1,0.0,0.04,0.0,17.79,30.13,2.9,30.13,2.9,163.16,2.31,6.27,51.51,2.12,58.42,1.22,0.48,0.6,-1.96,0.45,2.0,1.54,1.17,-2.99,6.21,164951.88,373203064.0,4.42,12.74,-13.33,-8.96,-8.32,3.47,-0.11,0.11,-0.22,-0.54,-2.1,-0.46,65.34,45.78,39.47,2.89,1.28,1.33,1.33,1.57,2.5,3.48,2.72,2.51,2.87,3.64,-72804.06,-173715.46,-47636604.23,-89276023.32,2.79,2.8,2.65,4.19,3.93,-0.54,13.08,10.39,8.9,22.09,0.34,3.5,1.0,0.04,-3.35,0.12,-2.68,0.6,1.47,10.6,112.25,0.46,1.29,1.23,4.57,20.87,3.75
stock100469,14.45,1.12,1.04,0.03,0.45,0.04,1.29,0.15,7.62,290.81,105.03,270.62,83.33,-49.72,6.45,2.24,3.35,2.49,3.33,1.49,13.37,3.5,-1.76,3.84,-0.91,1.38,1.26,5.88,5.14,1666934.12,29297235000.0,0.57,1.23,8.24,17.96,21.94,48.97,0.19,0.14,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.5,1.22,1.34,1.39,1.74,2.06,2.51,2.49,2.25,1.93,3.18,-211019.66,-509945.12,-46606312.77,-125229854.0,0.85,0.8,0.74,0.8,0.9,0.15,0.85,0.72,56.4,30.09,1.11,2.34,16.65,0.04,0.26,1.55,0.25,0.62,1.43,7.94,63.07,0.48,-0.77,0.95,3.79,14.36,1.23
stock103611,10.68,1.03,1.01,-0.02,0.54,0.04,0.91,0.07,-12.21,35.0,-3.81,35.0,-3.81,-36.97,-3.25,-1.93,13.42,-1.61,12.2,-2.43,1.56,0.68,2.82,0.87,3.04,1.53,1.23,3.15,4.83,725369.19,7976451940.0,0.91,1.79,6.48,20.95,19.46,47.51,0.09,0.03,0.12,0.6,8.16,0.12,80.7,70.14,65.05,1.94,1.18,1.3,1.35,1.62,1.75,3.12,2.68,2.55,2.31,2.92,-259962.98,-655566.71,-106271773.0,-114172894.0,2.83,2.68,2.57,2.49,2.23,0.11,0.94,0.7,45.67,46.91,0.84,4.37,6.84,-0.12,-0.0,-0.25,0.05,0.12,1.34,8.88,78.9,-0.01,-0.24,1.14,3.65,13.32,3.42
stock101312,10.76,1.15,1.05,0.02,0.3,0.01,0.2,0.04,7.38,235.71,6.27,235.71,6.27,-33.31,7.44,11.23,10.78,4.67,9.31,0.57,13.27,20.12,-2.26,8.32,2.15,1.4,1.34,4.59,4.71,688640.0,4377978640.0,1.57,0.25,-0.74,9.24,5.8,8.47,0.13,0.15,-0.08,-0.05,-0.3,-0.33,43.82,45.78,50.2,2.08,1.2,1.22,1.24,1.33,1.89,2.4,2.04,1.87,1.75,2.88,-79307.23,-173168.75,35213169.87,33530613.49,0.84,0.85,0.73,0.7,0.72,0.09,1.8,1.64,36.82,36.77,0.42,4.25,7.7,0.01,0.33,2.63,0.32,0.76,1.53,9.84,96.78,0.62,0.48,1.26,3.99,15.94,1.19
stock101761,12.45,0.99,1.0,0.01,0.15,-0.0,0.1,0.02,-16.62,-20.96,5.31,-73.65,-64.9,-104.6,7.53,11.65,13.41,2.96,25.27,-0.41,-2.5,-0.64,3.15,-1.98,-0.48,1.35,1.14,-0.83,4.63,434492.98,2132697620.0,2.04,0.9,0.97,7.42,4.62,12.36,-0.02,0.06,-0.13,-0.03,1.29,-0.05,65.74,56.88,51.86,1.94,1.14,1.15,1.16,1.26,1.65,1.91,1.63,1.65,1.87,2.74,-158243.41,-311478.13,44016411.34,93036010.41,3.37,3.27,2.94,3.03,3.34,0.1,1.29,0.2,61.67,8.34,0.25,15.31,0.37,-0.15,-0.59,-0.19,-0.24,0.35,1.38,8.28,68.53,0.56,0.35,1.09,3.55,12.6,5.49
stock100731,11.4,0.89,0.96,0.02,0.39,0.04,0.11,0.03,117.59,129.65,212.51,23.76,68.41,-46.91,6.38,21.73,12.63,4.07,34.94,1.5,-2.3,1.14,-11.21,0.67,1.78,1.42,1.19,5.27,5.55,3407912.82,39342234700.0,0.87,5.2,-17.33,-21.6,-31.08,36.2,0.18,0.16,-0.19,-0.24,-0.07,-0.26,63.71,49.59,42.72,2.74,1.26,1.35,1.5,2.24,3.06,2.51,2.43,2.43,3.52,3.41,-1576168.42,-4854383.59,61255195.12,-841604883.0,2.89,3.61,4.02,6.2,3.97,0.22,3.69,3.4,43.45,23.65,0.19,24.63,1.9,0.02,1.3,-0.27,1.25,0.53,1.17,9.25,85.61,0.43,1.39,1.01,3.87,15.0,3.96
stock102398,10.28,1.16,1.05,0.03,0.32,0.1,1.08,0.06,-0.48,9.0,9.93,9.0,9.93,476.49,10.71,3.2,6.55,5.13,10.12,2.81,-0.09,0.28,0.32,-0.26,1.2,1.48,1.31,-1.58,5.45,2236849.44,15715320600.0,1.42,2.19,-12.14,-12.21,-15.39,-3.38,-0.05,-0.09,-0.2,-0.01,3.14,-0.08,76.06,62.84,53.96,2.42,1.19,1.21,1.26,1.31,1.81,1.49,1.48,1.76,2.49,3.22,-55733.28,-176528.11,58544205.29,191363515.0,0.19,0.27,0.35,0.49,0.45,0.08,1.57,1.18,53.98,12.15,1.6,0.96,6.74,-0.24,0.04,-2.73,0.03,-0.3,1.45,8.03,64.55,-0.44,0.12,0.77,3.87,14.95,0.59
