code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.95,1.06,1.02,-0.07,0.28,0.12,1.05,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.22,1.01,-5.6,9.29,315015.5,2475871820.0,1.27,1.48,1.31,12.1,15.26,3.27,-0.3,0.02,-0.02,0.04,1.54,-0.2,57.04,54.15,52.62,4.39,1.15,1.22,1.39,1.85,3.54,2.02,2.28,2.38,3.9,5.34,-72418.06,-177432.06,40534273.36,63168118.68,2.08,2.75,2.76,3.52,5.72,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,-0.02,1.29,10.38,107.68,0.82,0.28,1.47,4.05,16.4,4.17
stock102419,14.45,1.12,1.04,0.02,0.51,-0.02,0.62,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.54,1.33,3.34,8.76,457783.15,4380473910.0,1.05,5.3,1.69,4.79,23.61,-2.23,0.18,0.02,-0.27,-0.35,-3.28,-0.29,48.19,37.48,35.67,3.56,1.22,1.23,1.43,1.84,3.08,3.25,3.12,2.89,3.9,5.25,-86176.28,-204518.34,34377129.61,75134639.6,1.32,1.55,1.53,1.92,3.26,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.14,1.33,9.03,81.53,0.66,0.55,0.94,4.11,16.92,2.54
stock101688,6.93,1.16,1.05,0.02,0.49,0.07,0.34,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.45,1.22,-1.74,8.21,542636.85,3318697870.0,1.64,5.97,-2.76,-12.51,19.76,-20.12,-0.08,-0.05,-0.42,-0.31,-2.49,-0.4,45.35,36.72,34.6,3.17,1.24,1.4,1.46,1.71,3.4,3.1,2.8,3.4,3.72,4.76,-86024.33,-304935.89,50388242.05,204111775.0,1.21,1.52,1.77,1.72,2.12,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.27,1.19,9.17,84.08,0.19,0.48,1.18,4.05,16.44,2.18
stock103528,23.52,1.04,1.01,0.0,0.1,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.35,1.08,-1.31,9.13,155797.42,367178153.0,4.24,6.93,1.03,-5.88,19.82,-36.05,-0.07,0.07,-0.22,-0.6,-3.49,-0.5,58.88,41.84,37.47,4.14,1.23,1.4,1.54,2.5,3.48,2.99,3.51,3.37,4.16,5.35,-57293.58,-227781.23,-25379540.63,43649219.46,2.87,3.88,3.95,3.55,3.66,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.31,1.16,10.92,119.23,0.76,1.8,1.23,4.63,21.44,3.96
stock100469,9.81,1.12,1.04,0.02,0.5,0.15,2.33,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.42,1.2,2.12,8.08,1131669.46,23991501100.0,0.47,4.09,-14.25,-13.8,-21.08,-6.03,0.1,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.18,1.28,1.38,1.45,1.74,2.89,2.92,3.36,3.65,4.09,4.79,-167605.22,-491354.89,61639547.64,132321325.0,0.95,1.1,1.16,1.02,1.21,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.09,1.26,7.98,63.64,0.41,-1.27,0.97,3.9,15.2,1.34
stock103611,7.36,1.03,1.01,-0.06,0.79,0.03,1.41,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.39,1.15,-0.35,7.92,499879.89,7750643940.0,0.64,1.74,-1.74,-6.84,9.04,-36.39,-0.02,-0.11,0.02,0.49,6.2,0.08,77.05,67.41,63.27,3.17,1.23,1.28,1.28,1.98,3.4,3.18,2.73,2.96,3.56,4.63,-124640.81,-293574.71,20187051.96,26033909.93,1.84,1.95,2.08,2.25,3.68,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.68,1.23,8.58,73.57,-0.2,-0.65,1.11,3.64,13.23,3.49
stock101312,10.29,1.15,1.05,0.01,0.32,0.01,0.18,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.46,1.28,3.93,8.1,658560.0,4146440350.0,1.59,0.0,-10.52,-5.77,26.26,14.97,0.19,0.1,-0.08,-0.06,-0.29,-0.34,34.83,41.41,48.03,3.31,1.27,1.36,1.61,1.89,3.51,2.45,2.88,3.08,3.71,4.86,-38116.55,-144413.01,33069461.85,54285168.82,0.38,0.56,0.66,0.88,1.3,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.38,1.36,9.91,98.22,0.91,0.73,1.29,4.07,16.56,1.24
stock101761,11.03,0.99,1.0,0.02,0.17,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.45,1.08,0.91,7.95,384936.35,2045054210.0,1.88,0.02,-6.21,-14.47,2.94,-28.12,0.04,0.03,-0.26,-0.07,0.68,-0.08,61.87,54.46,50.41,3.47,1.17,1.29,1.3,1.65,3.71,1.95,2.12,2.4,3.41,4.75,-85965.06,-310834.57,27270218.21,116038582.0,1.91,2.54,3.32,4.22,6.06,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.1,1.17,9.17,84.05,0.96,0.59,1.13,3.85,14.84,7.11
stock100731,8.16,0.89,0.96,0.05,0.47,0.03,0.18,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.28,1.15,3.08,7.06,1966028.07,28606491400.0,0.69,5.33,7.79,6.68,22.2,-20.19,0.13,0.03,-0.27,-0.28,-0.85,-0.31,56.32,45.31,40.32,2.8,1.18,1.23,1.28,1.89,2.6,2.02,1.96,2.08,3.15,4.16,-351046.37,-850916.89,-36621055.93,43493838.74,1.58,1.73,1.89,1.96,3.09,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.02,1.12,8.25,68.13,0.16,1.46,0.95,3.6,12.98,3.33
stock102398,10.62,1.16,1.05,0.03,0.3,0.04,1.15,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.48,1.22,-1.06,7.91,2310830.84,12597781000.0,1.83,2.22,15.18,6.73,24.65,-21.39,-0.05,-0.17,-0.26,-0.09,2.07,-0.14,71.1,59.28,51.82,2.8,1.3,1.3,1.3,1.89,6.45,3.51,3.12,3.06,3.55,4.64,-174059.09,-266967.16,-7904907.14,34862062.76,0.49,0.41,0.37,0.35,0.59,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.82,1.33,8.21,67.47,-0.3,0.19,0.79,3.81,14.54,0.51
