code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.48,1.06,1.02,-0.04,0.38,-0.0,0.75,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.55,0.73,2.35,3.23,264952.76,2800965860.0,0.95,0.0,24.62,14.89,24.86,65.31,0.05,0.01,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.9,1.37,1.45,1.45,1.81,2.05,2.96,3.12,2.81,2.35,2.05,-229704.33,-374895.49,314030.26,119354166.0,3.98,3.41,3.13,3.24,2.54,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.06,0.68,5.18,26.81,0.2,-0.27,0.88,2.51,6.3,2.08
stock102419,9.98,1.12,1.04,0.03,0.7,-0.02,0.71,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.65,0.59,-0.88,3.45,316171.34,4273932290.0,0.74,1.89,0.81,-4.68,0.91,13.41,-0.02,0.07,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.95,1.14,1.21,1.21,1.29,1.48,2.11,2.06,2.21,2.07,2.15,-35030.6,-107707.31,19683986.61,73797850.48,1.01,1.34,1.46,1.57,1.36,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.31,0.52,3.65,13.29,0.42,0.01,0.48,1.84,3.38,1.05
stock101688,18.87,1.16,1.05,0.02,0.3,0.02,0.38,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.55,0.77,2.26,4.67,600301.88,3278459410.0,1.83,19.32,-3.23,-15.27,20.58,45.27,0.07,0.13,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.83,1.11,1.2,1.55,1.84,2.06,2.06,2.99,3.8,3.02,2.93,-89595.12,-356660.02,36751009.12,138061365.0,1.38,2.24,2.58,2.02,1.72,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.51,0.87,6.27,39.28,0.7,1.26,0.74,2.85,8.1,1.48
stock103528,29.59,1.04,1.01,0.0,0.13,0.0,0.03,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.29,0.6,7.6,5.03,82796.89,341476194.0,2.42,2.58,28.65,1.34,-17.35,61.34,0.25,0.16,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.2,1.41,1.41,1.64,2.08,2.32,2.88,3.61,3.92,3.57,3.22,-100254.09,-130279.7,47548131.23,98904777.21,5.58,4.9,5.4,6.81,6.84,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.72,0.45,7.16,51.21,0.82,3.8,0.23,3.17,10.04,6.84
stock100469,9.47,1.12,1.04,0.02,0.52,0.09,2.78,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.61,0.73,0.61,4.35,1092447.48,26704323700.0,0.41,0.2,4.87,22.35,28.32,39.06,0.02,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.58,1.24,1.42,1.45,1.5,1.7,2.7,2.94,2.57,2.53,2.71,-244034.59,-833341.07,124159387.0,164659621.0,1.56,1.87,1.68,1.4,1.07,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.29,0.55,5.08,25.79,-0.18,1.09,1.11,2.65,7.03,0.79
stock103611,11.02,1.03,1.01,0.02,0.58,0.04,1.0,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.65,0.78,-3.2,4.15,748461.47,7766372920.0,0.96,1.48,6.17,3.38,8.68,21.63,-0.08,-0.01,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.37,1.15,1.15,1.21,1.29,1.74,2.51,2.49,2.17,2.24,2.53,-296728.13,-576859.33,58963480.58,137019687.0,3.33,3.54,3.11,3.04,2.86,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.22,0.82,6.52,42.47,-0.04,-1.01,1.12,2.89,8.35,2.56
stock101312,6.19,1.15,1.05,0.01,0.44,-0.05,0.42,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.6,0.68,3.07,3.86,396160.0,3668240360.0,1.08,1.4,5.63,0.0,7.65,37.56,0.08,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.3,1.17,1.17,1.27,1.56,1.73,2.12,2.53,2.6,2.57,2.45,-36563.67,-77396.83,-6023035.18,35363200.06,0.76,0.88,0.94,1.05,0.9,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.34,0.38,4.13,17.04,0.42,-0.06,0.74,2.26,5.11,0.73
stock101761,24.42,0.99,1.0,0.01,0.07,0.03,0.16,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.52,0.73,0.25,4.61,291410.09,1194811520.0,2.44,0.42,1.75,4.94,-0.81,19.41,0.01,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.76,1.21,1.28,1.28,1.54,2.09,2.63,3.63,3.25,3.23,2.85,-306314.79,-667928.45,6799680.95,-21596503.15,7.34,7.35,6.48,8.73,6.06,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.21,0.72,7.48,55.96,0.37,0.64,0.73,3.13,9.77,5.75
stock100731,7.85,0.89,0.96,0.04,0.31,-0.09,0.08,0.03,114.36,197.3,13.39,-0.9,-62.2,67.62,11.82,47.97,12.03,7.53,51.93,-2.45,7.31,13.38,-3.11,2.54,0.63,0.7,0.55,-1.41,3.76,1584655.24,11128871900.0,1.42,6.71,2.35,2.35,0.9,2.88,-0.03,0.17,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.17,1.19,1.19,1.27,1.31,3.49,4.77,4.77,2.77,2.42,2.28,-306905.11,-306905.11,-93949318.81,-93949318.81,4.98,4.98,2.92,3.0,1.61,-1.12,4.75,4.59,41.46,14.16,0.16,27.02,2.73,0.01,0.64,0.91,0.62,0.67,0.55,5.22,27.24,0.66,1.96,0.62,2.47,6.11,1.01
stock102398,35.19,1.16,1.05,0.02,0.11,0.03,0.4,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.53,0.67,3.68,4.29,375829.2,9964847460.0,0.38,24.17,17.18,6.22,12.82,16.79,0.1,0.19,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.62,1.25,1.28,1.33,1.34,1.96,2.69,2.53,2.4,2.32,2.72,-170642.98,-286743.92,-56851050.28,-39629453.62,2.94,2.77,2.81,2.83,3.67,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.86,0.45,6.18,38.19,0.96,1.98,0.44,3.05,9.29,4.8
stock100819,7.95,1.2,1.07,0.0,0.56,0.04,0.08,-0.0,-37.64,-99.57,-0.97,-99.57,-0.97,200.53,0.14,0.92,37.69,0.12,33.07,51.46,-30.78,-131.67,7.73,-25.13,10.72,0.65,0.89,-0.2,4.38,157766.56,1453830550.0,1.09,0.64,-0.13,-2.45,-1.24,29.48,-0.01,-0.05,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,2.55,1.25,1.29,1.29,1.37,1.62,3.36,3.07,2.67,2.73,2.72,-155807.0,-258249.87,19804988.94,109024305.0,5.98,5.12,4.38,4.46,3.7,0.09,7.46,6.07,14.43,32.14,0.13,5.9,0.75,-0.06,-1.12,-0.77,-1.18,-0.23,0.78,5.71,32.57,-0.1,-0.15,0.83,3.08,9.5,3.61
stock101648,35.39,1.01,1.0,0.03,0.09,0.04,0.82,0.05,67.48,32.55,45.85,-11.63,-2.77,28.65,36.08,3.95,4.8,7.17,11.41,1.24,-3.62,-1.04,-3.51,-1.93,-4.91,0.52,0.57,-7.88,3.64,726357.59,3192617820.0,2.28,7.78,17.5,-3.62,-4.25,-3.73,-0.17,0.07,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.04,1.28,1.29,1.29,1.38,2.51,2.72,2.76,2.38,2.0,2.16,-347811.1,-519863.86,-102523824.0,66306386.14,2.72,2.5,2.22,2.22,2.02,0.16,1.29,0.98,74.32,4.73,1.81,2.01,8.53,-0.01,0.03,0.06,0.07,0.3,0.02,5.53,30.55,0.3,2.9,-0.08,2.76,7.6,1.89
stock100146,9.87,0.98,0.99,0.02,0.43,0.04,0.17,0.03,-7.57,-36.53,4.75,-68.37,-47.79,-44.37,5.79,14.14,46.06,4.74,59.8,1.46,-3.76,-6.45,11.02,-3.29,-0.05,0.47,0.53,-7.96,3.61,200490.39,1983271750.0,1.01,4.64,3.57,-13.04,-18.29,-7.06,-0.17,-0.03,-0.47,-0.53,-4.45,-0.5,37.06,33.1,34.44,2.04,1.12,1.25,1.32,1.37,3.14,1.84,2.32,2.2,2.15,2.13,-39772.62,-114785.92,18112303.32,79792171.32,1.8,2.03,2.09,2.7,2.24,0.37,5.78,5.07,11.95,26.03,0.34,3.66,2.33,-0.05,-0.47,-0.06,-0.53,-0.21,0.21,4.49,20.15,-0.16,-0.34,0.34,2.4,5.78,1.83
