code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,12.36,1.12,1.04,0.03,0.58,-0.15,0.54,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,1.09,1.0,-2.03,5.89,391570.92,4365602410.0,0.9,5.09,-39.47,-7.02,-5.26,26.49,-0.08,0.02,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,2.93,3.08,3.08,3.08,3.17,3.82,8.96,7.25,6.32,4.81,3.7,-13408893.7,3137413.59,-1748939590.0,861264705.0,4.3,4.25,3.87,2.78,2.22,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.03,1.01,6.92,47.95,0.64,0.6,0.63,2.95,8.68,1.56
stock103528,27.07,1.04,1.01,0.0,0.09,0.0,0.03,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.67,0.73,3.81,6.88,121192.93,352723961.0,3.44,28.92,-44.51,-34.25,-39.13,85.96,0.17,0.18,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.16,2.63,3.94,3.94,3.94,4.55,6.72,6.53,5.71,5.12,4.38,-475054.44,-4893995.19,170904696.0,-1531867200.0,5.0,5.65,4.8,5.53,6.07,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,0.69,0.83,9.05,81.96,1.18,2.68,0.68,3.83,14.65,7.13
stock100469,10.92,1.12,1.04,-0.01,0.4,0.15,2.19,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.03,-1.4,2.17,-1.69,2.0,0.96,0.96,-1.06,5.24,1259717.69,26495818900.0,0.48,2.35,-39.93,-19.17,-16.45,26.98,-0.04,-0.05,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.66,2.3,2.39,2.39,2.39,3.08,6.58,5.59,4.98,4.02,3.31,-1197236.16,-8460382.16,156866312.0,-1341322071.0,1.84,1.96,2.02,1.83,1.56,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.29,0.0,3.19,0.1,-0.27,1.15,6.63,43.93,0.42,0.02,1.1,2.98,8.9,1.07
stock101761,28.93,0.99,1.0,0.01,0.06,0.03,0.15,0.02,59.72,30.36,22.39,30.36,22.39,25.59,18.1,6.91,13.3,2.93,20.95,2.64,1.11,-1.56,-8.82,-0.04,-5.23,0.75,0.82,-0.03,5.72,294677.6,1500729080.0,1.96,0.89,-28.55,-16.51,-1.93,27.44,-0.0,0.05,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.38,1.69,1.93,1.93,1.93,2.71,9.79,7.06,5.57,3.95,3.63,-218350.46,-1024195.48,-256775919.0,-670366714.0,11.53,10.09,10.24,9.78,9.78,0.1,1.02,0.15,83.81,11.92,0.42,18.56,0.6,0.07,-0.46,-0.04,-0.28,0.2,0.65,7.27,52.79,0.71,-0.81,1.12,3.24,10.52,7.4
stock102398,14.91,1.16,1.05,0.02,0.2,0.01,0.55,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,0.97,0.93,-7.98,5.8,3016960.37,12927875800.0,2.33,1.51,-36.72,-18.64,-21.18,-6.12,-0.28,0.01,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.88,4.63,4.63,4.63,4.63,4.63,7.31,6.02,5.34,4.38,3.5,-9513487.74,18343698.41,-504420973.0,4370038730.0,1.33,1.46,1.3,0.91,0.6,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,-0.21,1.05,7.37,54.37,0.42,1.04,0.45,3.36,11.27,0.55
stock100819,9.35,1.2,1.07,-0.02,0.45,0.04,0.07,-0.03,-6.26,-883.56,-6.24,-883.56,-6.24,1659.2,-5.48,-34.3,54.88,-4.65,12.21,-1.52,-6.14,-38.4,23.76,-5.22,-20.67,1.02,1.03,1.1,6.61,185549.35,1379866610.0,1.34,0.0,-37.16,-16.37,-16.37,18.65,0.05,0.09,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.58,2.35,2.35,2.35,2.7,2.96,8.43,8.91,8.91,5.71,4.17,-957681.45,11989777.82,311851838.0,-3901974330.0,6.39,5.48,5.48,5.33,4.59,0.01,6.78,5.76,14.66,34.97,0.14,5.92,1.37,-0.0,-2.59,0.51,-2.05,0.12,1.2,9.1,82.79,0.59,-0.16,0.91,3.56,12.65,3.84
stock101648,46.17,1.01,1.0,0.03,0.08,0.0,0.74,0.05,47.26,15.1,36.77,-23.27,-8.82,109.78,30.45,3.48,4.27,6.03,10.25,0.05,-5.73,-0.97,-1.8,-1.35,-3.32,0.68,0.69,-2.73,4.96,947610.34,3420150630.0,2.77,5.42,-22.65,15.63,11.66,45.32,-0.08,-0.08,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.73,1.68,1.84,1.84,2.23,2.33,6.53,5.71,4.92,3.96,3.06,-1230678.07,-12216292.89,425669049.0,-3206051110.0,4.84,6.15,5.56,4.8,3.45,0.06,1.34,1.08,70.77,5.95,1.73,1.86,9.52,0.07,-0.05,0.12,-0.09,-0.16,0.39,6.23,38.78,0.08,1.91,0.16,2.93,8.56,2.54
stock101659,12.23,1.17,1.06,0.0,0.25,0.01,0.45,0.02,5.74,-80.54,0.02,-90.27,-49.99,140.66,1.8,0.99,16.91,0.78,18.74,2.41,-7.47,-4.4,1.75,-3.88,-3.23,1.15,1.1,-1.59,6.04,158464.11,2389760790.0,0.66,0.41,-38.67,-16.8,-4.23,47.88,-0.06,0.07,-0.61,-5.2,-25.64,-1.31,6.85,11.33,18.04,2.99,2.26,2.38,2.38,2.51,3.42,6.64,6.06,5.48,5.39,3.83,-679229.0,-8296261.12,-8190916.05,-827966272.0,7.54,8.59,8.93,10.49,8.85,0.01,1.2,0.89,55.04,36.14,0.79,5.38,4.51,-0.08,-0.05,0.31,0.02,-0.03,1.22,7.55,56.93,0.75,1.04,0.83,3.12,9.76,6.23
stock102566,11.42,1.19,1.06,-0.01,0.24,-0.0,0.0,-0.0,-60.01,-387.43,-6.1,-387.43,-6.1,-17.84,-2.39,-134.23,87.97,-2.2,-23.72,0.07,-1.93,-123.22,51.03,-1.77,-26.1,0.93,0.92,-1.43,5.94,269612.5,703173086.0,3.83,28.5,-52.71,-29.36,-23.24,32.9,-0.05,0.05,0.05,-0.6,-8.4,-0.52,30.35,26.69,29.53,3.19,3.17,3.17,3.17,3.27,3.88,6.74,6.53,5.63,4.56,3.72,-1018793.94,4953660.08,13921834.02,486568331.0,3.09,3.32,3.28,2.59,2.07,0.04,8.72,8.51,9.27,3.11,0.02,4.66,1.99,-0.02,-2.01,-1.55,-1.65,0.15,0.91,7.03,49.39,0.69,0.07,1.07,2.99,8.91,1.46
stock103391,45.74,1.13,1.04,0.01,0.24,0.02,0.13,0.03,18.17,183.13,-25.87,183.13,-25.87,-33.45,5.64,10.76,10.01,2.6,34.75,1.62,10.66,26.06,-25.88,6.04,16.55,0.8,0.87,-5.0,6.66,754901.19,6318131270.0,1.19,36.92,-46.69,-25.87,-33.52,7.25,-0.2,-0.06,0.55,1.05,6.68,0.37,87.28,73.37,58.62,3.64,2.72,2.72,2.72,2.72,2.72,6.67,5.63,5.27,4.82,4.05,-3211553.64,-147862397.0,-99376578.28,-68673057600.0,4.83,5.55,4.88,4.29,2.62,0.08,1.22,0.91,27.73,56.93,0.24,4.51,2.01,0.02,-0.12,-0.37,0.08,-0.4,0.97,9.07,82.29,0.24,0.02,0.57,3.62,13.08,1.8
