code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,17.31,1.12,1.04,0.02,0.42,-0.11,0.39,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,0.99,0.91,2.27,5.02,548389.37,4365602410.0,1.26,5.09,-3.94,18.86,38.04,76.25,0.07,0.11,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,2.66,1.81,2.19,2.26,3.17,3.82,7.47,6.28,5.39,4.15,3.25,-1839051.53,20437916.65,-337805066.0,5082029290.0,4.27,4.07,3.76,2.63,2.12,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.19,1.09,6.8,46.21,0.79,0.6,0.63,2.68,7.17,1.51
stock101688,11.56,1.16,1.05,0.01,0.29,0.06,0.31,0.03,1.27,-10.81,27.75,-20.27,14.2,1110.34,5.12,4.8,9.94,3.42,15.46,3.79,-2.21,-0.65,-0.22,-1.19,-1.64,0.8,0.84,1.79,5.4,809055.5,3837173330.0,2.11,1.92,-32.04,-13.71,7.42,31.21,0.06,0.13,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.1,1.87,3.36,3.36,3.36,3.36,4.79,5.15,4.79,3.89,3.44,-1534552.15,-11475884.15,-89484145.62,-4973759780.0,3.81,4.98,4.83,3.38,2.68,-0.01,2.29,1.67,31.5,27.07,0.71,0.37,3.27,-0.13,0.58,0.42,0.63,0.32,1.15,7.75,60.07,0.96,1.03,0.95,3.21,10.32,1.96
stock103528,32.93,1.04,1.01,0.0,0.07,0.0,0.02,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.59,0.7,6.68,6.36,147428.27,352723961.0,4.18,28.92,-33.74,-16.61,-15.29,129.17,0.28,0.23,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.97,1.93,2.59,2.59,3.68,4.55,6.34,5.76,5.16,4.72,4.12,-528257.21,-1933512.37,-195287641.0,-643689821.0,6.25,5.39,4.72,5.43,6.19,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,0.8,0.86,9.05,81.93,1.28,2.68,0.68,3.72,13.88,7.14
stock100469,12.02,1.12,1.04,-0.01,0.37,0.13,1.99,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.03,-1.4,2.17,-1.69,2.0,0.89,0.93,-0.06,4.73,1386612.33,26495818900.0,0.52,2.35,-19.87,-18.29,9.87,33.11,-0.0,-0.05,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.51,1.86,1.86,1.86,2.38,3.12,5.95,4.82,4.44,3.6,3.02,-1563644.0,-2916433.64,-302333864.0,-479591087.0,1.94,1.89,2.1,1.8,1.51,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.29,0.0,3.19,0.1,-0.32,1.14,6.59,43.44,0.32,0.02,1.1,2.88,8.3,1.05
stock103611,12.99,1.03,1.01,0.0,0.49,0.05,0.89,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.83,0.89,-3.0,4.37,882260.84,7901462480.0,1.12,2.91,-11.72,-2.12,3.38,25.79,-0.08,-0.07,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.25,1.81,1.81,1.81,2.13,2.57,6.16,4.79,4.15,3.29,2.74,-3828387.21,-8761067.89,-1675307430.0,-3289997340.0,6.87,6.14,5.88,4.68,3.72,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-1.03,1.34,7.4,54.73,-0.29,-0.54,1.03,2.87,8.24,3.11
stock101312,8.8,1.15,1.05,-0.02,0.29,-0.01,0.31,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,1.04,0.96,0.1,5.62,563200.0,3608436350.0,1.56,0.57,-31.57,-21.15,7.84,50.17,0.0,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.99,2.04,2.04,2.11,3.05,3.94,6.18,5.92,5.65,4.45,3.59,-1135249.18,-2982532.26,-81454870.0,-482151663.0,2.33,2.13,2.16,1.76,1.37,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,-0.01,1.2,7.56,57.19,0.66,0.23,1.03,2.99,8.95,1.01
stock100731,9.1,0.89,0.96,0.02,0.26,-0.02,0.07,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,0.96,0.8,-2.31,5.3,1836988.88,14049807900.0,1.31,4.29,-29.07,-22.11,-22.18,19.73,-0.08,0.13,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.8,1.8,1.82,1.82,2.01,2.09,5.51,4.69,4.27,4.12,3.28,-5951463.78,-13338026.54,-1693334190.0,-6521525200.0,7.16,7.0,7.27,7.37,4.95,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.2,0.88,6.94,48.14,0.51,1.58,0.8,2.96,8.76,2.58
stock102398,15.31,1.16,1.05,0.02,0.19,0.01,0.54,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,0.88,0.87,-7.28,5.47,3097898.28,12927875800.0,2.4,1.51,-23.48,-20.88,-17.84,2.44,-0.24,0.03,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.88,3.79,3.79,3.79,3.79,3.79,6.79,5.28,4.77,4.02,3.32,-180428921.0,100029269.0,-45379776200.0,22225208300.0,1.5,1.42,1.27,0.87,0.58,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,-0.22,1.03,7.3,53.22,0.35,1.04,0.45,3.25,10.57,0.54
stock100819,11.65,1.2,1.07,-0.02,0.36,0.03,0.06,-0.03,-6.26,-883.56,-6.24,-883.56,-6.24,1659.2,-5.48,-34.3,54.88,-4.65,12.21,-1.52,-6.14,-38.4,23.76,-5.22,-20.67,0.95,1.01,5.38,5.93,231192.5,1379866610.0,1.68,0.0,4.2,4.2,4.2,46.36,0.21,0.14,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.35,1.8,1.8,1.8,2.7,2.96,8.58,8.58,8.58,5.06,3.86,-1264432.76,-1264432.76,267110919.0,267110919.0,5.37,5.37,5.37,5.21,4.55,0.01,6.78,5.76,14.66,34.97,0.14,5.92,1.37,-0.0,-2.59,0.51,-2.05,0.21,1.23,9.1,82.79,0.63,-0.16,0.91,3.41,11.64,3.79
stock101648,45.26,1.01,1.0,0.03,0.09,0.0,0.76,0.05,47.26,15.1,36.77,-23.27,-8.82,109.78,30.45,3.48,4.27,6.03,10.25,0.05,-5.73,-0.97,-1.8,-1.35,-3.32,0.57,0.61,-3.77,4.6,928933.16,3420150630.0,2.72,5.42,-27.47,7.76,11.39,50.97,-0.11,-0.06,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.61,1.77,1.8,1.8,2.32,2.33,5.1,5.02,4.32,3.56,2.82,-1636774.6,-8551789.6,-48313625.14,-3117624340.0,4.91,5.85,5.63,4.64,3.39,0.06,1.34,1.08,70.77,5.95,1.73,1.86,9.52,0.07,-0.05,0.12,-0.09,-0.16,0.38,6.22,38.63,0.05,1.91,0.16,2.83,8.03,2.49
