code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.1,1.06,1.02,-0.04,0.4,-0.0,0.8,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.54,0.72,1.27,3.29,249415.41,2800965860.0,0.89,0.0,12.13,11.93,17.31,51.74,0.03,-0.01,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.93,1.37,1.45,1.45,1.77,2.05,3.23,3.06,2.83,2.4,2.07,-213634.3,-375286.49,48923488.21,144122876.0,3.97,3.27,3.07,3.23,2.55,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,-0.04,0.72,5.13,26.29,0.16,-0.27,0.88,2.52,6.36,2.08
stock102419,9.47,1.12,1.04,0.03,0.74,-0.02,0.75,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.67,0.6,-1.5,3.49,300014.29,4273932290.0,0.7,1.89,-4.73,-7.34,-5.02,7.61,-0.03,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.96,1.14,1.21,1.21,1.27,1.48,2.3,2.15,2.27,2.11,2.16,-30443.37,-100617.42,18924950.07,75107746.13,0.94,1.24,1.41,1.51,1.35,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.34,0.54,3.69,13.59,0.49,0.01,0.48,1.86,3.45,1.05
stock101688,17.91,1.16,1.05,0.02,0.32,0.02,0.4,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.56,0.77,1.63,4.7,569761.88,3278459410.0,1.74,19.32,-5.89,-17.62,4.01,34.46,0.05,0.11,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.83,1.16,1.22,1.46,1.81,2.06,2.21,3.01,3.69,3.07,2.93,-96825.27,-299911.58,49751393.18,145609055.0,1.31,1.84,2.5,2.02,1.72,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.51,0.87,6.27,39.34,0.75,1.26,0.74,2.82,7.96,1.44
stock103528,30.03,1.04,1.01,0.0,0.13,0.0,0.03,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.26,0.59,7.4,5.02,84028.07,341476194.0,2.46,2.58,29.16,11.64,-7.94,57.97,0.24,0.15,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.19,1.41,1.48,1.55,2.0,2.32,2.6,3.55,3.79,3.5,3.21,-108557.15,-161142.28,48710057.72,98693990.95,5.83,4.77,5.27,6.42,6.8,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.76,0.44,7.15,51.08,0.88,3.8,0.23,3.17,10.05,6.84
stock100469,9.89,1.12,1.04,0.02,0.5,0.09,2.66,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.61,0.72,1.56,4.34,1140898.16,26704323700.0,0.43,0.2,14.07,29.11,30.65,38.13,0.04,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.59,1.24,1.42,1.45,1.49,1.7,2.5,2.91,2.64,2.56,2.72,-237599.1,-840679.33,73868544.89,132182705.0,1.53,1.81,1.72,1.44,1.08,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.27,0.52,5.05,25.46,-0.12,1.09,1.11,2.66,7.07,0.8
stock103611,10.84,1.03,1.01,0.02,0.59,0.04,1.02,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.65,0.78,-3.6,4.15,736236.14,7766372920.0,0.95,1.48,-0.91,4.13,10.27,16.31,-0.09,-0.02,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.36,1.15,1.15,1.21,1.25,1.74,2.52,2.4,2.18,2.24,2.52,-257985.47,-549675.73,105331057.0,132218405.0,3.09,3.32,3.13,3.0,2.85,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.34,0.85,6.46,41.73,-0.1,-1.01,1.12,2.89,8.32,2.57
stock101312,5.93,1.15,1.05,0.01,0.46,-0.06,0.44,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.59,0.67,2.36,3.89,379520.0,3668240360.0,1.03,1.4,1.37,-0.34,4.4,31.49,0.06,0.05,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.31,1.17,1.17,1.27,1.56,1.71,2.27,2.5,2.59,2.6,2.45,-36373.17,-74337.29,-6446061.0,23908468.41,0.78,0.82,0.91,1.06,0.9,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.3,0.41,4.12,16.97,0.41,-0.06,0.74,2.27,5.14,0.73
stock101761,22.93,0.99,1.0,0.01,0.07,0.03,0.17,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.53,0.73,-0.35,4.66,273629.54,1194811520.0,2.29,0.42,0.26,-8.83,-0.3,9.14,-0.01,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.77,1.21,1.28,1.28,1.54,2.09,2.87,3.4,3.32,3.23,2.87,-314945.22,-602434.12,-14722770.56,34557214.92,7.58,6.99,6.53,8.09,6.04,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.2,0.71,7.48,55.94,0.4,0.64,0.73,3.14,9.88,5.78
stock100731,7.68,0.89,0.96,0.04,0.31,-0.09,0.08,0.03,114.36,197.3,13.39,-0.9,-62.2,67.62,11.82,47.97,12.03,7.53,51.93,-2.45,7.31,13.38,-3.11,2.54,0.63,0.73,0.56,-1.32,3.77,1550337.87,11128871900.0,1.39,6.71,0.13,0.13,1.72,-2.54,-0.03,0.17,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.16,1.25,1.25,1.27,1.31,3.49,4.11,4.11,2.98,2.5,2.29,-450128.9,-450128.9,-114371737.0,-114371737.0,4.27,4.27,3.11,3.15,1.64,-1.12,4.75,4.59,41.46,14.16,0.16,27.02,2.73,0.01,0.64,0.91,0.62,0.66,0.57,5.24,27.42,0.69,1.96,0.62,2.49,6.18,1.03
stock102398,37.84,1.16,1.05,0.02,0.1,0.03,0.37,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.55,0.67,3.94,4.32,404131.2,9964847460.0,0.41,24.17,23.38,18.18,25.09,20.13,0.11,0.21,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.63,1.26,1.34,1.39,1.4,2.05,3.16,2.75,2.62,2.45,2.74,-174347.16,-336630.13,-108048784.0,-60794648.57,2.97,2.68,2.85,2.85,3.65,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.92,0.48,6.23,38.8,1.05,1.98,0.44,3.08,9.46,4.79
