code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.11,1.06,1.02,-0.07,0.35,0.09,0.94,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.05,0.96,0.96,9.29,249824.29,2682794860.0,0.93,0.49,-24.94,-9.21,-9.21,-67.53,0.05,-0.04,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,5.03,1.61,1.61,1.61,2.96,3.65,5.41,6.01,6.01,7.05,5.69,-704712.24,-929265.64,-11043282.25,-14554565.63,7.17,6.58,6.58,10.36,7.31,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.34,1.29,10.11,102.11,0.42,0.39,1.54,3.86,14.88,4.27
stock102419,12.95,1.12,1.04,0.03,0.56,-0.1,0.6,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.41,1.27,3.67,8.42,410262.41,4606046490.0,0.89,5.51,-23.73,-17.36,0.47,4.77,0.19,0.03,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.68,1.65,1.65,1.72,2.08,3.17,4.96,4.6,4.47,5.53,5.18,-438143.88,-1140315.86,-108155936.0,-98518317.93,2.55,3.07,3.8,4.3,3.56,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.07,1.31,8.89,79.08,0.52,0.62,0.92,3.97,15.78,2.46
stock101688,7.45,1.16,1.05,0.03,0.45,0.01,0.46,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.24,1.13,0.41,7.94,583354.19,3356630100.0,1.74,1.93,-8.36,-22.31,-10.89,-2.87,0.02,-0.0,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.6,1.31,1.38,1.4,1.74,4.92,4.45,3.89,3.97,5.16,4.78,-272419.56,-577480.67,-47198677.4,33777033.0,2.26,2.32,2.41,2.26,2.66,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.17,1.18,9.36,87.53,0.23,0.46,1.11,3.97,15.77,2.09
stock103528,28.4,1.04,1.01,0.0,0.08,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.13,0.99,5.57,8.71,188122.74,358379927.0,5.25,13.59,-29.0,-21.02,-4.47,4.91,0.3,0.19,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.58,1.69,1.69,1.78,2.68,4.67,4.71,4.16,4.57,5.73,5.43,-202729.07,-593618.88,138790791.0,107052136.0,2.74,3.49,3.99,3.5,3.62,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.72,1.08,10.58,111.87,1.09,1.86,1.18,4.47,19.95,4.17
stock100469,8.48,1.12,1.04,-0.03,0.46,0.16,2.54,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.27,1.15,1.89,7.36,978242.31,25895221400.0,0.38,1.56,-15.54,-15.2,1.56,-22.34,0.08,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.99,1.44,1.48,1.63,1.85,2.89,4.86,4.43,4.34,4.87,4.46,-234150.05,-621689.95,173007109.0,273422341.0,0.84,1.03,1.13,1.11,1.47,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.18,1.27,7.87,61.9,0.26,-1.29,1.09,3.68,13.55,1.23
stock103611,7.19,1.03,1.01,-0.04,0.84,0.1,1.54,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.2,1.1,-1.77,7.45,488333.75,7833019810.0,0.62,1.89,-32.17,-24.47,-8.99,-16.59,-0.08,-0.12,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.22,1.56,1.78,1.78,1.94,3.32,4.14,4.6,4.41,4.96,4.42,-360497.9,-2357081.25,90564343.95,-522134342.0,2.42,4.01,4.45,4.3,4.56,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.8,1.25,8.9,79.19,-0.37,-1.1,1.14,3.59,12.89,3.65
stock101312,8.32,1.15,1.05,-0.02,0.37,0.02,0.24,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.35,1.2,4.77,8.13,532480.0,4382030410.0,1.22,0.0,-11.77,-0.24,22.53,38.21,0.24,0.09,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.69,1.42,1.44,1.79,2.38,3.51,4.77,4.3,4.25,5.2,5.02,-219099.99,-458987.4,51056057.04,108020439.0,1.6,1.54,1.45,1.56,1.7,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.28,1.3,9.66,93.38,0.71,0.55,1.25,3.94,15.55,1.29
stock101761,11.27,0.99,1.0,0.02,0.16,0.04,0.13,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.14,1.01,3.01,7.51,341931.42,1654012330.0,2.07,7.61,-20.24,-26.63,26.35,17.13,0.14,0.04,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.89,1.49,1.6,1.83,3.22,4.23,4.49,4.42,5.18,5.57,4.7,-673483.95,-2472152.57,-100779954.0,-636920725.0,6.45,9.86,10.79,10.08,10.01,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,-0.09,1.08,8.83,78.05,0.63,0.35,1.13,3.75,14.1,8.46
stock100731,6.87,0.89,0.96,0.02,0.26,0.08,0.11,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.14,1.08,2.14,7.26,1387228.27,17051344000.0,0.81,2.99,-24.92,-24.75,-13.26,-18.21,0.09,0.06,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.36,1.45,1.58,1.58,1.64,2.27,3.87,3.91,3.79,4.58,4.37,-744275.41,-3217310.17,244771221.0,-327025018.0,2.07,3.24,3.61,3.96,5.53,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,-0.23,1.05,8.04,64.57,-0.11,0.91,0.94,3.53,12.45,3.61
stock102398,10.81,1.16,1.05,0.03,0.28,-0.02,1.03,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.32,1.18,-3.26,7.68,2352173.39,14017925400.0,1.68,1.29,-20.04,-30.39,-20.28,-27.5,-0.15,-0.13,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,3.01,1.56,1.56,1.56,1.69,5.33,4.31,3.69,3.72,4.72,4.55,-353874.45,-611787.85,37776887.99,179760746.0,0.45,0.45,0.55,0.6,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.51,1.26,7.9,62.44,-0.08,0.15,0.75,3.76,14.14,0.56
