code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.33,1.06,1.02,-0.06,0.34,0.09,0.91,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.19,0.99,-0.64,9.65,258819.59,2682794860.0,0.96,0.49,-2.31,-29.27,-5.94,-36.51,-0.04,-0.03,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.97,1.38,1.85,1.85,2.14,3.54,4.17,4.71,5.29,6.21,5.83,-126402.43,-933560.95,27355135.39,23402895.61,3.26,5.57,5.19,6.82,7.38,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.26,1.31,10.26,105.31,0.55,0.44,1.54,3.95,15.62,4.41
stock102419,13.36,1.12,1.04,0.03,0.54,-0.1,0.58,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.48,1.29,4.25,8.68,423251.41,4606046490.0,0.92,5.51,-3.68,-22.28,-13.53,-27.86,0.23,0.04,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.69,1.23,1.81,1.81,2.08,3.08,4.25,4.79,4.57,5.08,5.34,-73612.93,-727921.03,20574912.37,-78269166.06,1.7,2.19,2.68,3.53,3.68,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,-0.04,1.33,8.88,78.8,0.45,0.43,0.93,4.06,16.45,2.52
stock101688,6.46,1.16,1.05,0.03,0.52,0.01,0.53,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.33,1.14,0.04,8.21,505834.64,3356630100.0,1.51,1.93,-16.54,-22.54,-30.09,-44.6,0.0,-0.07,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.58,1.27,1.6,1.68,1.96,5.69,3.95,4.23,3.9,4.69,4.91,-61673.43,-523939.92,5727771.69,-46517255.16,1.03,1.72,1.95,1.96,2.7,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.35,1.15,9.15,83.78,0.07,0.33,1.12,3.99,15.91,2.1
stock103528,24.14,1.04,1.01,0.0,0.1,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.24,1.02,2.97,9.15,159904.33,358379927.0,4.46,13.59,-18.14,-40.4,-31.6,-17.04,0.17,0.13,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.56,1.46,2.21,2.21,2.68,4.67,4.92,4.79,4.39,5.46,5.6,-76272.87,-492976.86,-45685738.12,107052782.0,2.94,2.8,3.31,3.42,3.55,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.59,1.12,10.81,116.86,0.99,1.51,1.2,4.54,20.65,4.03
stock100469,10.38,1.12,1.04,-0.03,0.38,0.13,2.07,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.33,1.16,3.4,7.55,1197423.96,25895221400.0,0.46,1.56,15.33,-2.9,3.7,-13.36,0.16,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.99,1.3,1.57,1.62,1.85,2.89,3.97,4.5,4.38,4.71,4.6,-96825.42,-406359.64,-36313075.16,165753900.0,0.68,0.78,0.93,0.95,1.41,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,0.01,1.26,7.8,60.79,0.47,-0.44,1.07,3.75,14.03,1.25
stock103611,7.03,1.03,1.01,-0.04,0.85,0.1,1.58,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.26,1.11,-1.71,7.65,477466.8,7833019810.0,0.61,1.89,-5.76,-33.17,-23.25,-39.81,-0.08,-0.14,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.2,1.2,1.75,1.99,1.99,3.4,3.58,4.0,4.32,4.66,4.52,-70784.36,-576639.51,21427867.18,149726460.0,1.51,1.99,3.28,3.62,4.5,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.92,1.25,8.77,76.95,-0.47,-0.82,1.13,3.63,13.16,3.66
stock101312,8.06,1.15,1.05,-0.02,0.38,0.03,0.25,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.42,1.22,4.34,8.4,515840.0,4382030410.0,1.18,0.0,-5.06,-13.33,-2.07,-12.01,0.22,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.69,1.34,1.7,1.7,2.38,3.51,4.26,4.51,4.26,4.88,5.15,-36033.71,-391353.79,8814036.12,24182568.01,0.54,1.11,1.25,1.28,1.7,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.13,1.33,9.72,94.53,0.6,0.77,1.24,3.99,15.9,1.27
stock101761,12.29,0.99,1.0,0.01,0.14,0.03,0.12,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.28,1.02,3.88,7.8,372878.19,1654012330.0,2.25,7.61,6.13,-14.95,-22.7,37.78,0.19,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.87,1.3,1.65,1.77,1.83,4.23,4.49,4.49,4.42,4.96,4.89,-235640.14,-1190053.86,-76236085.26,-254085042.0,5.21,5.92,8.25,9.37,9.67,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.27,1.11,8.98,80.58,1.04,0.46,1.13,3.77,14.23,8.03
stock100731,6.73,0.89,0.96,0.05,0.55,0.07,0.18,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,-2.56,-19.45,4.34,-1.92,-12.15,1.17,1.11,2.27,7.42,1358958.7,28798623300.0,0.47,7.2,-4.94,-27.79,-23.44,-26.37,0.1,0.04,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.35,1.24,1.74,1.89,1.89,2.62,5.19,4.35,4.17,4.65,4.46,-155367.96,-1297656.32,-21869672.08,244476316.0,1.6,1.89,2.84,3.6,5.42,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.04,-2.15,-0.73,-2.32,0.02,1.09,8.32,69.26,0.16,0.98,0.94,3.6,12.99,3.68
stock102398,9.7,1.16,1.05,0.03,0.31,-0.03,1.15,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.38,1.19,-5.1,7.88,2110645.87,14017925400.0,1.51,1.29,-13.16,-30.47,-34.15,-40.45,-0.23,-0.12,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.9,1.3,1.83,1.83,1.89,6.22,3.54,3.95,3.61,4.53,4.6,-56744.73,-570957.58,-8217380.53,39911069.44,0.22,0.35,0.38,0.49,0.73,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.4,1.26,7.9,62.39,0.06,-0.12,0.76,3.77,14.2,0.54
