code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,13.49,1.12,1.04,0.03,0.55,-0.02,0.66,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.55,1.34,1.99,7.06,427369.88,4380473910.0,0.98,5.3,2.2,-1.92,-6.74,10.65,0.08,0.02,-0.33,-0.33,-2.57,-0.28,44.8,36.36,35.16,2.86,1.13,1.17,1.3,1.44,2.08,1.83,2.03,2.44,2.8,4.26,-89912.55,-141078.57,28932050.56,59725440.21,1.81,1.44,1.4,1.49,2.75,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,-0.01,1.34,9.05,81.87,0.4,0.58,0.94,4.13,17.09,2.63
stock100357,12.59,0.96,0.99,0.03,0.29,0.07,0.13,0.05,13.87,-0.51,68.65,-20.39,34.96,-6.03,9.42,21.42,25.84,3.59,49.12,2.43,-6.55,-3.1,4.66,-0.42,1.04,1.3,1.0,0.56,6.74,370401.23,6983370020.0,0.53,2.59,-1.05,-0.51,-7.14,3.13,0.02,0.3,-0.28,-0.21,-1.34,-0.21,48.88,40.43,37.9,3.06,1.11,1.12,1.18,1.32,2.28,1.51,1.83,1.91,2.66,4.05,-139282.8,-195189.27,84955516.1,101235129.0,3.54,2.6,2.17,2.25,4.68,0.08,0.72,0.7,62.1,51.72,0.17,35.52,18.45,0.0,-0.14,3.68,-0.14,0.19,0.09,4.79,22.94,0.11,0.22,0.04,4.79,22.94,5.0
stock101688,9.21,1.16,1.05,0.02,0.37,0.05,0.25,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-1.55,0.9,2.46,-0.42,1.89,1.55,1.22,2.27,7.11,721166.72,3318697870.0,2.17,5.97,27.92,37.47,28.16,42.31,0.1,0.03,-0.47,-0.29,-2.11,-0.36,42.35,35.73,34.16,2.85,1.41,1.54,1.65,1.77,2.16,3.22,2.93,3.01,3.39,4.3,-315558.49,-665821.93,-66866899.78,-107068546.0,2.59,1.97,1.68,1.73,1.95,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.18,1.27,-0.07,1.22,0.07,1.18,9.39,88.22,0.4,0.86,1.19,4.12,16.97,2.24
stock103528,26.78,1.04,1.01,0.0,0.09,0.0,0.03,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.48,1.1,0.71,8.04,178265.18,367178153.0,4.86,6.93,4.98,24.79,18.02,8.25,0.03,0.1,-0.32,-0.56,-2.5,-0.47,51.13,39.51,36.49,3.77,1.42,1.71,1.75,1.93,2.68,4.12,4.02,3.7,4.01,4.83,-453325.32,-1420934.12,77371818.93,26150627.82,8.75,7.05,5.61,4.93,4.14,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.37,1.2,11.23,126.07,0.74,1.67,1.23,4.71,22.18,4.12
stock100469,10.5,1.12,1.04,0.02,0.47,0.14,2.18,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.4,1.21,2.93,6.73,1211267.01,23991501100.0,0.5,4.09,7.69,8.36,-11.84,19.05,0.12,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.9,1.17,1.25,1.36,1.57,1.99,1.94,2.0,2.36,3.42,4.08,-144464.77,-302320.65,67328201.14,87755064.94,0.92,0.89,0.91,1.04,1.03,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.08,1.28,8.02,64.26,0.31,-1.32,0.97,3.83,14.68,1.32
stock103611,7.53,1.03,1.01,-0.06,0.77,0.03,1.38,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.39,1.16,-0.65,6.44,511426.03,7750643940.0,0.66,1.74,4.15,5.3,-0.5,11.66,-0.02,-0.1,0.02,0.56,7.65,0.11,77.33,67.61,63.39,2.57,1.15,1.2,1.24,1.3,1.99,1.59,1.82,2.33,2.73,3.83,-101547.44,-204372.55,39619225.26,79237124.45,1.63,1.6,1.67,1.87,2.88,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.7,1.24,8.54,72.86,-0.32,-0.57,1.12,3.61,13.02,3.48
stock101312,9.72,1.15,1.05,0.01,0.33,0.01,0.2,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.47,1.28,4.27,6.72,622080.0,4146440350.0,1.5,0.0,-3.28,0.81,-16.65,37.2,0.18,0.08,-0.11,-0.06,-0.42,-0.33,36.66,42.61,48.73,2.83,1.17,1.17,1.34,1.88,2.64,1.95,2.18,2.23,2.99,4.12,-65615.68,-97448.7,11542823.5,19757743.1,0.84,0.67,0.57,0.67,1.05,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.39,1.37,10.01,100.1,0.79,0.55,1.29,4.1,16.83,1.28
stock101761,11.58,0.99,1.0,0.02,0.16,-0.02,0.11,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.4,1.1,5.63,6.18,404130.82,2045054210.0,1.98,0.02,4.14,9.04,-3.66,8.48,0.22,0.04,-0.19,-0.04,1.22,-0.05,64.03,55.8,51.22,2.97,1.13,1.2,1.21,1.3,2.81,2.17,2.21,2.1,2.63,3.85,-170765.54,-318179.61,13605344.6,43692825.36,3.64,3.04,2.63,3.45,5.17,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,-0.14,1.17,8.7,75.77,0.59,0.49,1.13,3.87,14.99,7.16
stock100731,12.57,0.89,0.96,0.03,0.3,0.02,0.12,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.34,1.16,8.24,6.34,3028588.3,28606491400.0,1.06,5.33,50.72,64.53,66.05,111.81,0.32,0.17,-0.27,-0.26,-0.5,-0.27,48.04,42.27,38.93,2.88,1.77,1.94,2.09,2.54,2.57,4.66,4.03,3.47,3.25,3.94,-17215549.86,-77249133.88,-18710071100.0,-69174549800.0,7.89,5.53,4.06,3.19,3.13,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,0.36,1.12,9.16,83.91,0.43,2.03,0.97,3.79,14.34,3.78
stock102398,11.74,1.16,1.05,0.03,0.27,0.04,1.04,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.47,1.23,-0.47,6.78,2554534.28,12597781000.0,2.03,2.22,6.05,21.46,27.75,25.31,-0.02,-0.16,-0.28,-0.02,2.99,-0.08,73.93,61.21,52.95,2.78,1.2,1.3,1.46,1.46,2.02,3.32,3.96,3.68,3.52,4.06,-232189.37,-626826.89,-12781563.7,-60499875.17,0.69,0.78,0.66,0.48,0.51,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.75,1.31,8.06,65.03,-0.35,0.27,0.79,3.86,14.91,0.56
stock101648,37.08,1.01,1.0,0.03,0.13,0.05,1.07,0.05,15.84,-13.95,21.12,-13.95,21.12,2643.31,21.64,2.58,3.95,6.77,8.81,1.71,-8.82,-0.89,-0.32,0.74,-1.45,1.41,1.07,0.28,6.86,761043.78,2798996450.0,2.72,5.19,-11.88,-1.25,-6.26,3.54,0.01,-0.07,0.07,-0.89,0.75,-0.02,54.38,48.08,42.23,2.93,1.18,1.22,1.3,1.45,2.12,1.58,2.64,2.71,3.13,4.11,-301674.73,-1004030.09,79550026.15,-154387195.0,2.9,4.39,4.35,4.25,3.63,-0.09,1.57,1.3,53.99,8.17,2.62,0.0,13.7,0.89,0.23,4.18,0.22,-0.3,0.84,7.45,55.43,-0.05,1.38,0.38,3.74,13.97,3.61
stock100146,17.86,0.98,0.99,0.02,0.23,0.03,0.12,0.03,33.09,214.69,-0.55,214.69,-0.55,59.39,6.63,13.01,40.37,4.59,56.89,2.06,4.54,7.51,-14.0,2.87,-3.26,1.33,1.02,4.54,6.73,362623.32,2368814430.0,1.53,14.26,14.71,17.81,10.07,15.87,0.19,0.09,-0.49,-0.41,-1.83,-0.43,49.34,40.54,38.37,3.13,1.27,1.36,1.36,1.52,2.34,2.22,2.26,2.33,2.85,4.14,-132343.94,-230868.03,27676945.43,59694210.7,2.13,1.73,1.61,1.99,2.77,0.01,1.84,1.46,24.05,35.17,0.35,3.57,1.95,0.04,-2.91,0.24,-2.51,0.39,0.7,9.83,96.62,0.5,1.24,0.79,4.01,16.12,3.35
stock101659,20.7,1.17,1.06,0.0,0.13,0.03,0.24,0.02,-10.68,-40.1,-10.47,-40.1,-10.47,302.12,1.21,0.67,19.51,0.52,20.54,16.16,-0.6,-0.33,2.6,-0.27,1.8,1.39,1.29,8.46,6.99,629162.73,2100558280.0,3.0,1.15,24.76,39.47,45.34,94.83,0.37,0.19,-0.61,-5.2,-25.64,-1.31,6.85,11.33,18.04,3.3,1.41,1.65,1.67,2.29,2.88,3.89,3.86,3.66,3.36,4.39,-462620.1,-1346787.25,-184644462.0,-496307164.0,3.06,3.04,2.86,2.15,2.87,0.02,1.08,0.72,54.3,43.66,0.78,6.19,4.04,-0.01,-0.12,-0.47,-0.17,0.62,1.55,11.1,123.19,1.15,2.04,1.16,4.27,18.22,3.41
stock102566,14.57,1.19,1.06,0.01,0.19,-0.01,0.0,0.03,35.64,395.07,4.37,395.07,4.37,-3006.6,6.75,291.99,72.3,6.02,-17.9,-0.71,9.14,426.22,-15.67,8.22,5.81,1.55,1.24,3.34,7.34,343980.22,743475301.0,4.63,21.61,1.04,6.0,-12.99,20.25,0.15,0.04,-0.16,-0.5,-5.06,-0.54,48.18,35.65,34.1,3.17,1.14,1.2,1.33,1.73,2.04,2.4,2.87,3.16,3.5,4.47,-55042.03,-112411.39,9273755.57,-7692536.27,1.35,1.24,1.48,2.42,2.66,-0.14,8.15,8.03,10.1,2.29,0.02,3.93,2.81,0.0,-0.57,0.82,-0.48,0.18,1.26,10.08,101.54,0.56,0.26,1.23,4.24,17.96,2.48
