code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.88,1.06,1.02,-0.07,0.28,0.12,1.06,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.24,1.01,-4.48,9.43,311842.69,2475871820.0,1.26,1.48,0.44,13.16,1.18,2.23,-0.24,0.02,-0.07,0.05,1.73,-0.19,67.14,58.37,54.46,4.42,1.15,1.24,1.39,1.85,3.54,2.03,2.29,2.84,3.98,5.42,-70354.65,-195104.62,49471675.69,75756799.93,2.34,2.83,2.88,3.61,5.9,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,0.02,1.29,10.37,107.59,0.81,0.2,1.47,4.05,16.39,4.16
stock102419,13.97,1.12,1.04,0.02,0.53,-0.02,0.64,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.51,1.33,3.57,8.8,442576.51,4380473910.0,1.01,5.3,-0.99,6.48,-1.9,-9.46,0.19,0.02,-0.31,-0.35,-3.3,-0.29,47.44,37.21,35.54,3.6,1.21,1.27,1.44,1.84,3.08,3.16,3.1,3.34,3.97,5.27,-86862.67,-236722.84,37734506.45,82600860.88,1.36,1.61,1.57,2.03,3.35,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.15,1.33,9.02,81.33,0.63,0.59,0.94,4.11,16.87,2.53
stock101688,6.34,1.16,1.05,0.02,0.53,0.08,0.37,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.44,1.22,-0.89,8.3,496438.33,3318697870.0,1.5,5.97,-12.67,-13.74,-7.98,-32.62,-0.04,-0.09,-0.47,-0.3,-2.32,-0.39,53.94,39.55,35.88,3.24,1.24,1.4,1.5,1.8,3.5,2.55,2.95,3.71,3.81,4.82,-79722.04,-375746.85,77316961.84,192375645.0,1.1,1.69,1.74,1.79,2.21,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.24,1.19,9.17,84.07,0.19,0.44,1.18,4.05,16.4,2.17
stock103528,21.2,1.04,1.01,0.0,0.12,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.34,1.08,-2.26,9.23,140429.65,367178153.0,3.82,6.93,-9.17,-8.23,-19.94,-44.79,-0.12,0.06,-0.28,-0.61,-3.55,-0.5,57.22,40.86,36.97,4.14,1.23,1.4,1.54,2.5,3.48,3.08,3.49,3.98,4.14,5.36,-58473.3,-259067.58,9163033.89,80791488.07,2.88,4.07,4.0,3.57,3.65,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.31,1.15,10.9,118.76,0.73,1.44,1.23,4.63,21.41,3.99
stock100469,9.77,1.12,1.04,0.02,0.5,0.15,2.34,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.4,1.2,3.08,8.08,1127055.11,23991501100.0,0.47,4.09,-14.9,-11.66,-19.92,-18.79,0.15,0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.19,1.28,1.34,1.41,1.74,2.89,2.99,3.41,4.07,4.2,4.8,-186628.69,-487002.63,71098741.94,121075264.0,0.99,1.08,1.18,1.04,1.23,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.03,1.27,7.98,63.7,0.42,-1.45,0.99,3.89,15.16,1.33
stock103611,7.16,1.03,1.01,-0.07,0.81,0.03,1.45,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.36,1.15,-0.11,7.95,486296.2,7750643940.0,0.63,1.74,-7.61,-9.37,-6.53,-31.68,-0.01,-0.12,-0.03,0.49,6.18,0.08,76.9,67.29,63.19,3.18,1.23,1.28,1.29,1.99,3.4,3.04,2.74,3.3,3.71,4.64,-114404.16,-291126.08,20212019.82,35750313.44,1.7,1.95,2.11,2.42,3.8,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.6,1.23,8.61,74.1,-0.15,-0.76,1.12,3.63,13.21,3.48
stock101312,9.91,1.15,1.05,0.01,0.33,0.01,0.19,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.49,1.28,4.29,8.3,634240.0,4146440350.0,1.53,0.0,-15.66,-6.51,6.1,9.38,0.21,0.1,-0.22,-0.05,-0.26,-0.34,35.96,42.06,48.4,3.34,1.23,1.32,1.62,1.89,3.51,2.37,2.92,3.44,3.78,4.96,-36463.44,-150925.51,41038900.45,63920948.76,0.39,0.61,0.7,0.93,1.35,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.36,1.36,9.89,97.84,0.84,0.92,1.28,4.06,16.52,1.24
stock101761,10.59,0.99,1.0,0.02,0.18,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.45,1.08,1.03,8.08,369580.78,2045054210.0,1.81,0.02,-10.48,-12.76,-18.2,-32.48,0.05,0.03,-0.32,-0.07,0.59,-0.08,58.67,52.94,49.63,3.52,1.19,1.29,1.29,1.77,3.71,1.78,2.39,2.89,3.67,4.81,-88852.03,-387615.52,37194025.36,98885104.35,1.84,3.0,3.44,4.84,6.19,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.11,1.17,9.16,83.82,0.93,0.43,1.14,3.85,14.83,7.11
stock100731,7.33,0.89,0.96,0.05,0.52,0.03,0.2,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.25,1.15,3.0,7.17,1766052.17,28606491400.0,0.62,5.33,-1.49,-3.79,-0.02,-26.02,0.13,0.02,-0.32,-0.27,-0.7,-0.31,62.89,47.59,41.35,2.89,1.15,1.23,1.34,1.89,2.62,1.62,1.83,2.41,3.3,4.21,-235328.89,-783588.74,90546591.85,241813938.0,1.16,1.59,1.83,2.01,3.27,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.12,1.1,8.18,66.99,0.02,1.36,0.95,3.6,13.0,3.31
stock102398,9.82,1.16,1.05,0.03,0.32,0.05,1.25,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.47,1.22,-1.12,7.96,2136756.96,12597781000.0,1.7,2.22,4.14,-0.71,-7.01,-35.44,-0.05,-0.17,-0.33,-0.08,2.27,-0.14,73.87,61.37,53.11,2.76,1.22,1.28,1.28,1.89,6.45,3.07,2.93,3.46,3.57,4.65,-95656.67,-211244.74,1688534.22,36749036.79,0.34,0.34,0.33,0.34,0.6,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.86,1.31,8.1,65.61,-0.39,0.03,0.79,3.8,14.47,0.51
