code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.33,1.06,1.02,-0.06,0.34,0.09,0.91,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.19,0.99,-0.59,9.51,258819.59,2682794860.0,0.96,0.49,-24.01,-5.94,-5.94,-20.88,-0.03,-0.03,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.91,1.54,1.85,1.85,2.14,3.54,5.27,5.35,5.35,6.22,5.75,-250577.46,-1743264.03,54799379.32,49490006.25,3.71,5.26,5.26,7.98,7.18,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.18,1.3,10.19,103.91,0.52,0.44,1.54,3.93,15.47,4.36
stock102419,13.78,1.12,1.04,0.03,0.52,-0.09,0.57,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.47,1.29,4.11,8.58,436557.22,4606046490.0,0.95,5.51,-17.73,-20.12,-5.62,-7.02,0.22,0.04,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.65,1.4,1.81,1.81,2.08,3.08,5.09,4.62,4.47,5.1,5.28,-170877.48,-872108.61,17359306.92,-50992461.2,1.95,2.32,2.98,3.64,3.61,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.11,1.32,8.85,78.3,0.52,0.43,0.93,4.04,16.32,2.5
stock101688,6.56,1.16,1.05,0.03,0.51,0.01,0.53,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.33,1.15,-0.17,8.13,513664.9,3356630100.0,1.53,1.93,-23.09,-25.03,-29.46,-35.24,-0.01,-0.03,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.54,1.55,1.6,1.68,2.01,5.69,4.76,4.07,3.79,4.7,4.86,-230089.13,-561152.49,39599332.82,-8862037.3,1.42,1.72,2.05,2.02,2.65,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.36,1.16,9.16,83.88,-0.01,0.33,1.12,4.01,16.06,2.1
stock103528,24.0,1.04,1.01,0.0,0.1,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.23,1.02,3.16,9.04,158976.96,358379927.0,4.44,13.59,-38.46,-37.34,-17.84,-11.83,0.18,0.14,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.54,1.84,2.21,2.21,2.68,4.67,5.2,4.63,4.46,5.39,5.55,-179004.84,-691781.35,-37970697.13,38299178.65,2.9,3.0,3.54,3.45,3.53,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.6,1.12,10.77,115.99,0.94,1.51,1.2,4.53,20.52,4.08
stock100469,10.13,1.12,1.04,-0.03,0.39,0.14,2.12,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.32,1.16,2.85,7.48,1168584.27,25895221400.0,0.45,1.56,0.8,-3.71,5.08,-3.52,0.13,0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.99,1.39,1.57,1.62,1.85,2.89,4.99,4.44,4.47,4.63,4.55,-143582.76,-466774.04,3305003.91,169429395.0,0.65,0.77,0.99,0.98,1.41,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.13,1.27,7.89,62.2,0.25,-0.44,1.07,3.73,13.92,1.24
stock103611,7.12,1.03,1.01,-0.04,0.84,0.1,1.56,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.25,1.11,-1.87,7.55,483579.46,7833019810.0,0.62,1.89,-22.44,-41.06,-24.74,-34.44,-0.08,-0.13,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.17,1.45,1.96,1.99,1.99,3.4,4.4,3.98,4.18,4.57,4.47,-197469.62,-910805.82,39286288.76,210949738.0,1.8,2.25,3.46,3.67,4.43,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.71,1.22,8.84,78.13,-0.34,-0.82,1.13,3.62,13.13,3.65
stock101312,8.02,1.15,1.05,-0.02,0.38,0.03,0.25,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.41,1.22,4.17,8.32,513280.0,4382030410.0,1.17,0.0,-20.83,-12.73,13.44,2.04,0.21,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.67,1.65,1.7,1.7,2.38,3.51,4.99,4.33,4.35,4.79,5.1,-154433.72,-459022.69,57171313.22,88396660.79,0.85,1.14,1.34,1.33,1.68,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.2,1.31,9.68,93.62,0.59,0.77,1.24,4.0,16.04,1.29
stock101761,12.38,0.99,1.0,0.01,0.14,0.03,0.12,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.27,1.01,3.31,7.72,375608.78,1654012330.0,2.27,7.61,-9.5,-18.66,-5.21,38.79,0.16,0.03,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.83,1.35,1.65,1.77,1.83,4.23,4.99,4.31,4.6,5.0,4.83,-335401.22,-1311332.27,-69484729.49,-213170279.0,4.87,5.98,9.75,9.43,9.49,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.24,1.12,8.97,80.52,0.94,0.46,1.13,3.77,14.23,8.1
stock102398,9.63,1.16,1.05,0.03,0.31,-0.03,1.16,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.38,1.19,-4.62,7.82,2095414.41,14017925400.0,1.49,1.29,-26.04,-30.27,-36.18,-42.4,-0.21,-0.12,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.91,1.52,1.83,1.83,1.94,6.22,4.21,3.85,3.54,4.47,4.59,-143132.86,-656352.67,-20007572.19,73222214.67,0.25,0.34,0.42,0.5,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.46,1.25,7.81,61.05,-0.08,-0.12,0.76,3.78,14.25,0.54
stock100819,8.98,1.2,1.07,-0.03,0.37,-0.03,0.06,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.46,1.25,5.51,8.92,178206.75,1433070470.0,1.24,2.62,-26.69,-28.16,-33.48,-8.09,0.3,0.07,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.85,1.5,1.77,1.85,2.06,2.78,5.19,4.51,4.27,4.86,5.44,-173210.65,-640565.81,82756255.56,162844850.0,3.92,4.48,6.01,7.2,6.65,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.18,1.6,11.08,122.82,0.22,0.5,1.23,4.27,18.27,5.15
