code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.75,1.06,1.02,-0.04,0.36,-0.0,0.72,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.54,0.73,3.16,3.19,275992.46,2800965860.0,0.99,0.0,29.81,21.18,29.56,72.19,0.06,0.02,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.89,1.37,1.45,1.45,1.81,2.05,2.82,3.05,2.76,2.32,2.03,-217606.78,-373316.99,-29961304.82,86985188.17,3.96,3.39,3.1,3.23,2.54,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.06,0.68,5.18,26.81,0.2,-0.27,0.88,2.51,6.28,2.08
stock102419,9.96,1.12,1.04,0.03,0.7,-0.02,0.71,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.66,0.6,-1.07,3.46,315537.73,4273932290.0,0.74,1.89,0.61,-6.04,0.3,13.18,-0.02,0.07,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.96,1.14,1.21,1.21,1.29,1.48,2.16,2.07,2.21,2.08,2.15,-33955.86,-110325.88,20120490.04,82908647.34,1.02,1.39,1.47,1.58,1.36,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.31,0.52,3.65,13.29,0.42,0.01,0.48,1.84,3.39,1.05
stock101688,19.2,1.16,1.05,0.02,0.29,0.02,0.37,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.55,0.77,2.45,4.67,610800.0,3278459410.0,1.86,19.32,-1.54,-13.12,20.91,47.81,0.07,0.13,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.84,1.11,1.2,1.55,1.84,2.06,2.08,2.99,3.8,3.03,2.93,-87941.77,-379426.4,32735225.92,128024655.0,1.41,2.35,2.59,2.03,1.73,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.51,0.87,6.27,39.28,0.7,1.26,0.74,2.85,8.11,1.48
stock103528,29.64,1.04,1.01,0.0,0.13,0.0,0.03,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.29,0.61,7.6,5.03,82936.8,341476194.0,2.43,2.58,28.87,-0.03,-16.27,61.61,0.25,0.16,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.21,1.41,1.41,1.7,2.08,2.32,2.93,3.62,3.93,3.58,3.23,-98065.54,-130481.34,43159533.27,104825603.0,5.71,4.97,5.45,6.84,6.86,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.72,0.45,7.16,51.21,0.82,3.8,0.23,3.17,10.06,6.85
stock100469,9.37,1.12,1.04,0.02,0.53,0.09,2.81,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.62,0.73,0.33,4.36,1080911.61,26704323700.0,0.4,0.2,3.77,24.6,28.53,37.59,0.01,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.58,1.17,1.34,1.37,1.42,1.61,2.76,2.96,2.57,2.54,2.72,-185627.04,-703095.01,111610008.0,142147461.0,1.52,1.87,1.66,1.39,1.06,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.29,0.55,5.08,25.79,-0.18,1.09,1.11,2.65,7.04,0.79
stock103611,11.35,1.03,1.01,0.02,0.56,0.04,0.97,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.64,0.78,-2.81,4.13,770874.56,7766372920.0,0.99,1.48,9.34,8.1,10.95,25.28,-0.07,-0.01,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.37,1.15,1.15,1.21,1.29,1.74,2.46,2.45,2.14,2.23,2.53,-286099.63,-594764.78,37081193.68,107158662.0,3.36,3.62,3.11,3.05,2.86,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.22,0.82,6.52,42.47,-0.04,-1.01,1.12,2.89,8.35,2.56
stock101312,6.44,1.15,1.05,0.01,0.42,-0.05,0.41,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.59,0.67,3.73,3.83,412160.0,3668240360.0,1.12,1.4,9.9,4.21,14.59,43.11,0.09,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.3,1.17,1.17,1.27,1.56,1.73,1.95,2.45,2.57,2.55,2.44,-34008.47,-78387.93,-11021292.01,36078302.02,0.74,0.88,0.94,1.05,0.9,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.34,0.38,4.13,17.04,0.42,-0.06,0.74,2.25,5.08,0.73
stock101761,24.7,0.99,1.0,0.01,0.07,0.03,0.16,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.52,0.73,0.35,4.61,294751.41,1194811520.0,2.47,0.42,2.92,5.2,1.27,20.78,0.01,0.07,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.76,1.21,1.28,1.28,1.54,2.09,2.68,3.63,3.25,3.25,2.86,-299788.25,-672169.87,-4633886.93,-26738658.23,7.51,7.38,6.56,8.77,6.07,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.21,0.72,7.48,55.96,0.37,0.64,0.73,3.13,9.79,5.76
stock100731,7.95,0.89,0.96,0.04,0.3,-0.09,0.07,0.03,114.36,197.3,13.39,-0.9,-62.2,67.62,11.82,47.97,12.03,7.53,51.93,-2.45,7.31,13.38,-3.11,2.54,0.63,0.7,0.55,-1.29,3.76,1604841.93,11128871900.0,1.44,6.71,3.65,3.65,4.47,4.19,-0.03,0.18,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.17,1.19,1.19,1.27,1.31,3.49,5.25,5.25,2.79,2.43,2.29,-285720.12,-285720.12,-125236235.0,-125236235.0,5.54,5.54,2.95,3.01,1.61,-1.12,4.75,4.59,41.46,14.16,0.16,27.02,2.73,0.01,0.64,0.91,0.62,0.67,0.55,5.22,27.24,0.66,1.96,0.62,2.47,6.12,1.0
stock102398,35.95,1.16,1.05,0.02,0.11,0.03,0.39,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.53,0.66,3.96,4.28,383946.0,9964847460.0,0.39,24.17,19.71,13.62,16.83,19.32,0.11,0.2,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.62,1.25,1.28,1.33,1.34,1.96,2.68,2.59,2.39,2.32,2.72,-166979.82,-305334.04,-65504440.58,-80785178.96,3.01,2.86,2.82,2.84,3.68,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.86,0.45,6.18,38.19,0.96,1.98,0.44,3.05,9.3,4.81
