code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,15.06,1.06,1.02,-0.03,0.15,0.01,0.35,0.01,46.22,-1027.56,-16.56,-813.5,-35.82,10.02,-18.2,-7.74,13.24,-6.68,6.31,-0.46,-19.84,-8.96,4.38,-7.4,-4.59,0.58,0.75,12.49,4.18,615769.84,2830170520.0,2.18,0.0,12.3,53.67,120.5,183.62,0.36,0.1,0.03,0.05,1.46,-0.17,55.46,53.59,52.4,2.74,1.41,1.64,2.35,3.22,4.56,4.36,4.42,4.36,3.75,2.87,-676272.36,-2624053.3,-40184821.89,-254099035.0,5.89,5.76,5.72,4.49,3.5,-0.01,0.71,0.57,63.68,68.2,0.86,19.85,15.48,0.27,-0.18,7.17,-0.13,0.7,0.66,5.52,30.49,1.18,0.75,1.04,2.71,7.36,2.48
stock102419,19.9,1.12,1.04,0.02,0.36,-0.1,0.33,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,0.83,0.73,3.41,3.54,630441.85,4365602410.0,1.44,5.09,40.93,71.85,93.02,101.83,0.08,0.13,-0.2,-0.33,-2.49,-0.28,49.16,37.95,35.9,2.03,1.55,1.74,1.99,2.24,2.74,4.37,3.86,3.27,2.89,2.38,-569327.9,-2202977.9,-303282978.0,-875687066.0,3.54,3.38,2.86,2.17,1.73,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.6,0.71,4.82,23.23,1.11,0.78,0.56,2.17,4.7,1.32
stock101688,18.54,1.16,1.05,0.01,0.18,0.03,0.19,0.03,1.27,-10.81,27.75,-20.27,14.2,1110.34,5.12,4.8,9.94,3.42,15.46,3.79,-2.21,-0.65,-0.22,-1.19,-1.64,0.62,0.76,6.61,4.76,1297568.25,3837173330.0,3.38,1.92,46.56,68.87,115.52,108.94,0.21,0.21,-0.33,-0.3,-2.34,-0.37,34.21,32.44,32.57,3.01,2.63,2.63,2.63,2.63,2.88,4.65,4.35,4.04,3.74,3.15,-4950655.9,-16403700.75,-3591935620.0,-8454484350.0,5.98,5.22,4.3,3.41,2.44,-0.01,2.29,1.67,31.5,27.07,0.71,0.37,3.27,-0.13,0.58,0.42,0.63,0.99,0.71,6.46,41.71,1.5,1.94,0.82,3.07,9.43,1.82
stock103528,54.23,1.04,1.01,0.0,0.04,0.0,0.01,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.27,0.54,15.32,5.4,242788.8,352723961.0,6.88,28.92,30.92,38.66,104.92,180.73,0.56,0.32,-0.13,-0.53,-2.09,-0.46,65.68,46.01,39.59,3.65,1.73,1.73,1.99,3.68,4.91,4.26,4.32,4.32,4.09,3.67,-284239.08,-550174.38,-46270876.2,11380569.16,4.17,4.05,5.11,5.1,6.37,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,1.6,0.46,8.19,67.11,1.93,4.85,0.36,3.47,12.07,7.0
stock100469,15.67,1.12,1.04,-0.01,0.28,0.1,1.53,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.03,-1.4,2.17,-1.69,2.0,0.64,0.74,5.46,4.08,1807671.81,26495818900.0,0.68,2.35,7.11,50.38,49.95,110.9,0.15,0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.53,1.28,1.54,1.59,2.2,2.6,3.24,3.15,2.92,2.82,2.7,-451156.67,-2166065.51,-25459683.11,-177312636.0,1.8,2.12,1.89,1.84,1.44,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.29,0.0,3.19,0.1,0.23,0.6,5.3,28.14,0.66,-0.06,1.11,2.69,7.26,0.99
stock103611,15.39,1.03,1.01,0.0,0.41,0.04,0.75,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.59,0.75,0.36,3.41,1045265.15,7901462480.0,1.32,2.91,12.58,22.14,36.56,52.08,0.01,-0.05,0.2,0.56,7.57,0.11,75.81,66.88,62.99,2.02,1.29,1.32,1.42,1.58,1.96,2.51,2.39,2.19,2.19,2.2,-765286.92,-1649556.02,-141356752.0,-389605250.0,5.01,5.16,4.78,4.05,3.21,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-0.33,0.83,5.93,35.12,0.28,-0.77,1.04,2.68,7.21,2.91
stock101312,14.43,1.15,1.05,-0.01,0.18,-0.01,0.19,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,0.78,0.8,7.82,4.35,923520.0,3608436350.0,2.56,0.57,26.25,83.82,129.78,132.37,0.23,0.16,0.0,-0.05,-0.29,-0.33,44.56,46.09,50.34,2.71,1.65,2.01,2.48,2.79,3.75,4.69,4.82,4.32,3.59,2.95,-475949.74,-96737778.04,-160193624.0,-38191973800.0,1.76,2.04,2.1,1.52,1.16,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,0.95,0.46,5.31,28.17,1.29,0.78,0.94,2.69,7.23,0.93
stock100731,14.03,0.89,0.96,0.01,0.17,-0.01,0.04,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,0.66,0.57,3.87,4.24,2832192.75,14049807900.0,2.02,4.29,13.81,19.78,74.58,84.6,0.11,0.24,-0.12,-0.24,-0.08,-0.26,63.23,49.29,42.55,2.63,1.31,1.31,1.73,1.89,3.38,3.33,3.12,3.6,3.5,2.75,-2302563.39,-5513623.63,-1554632600.0,-2996679540.0,5.79,6.85,8.26,7.23,4.1,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.84,0.5,6.29,39.57,1.11,2.03,0.71,2.78,7.71,2.2
stock102398,43.27,1.16,1.05,0.01,0.14,0.01,0.38,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,0.53,0.69,-0.06,4.29,4377728.89,12927875800.0,3.39,1.51,5.56,13.36,13.01,33.63,-0.0,0.08,-0.13,-0.03,2.86,-0.08,71.96,59.83,52.13,2.59,1.23,1.23,1.27,1.54,1.73,2.41,2.95,3.01,2.86,2.71,-705925.02,-1178145.34,-68044795.24,-181961611.0,1.28,1.09,0.93,0.62,0.46,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,0.6,0.38,5.67,32.15,0.88,1.7,0.34,2.99,8.96,0.5
stock101648,58.4,1.01,1.0,0.02,0.07,0.0,0.59,0.05,47.26,15.1,36.77,-23.27,-8.82,109.78,30.45,3.48,4.27,6.03,10.25,0.05,-5.73,-0.97,-1.8,-1.35,-3.32,0.41,0.53,-0.78,3.75,1198623.43,3420150630.0,3.5,5.42,34.32,42.93,55.3,63.62,-0.02,0.01,0.19,-0.84,1.01,-0.02,61.97,51.58,43.84,2.27,1.61,1.61,1.66,2.08,2.08,4.17,3.42,3.25,2.9,2.35,-2010533.49,-3872316.05,-788678000.0,-1322884070.0,5.98,5.59,5.51,4.0,2.95,0.06,1.34,1.08,70.77,5.95,1.73,1.86,9.52,0.07,-0.05,0.12,-0.09,0.41,0.11,5.92,35.0,0.49,2.51,0.05,2.69,7.22,2.31
