code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.92,1.06,1.02,-0.07,0.28,0.12,1.05,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.22,1.01,-5.71,9.33,313655.72,2475871820.0,1.27,1.48,0.87,11.61,14.76,2.82,-0.31,0.02,-0.04,0.05,1.68,-0.19,64.15,57.19,53.97,4.41,1.15,1.22,1.39,1.85,3.54,2.07,2.28,2.4,3.91,5.35,-68405.7,-175332.55,35437054.19,56773327.77,2.06,2.74,2.77,3.53,5.74,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,-0.02,1.29,10.38,107.68,0.82,0.2,1.47,4.05,16.44,4.17
stock102419,14.2,1.12,1.04,0.02,0.52,-0.02,0.63,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.54,1.33,3.18,8.78,449863.03,4380473910.0,1.03,5.3,-0.07,4.49,12.25,-6.89,0.17,0.02,-0.29,-0.35,-3.26,-0.29,48.97,37.74,35.79,3.57,1.22,1.23,1.44,1.84,3.08,3.31,3.12,3.06,3.91,5.26,-81909.78,-206639.84,33726669.36,71053685.64,1.31,1.56,1.53,1.94,3.27,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.14,1.33,9.03,81.53,0.66,0.59,0.94,4.12,16.95,2.54
stock101688,6.99,1.16,1.05,0.02,0.48,0.07,0.33,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.45,1.22,-1.71,8.23,547335.01,3318697870.0,1.65,5.97,-1.92,-12.52,12.14,-21.84,-0.08,-0.05,-0.45,-0.31,-2.38,-0.39,50.74,38.56,35.44,3.18,1.24,1.4,1.5,1.71,3.4,3.17,2.8,3.54,3.73,4.77,-81904.35,-315035.35,43426605.72,192420904.0,1.21,1.57,1.77,1.73,2.12,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.27,1.19,9.17,84.08,0.19,0.44,1.18,4.06,16.47,2.18
stock103528,22.64,1.04,1.01,0.0,0.11,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.35,1.09,-1.64,9.16,149968.27,367178153.0,4.08,6.93,-2.75,-10.76,3.81,-39.63,-0.09,0.06,-0.24,-0.6,-3.47,-0.5,59.66,42.32,37.72,4.14,1.23,1.4,1.54,2.5,3.48,2.94,3.46,3.59,4.14,5.35,-52547.0,-223383.27,-25349827.7,56864662.1,2.76,3.87,3.93,3.53,3.65,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.31,1.16,10.92,119.23,0.76,1.44,1.23,4.63,21.46,3.96
stock100469,9.79,1.12,1.04,0.02,0.5,0.15,2.34,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.42,1.2,2.08,8.09,1129362.29,23991501100.0,0.47,4.09,-14.42,-13.52,-18.08,-9.18,0.1,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.19,1.28,1.38,1.45,1.74,2.89,2.99,3.36,3.69,4.1,4.8,-158738.26,-508651.42,60732142.18,138256773.0,0.94,1.09,1.17,1.02,1.21,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.09,1.26,7.98,63.64,0.41,-1.45,0.99,3.9,15.23,1.34
stock103611,7.36,1.03,1.01,-0.06,0.79,0.03,1.41,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.39,1.15,-0.39,7.94,499879.89,7750643940.0,0.64,1.74,-1.74,-5.76,4.55,-35.33,-0.02,-0.11,-0.0,0.48,6.12,0.08,76.12,66.87,62.94,3.18,1.23,1.28,1.29,1.98,3.4,3.26,2.74,3.01,3.57,4.64,-118496.93,-291897.03,13801855.67,24567507.39,1.83,1.96,2.08,2.3,3.68,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.68,1.23,8.58,73.57,-0.2,-0.76,1.12,3.64,13.25,3.49
stock101312,10.29,1.15,1.05,0.01,0.32,0.01,0.18,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.46,1.28,3.9,8.12,658560.0,4146440350.0,1.59,0.0,-10.52,-6.88,17.06,20.63,0.19,0.1,-0.1,-0.07,-0.47,-0.34,29.59,38.07,46.06,3.31,1.27,1.36,1.62,1.89,3.51,2.51,2.88,3.23,3.74,4.87,-36445.12,-147455.52,31328138.19,65570820.38,0.38,0.58,0.67,0.9,1.3,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.38,1.36,9.91,98.22,0.91,0.92,1.28,4.07,16.59,1.24
stock101761,10.99,0.99,1.0,0.02,0.17,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.45,1.08,0.82,7.98,383540.39,2045054210.0,1.88,0.02,-6.55,-15.11,-4.86,-31.54,0.04,0.03,-0.27,-0.06,0.69,-0.08,62.43,54.72,50.55,3.48,1.17,1.3,1.3,1.65,3.71,1.99,2.12,2.58,3.43,4.76,-79998.35,-321031.12,22846927.53,119467488.0,1.87,2.62,3.32,4.31,6.08,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.1,1.17,9.17,84.05,0.96,0.43,1.14,3.86,14.88,7.12
stock100731,7.92,0.89,0.96,0.05,0.48,0.03,0.19,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.28,1.15,2.75,7.08,1908203.71,28606491400.0,0.67,5.33,4.62,2.75,15.02,-14.78,0.11,0.02,-0.28,-0.27,-0.77,-0.31,59.42,46.42,40.83,2.8,1.15,1.23,1.34,1.89,2.6,1.97,1.91,2.09,3.26,4.17,-282069.47,-815029.7,5184502.72,128562204.0,1.45,1.66,1.86,1.97,3.09,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.02,1.12,8.25,68.13,0.16,1.36,0.95,3.6,12.99,3.32
stock102398,9.94,1.16,1.05,0.03,0.32,0.05,1.23,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.48,1.22,-1.69,7.92,2162868.04,12597781000.0,1.72,2.22,7.81,-0.3,5.86,-28.54,-0.08,-0.18,-0.28,-0.08,2.25,-0.14,73.73,61.26,53.04,2.77,1.22,1.28,1.28,1.89,6.45,3.33,2.94,3.2,3.51,4.63,-119274.13,-230699.47,6208573.52,46499410.25,0.44,0.38,0.35,0.34,0.58,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.82,1.33,8.21,67.47,-0.3,0.03,0.79,3.8,14.47,0.51
