code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,8.73,1.06,1.02,-0.03,0.28,-0.0,0.56,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.44,0.71,7.9,3.47,356950.25,2800965860.0,1.27,0.0,25.79,37.48,76.36,76.01,0.18,0.03,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,2.2,1.45,1.59,1.92,2.01,2.8,3.95,3.46,3.23,2.89,2.28,-393179.32,-812972.07,25197202.0,173239572.0,4.91,4.04,3.82,3.36,2.74,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.25,0.59,5.24,27.51,0.51,0.14,0.98,2.57,6.6,2.17
stock102419,11.61,1.12,1.04,0.02,0.6,-0.02,0.61,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.08,0.3,0.41,-0.37,0.9,0.63,0.59,-2.33,3.19,367810.55,4273932290.0,0.86,1.89,14.27,21.19,22.34,25.24,-0.05,0.09,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.8,1.2,1.28,1.33,1.33,1.63,1.42,1.62,1.79,2.06,2.0,-71624.9,-128164.65,-15923401.26,-23688416.01,1.7,1.32,1.23,1.51,1.31,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.14,-0.57,-0.62,-0.25,0.49,0.5,3.75,14.07,0.72,0.24,0.55,1.86,3.46,1.08
stock101688,22.88,1.16,1.05,0.02,0.25,0.02,0.31,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.52,0.75,2.23,4.46,727870.0,3278459410.0,2.22,19.32,20.55,13.77,18.73,48.67,0.06,0.12,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.73,1.25,1.31,1.31,1.65,2.06,2.66,2.37,2.45,3.14,2.82,-187332.75,-264711.87,-84117713.78,-22898027.29,1.95,1.39,1.56,2.03,1.78,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.71,0.83,6.28,39.42,1.08,1.33,0.76,2.82,7.96,1.44
stock103528,62.33,1.04,1.01,0.0,0.06,0.0,0.02,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.24,0.58,13.91,5.14,174407.92,341476194.0,5.11,2.58,73.67,122.77,163.33,166.14,0.48,0.27,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.43,1.64,2.29,2.88,2.88,3.85,4.71,4.07,3.92,4.16,3.44,-498190.29,1189206.74,-165835705.0,391113648.0,7.31,6.4,5.7,6.49,6.65,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,1.56,0.61,7.7,59.25,1.83,4.43,0.43,3.35,11.19,6.95
stock100469,10.49,1.12,1.04,0.01,0.47,0.08,2.51,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-4.73,-0.81,1.74,-1.21,1.58,0.56,0.71,0.91,3.94,1210113.42,26704323700.0,0.45,0.2,2.64,15.78,27.0,25.93,0.02,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.37,1.14,1.38,1.39,1.66,1.89,2.27,2.32,2.66,2.58,2.49,-172297.42,-579340.28,105748824.0,266420597.0,1.4,1.45,1.59,1.52,1.11,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.02,-0.23,-0.02,-0.05,0.51,5.08,25.83,0.18,-0.14,1.01,2.59,6.72,0.83
stock103611,12.31,1.03,1.01,0.02,0.52,0.04,0.89,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.56,0.72,-5.73,3.82,836076.28,7766372920.0,1.08,1.48,11.71,13.14,19.51,23.59,-0.13,-0.07,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.19,1.16,1.2,1.26,1.35,1.74,1.75,1.79,2.04,1.99,2.32,-330998.21,-585931.31,-10430808.67,107126236.0,3.74,3.32,3.12,3.0,2.88,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.44,0.87,6.14,37.74,-0.05,-0.92,1.12,2.78,7.72,2.64
stock101312,7.81,1.15,1.05,-0.01,0.33,-0.05,0.34,0.01,0.37,-193.02,-6.02,-193.02,-6.02,-215.36,-4.47,-4.35,11.88,-2.15,8.65,3.24,-10.19,-10.3,4.19,-5.7,-5.93,0.5,0.65,3.85,3.5,499840.0,3756802630.0,1.33,2.21,23.77,31.26,37.99,43.57,0.09,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.14,1.29,1.36,1.43,1.5,1.94,2.82,2.64,2.45,2.76,2.25,-141109.57,-227821.23,26316728.19,7362895.45,1.95,1.47,1.17,1.19,0.88,-0.13,0.94,0.73,55.93,35.61,0.49,7.73,5.12,-0.1,-0.68,-1.17,-0.7,0.63,0.28,4.52,20.41,0.75,0.25,0.83,2.3,5.28,0.78
stock101761,28.22,0.99,1.0,0.01,0.06,0.02,0.14,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,-0.82,-1.03,-3.03,-0.26,0.41,0.46,0.73,4.17,4.4,336756.46,1194811520.0,2.82,0.42,13.42,6.77,30.71,36.53,0.12,0.05,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.74,1.19,1.28,1.34,1.43,2.09,2.08,2.17,2.42,3.13,2.81,-297441.1,-532306.49,-37641424.21,42070417.5,8.04,6.68,6.8,7.78,6.26,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.02,0.01,0.08,-0.21,0.15,0.68,6.94,48.21,0.46,0.69,0.76,3.11,9.67,5.94
stock100731,11.71,0.89,0.96,0.02,0.25,-0.03,0.05,0.02,71.77,26.97,32.05,-56.93,-55.21,81.21,6.11,29.29,21.47,3.41,34.65,-2.17,1.6,-5.29,6.33,-1.58,-16.64,0.52,0.5,8.15,3.87,2363861.52,18488221700.0,1.28,3.68,44.57,52.67,52.67,48.79,0.21,0.24,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.46,1.56,1.68,1.68,1.71,3.49,4.07,3.79,3.79,2.91,2.52,-7384438.41,-12483349.88,-6274034230.0,-9855393200.0,10.25,7.41,7.41,4.81,2.73,-0.3,2.68,2.5,49.64,26.85,0.12,31.16,2.29,-0.03,-1.42,0.46,-1.47,1.06,0.5,6.18,38.22,1.17,2.39,0.76,2.63,6.9,1.52
stock102398,38.98,1.16,1.05,0.02,0.1,0.03,0.36,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.45,0.67,5.97,4.19,3943699.38,9964847460.0,3.96,24.17,-1.49,12.2,28.14,24.26,0.16,0.15,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.64,1.16,1.23,1.42,1.48,2.17,3.26,3.24,2.97,2.56,2.71,-215793.76,-382889.81,30204541.15,34283783.84,0.56,0.42,0.38,0.33,0.37,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.67,0.47,6.02,36.26,0.88,1.73,0.37,3.07,9.41,0.49
