code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,13.84,1.12,1.04,0.02,0.51,-0.13,0.47,0.03,-11.34,3.53,2.22,3.53,2.22,-941.1,4.23,4.61,15.55,2.17,22.42,-5.98,0.05,0.66,2.76,-0.22,3.58,1.25,1.21,-0.61,7.79,438458.05,4281932080.0,1.02,4.28,34.5,-25.27,8.29,2.96,-0.03,0.03,-0.26,-0.35,-3.28,-0.29,48.19,37.48,35.67,3.63,1.35,1.97,1.97,3.08,3.17,3.6,6.21,6.28,6.39,4.82,-213501.56,-1020590.09,13178329.22,116729532.0,3.27,4.05,4.77,4.37,3.05,-0.19,2.35,0.76,45.45,37.52,0.47,22.38,0.85,-0.13,-0.32,-0.46,-0.45,0.16,1.2,8.31,69.01,0.66,0.23,0.69,3.68,13.56,2.06
stock101688,9.75,1.16,1.05,0.02,0.34,0.04,0.37,0.03,8.33,9.57,29.74,-55.48,-47.28,112.26,5.81,5.26,10.31,3.86,16.61,2.02,-1.07,0.06,0.36,-0.48,0.5,1.09,1.08,-0.02,7.73,682378.12,3792919260.0,1.8,2.61,38.49,-16.38,8.21,-19.05,-0.0,0.05,-0.42,-0.31,-2.45,-0.39,47.02,37.31,34.87,3.96,1.41,1.69,1.74,4.92,4.92,4.64,6.18,6.12,5.82,4.77,-254469.84,-544981.52,5670623.75,116715122.0,2.25,2.03,2.49,3.54,2.98,-0.12,2.26,1.62,31.05,27.82,0.73,0.38,3.3,-0.1,0.5,0.56,0.61,0.01,1.19,9.24,85.3,0.52,0.89,1.01,3.94,15.5,2.14
stock103528,29.9,1.04,1.01,0.0,0.08,0.0,0.03,0.0,16.55,-62.79,1.09,-76.74,-36.82,-84.02,1.74,5.53,53.38,1.62,57.19,0.34,-2.99,-11.79,2.4,-2.95,-5.04,0.96,0.97,1.23,8.66,205204.9,351845450.0,5.83,35.79,59.89,2.75,-0.99,-27.5,0.07,0.19,-0.22,-0.6,-3.49,-0.5,58.88,41.84,37.47,4.8,1.83,1.91,2.2,4.67,4.67,5.61,7.01,6.6,6.31,5.38,-465996.78,-269934.08,-91376707.37,73028132.39,2.79,2.67,2.79,3.07,3.51,-0.92,27.34,21.83,5.74,20.27,0.29,2.99,0.87,0.03,-0.06,0.14,-0.01,0.98,1.02,10.55,111.24,1.41,2.52,0.81,4.39,19.3,4.49
stock100469,8.66,1.12,1.04,-0.02,0.51,0.32,2.82,0.05,-7.21,-168.9,-3.03,-168.9,-3.03,1146.29,-3.54,-0.64,4.06,-0.68,4.59,-17.49,-8.53,-1.5,1.26,-1.73,0.87,1.16,1.12,-3.95,6.78,999006.88,26609728100.0,0.38,2.48,26.24,-27.71,-15.43,-34.89,-0.16,-0.07,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.87,1.29,1.77,1.83,2.89,2.89,3.63,5.36,5.06,5.18,4.11,-102537.89,-360168.33,-7639248.98,136328506.0,0.76,0.81,1.04,1.55,1.61,0.08,0.65,0.55,72.77,40.14,1.07,3.84,16.41,-0.15,-0.01,1.84,0.03,-0.51,1.31,7.61,57.92,0.05,-1.05,1.14,3.45,11.91,1.16
stock103611,8.2,1.03,1.01,-0.01,0.75,0.11,1.38,0.05,7.69,-125.64,-3.15,-125.64,-3.15,-4.44,-1.78,-0.97,10.76,-0.94,10.67,-8.48,-8.5,-5.04,-1.18,-4.74,-7.33,1.06,1.08,-5.96,6.59,556931.4,7971051700.0,0.7,5.23,26.15,-29.79,-12.67,-32.83,-0.23,-0.16,0.03,0.49,6.2,0.08,77.05,67.41,63.27,2.94,1.27,1.88,1.88,3.32,3.32,3.16,5.33,5.04,5.18,3.93,-192669.97,-933872.16,-10520630.27,247184594.0,2.75,3.16,4.09,5.04,4.14,0.09,0.98,0.67,43.58,49.98,0.97,4.94,7.01,0.03,-0.08,1.05,-0.03,-0.76,1.3,8.51,72.42,-0.21,-0.8,1.11,3.38,11.4,3.37
stock101312,7.3,1.15,1.05,-0.01,0.27,0.01,0.29,0.01,6.56,-546.89,-3.73,-546.89,-3.73,128.74,-3.87,-3.59,12.14,-1.72,9.73,-0.94,-4.7,-4.44,2.45,-2.16,-0.96,1.25,1.18,-2.21,7.74,467200.0,3607709630.0,1.3,2.62,49.59,-20.31,5.19,-39.17,-0.1,0.05,-0.08,-0.05,-0.16,-0.34,39.81,44.15,49.53,3.6,1.53,1.96,1.97,3.51,3.51,3.81,5.98,5.84,5.87,4.73,-151448.98,-317417.32,-71880023.26,26765719.05,1.39,1.38,1.69,1.87,1.6,0.09,0.94,0.75,54.55,46.15,0.48,8.55,4.53,-0.03,-0.16,-0.52,-0.11,0.07,1.34,9.25,85.55,0.63,0.07,1.13,3.72,13.84,1.17
stock100731,8.18,0.89,0.96,0.02,0.3,0.02,0.1,0.02,39.59,-30.39,6.2,-29.16,8.08,122.32,6.98,20.83,25.54,2.69,32.51,1.15,-3.67,-20.94,15.11,-3.94,-21.22,1.09,1.01,1.37,7.03,1651301.51,15833774000.0,1.04,2.13,19.24,-10.5,-5.54,-30.57,0.06,0.11,-0.26,-0.28,-0.85,-0.31,56.32,45.31,40.32,3.35,1.21,1.6,1.6,2.27,2.27,3.31,5.76,5.13,4.87,4.27,-488010.64,-3107756.13,-27873468.57,-857756094.0,2.77,4.31,4.3,5.54,5.67,0.01,2.49,2.18,56.59,19.03,0.13,30.46,1.59,-0.03,-2.37,-1.34,-2.55,0.24,0.97,7.77,60.44,0.44,1.11,0.79,3.36,11.28,3.16
stock102398,14.19,1.16,1.05,0.02,0.21,-0.01,0.69,0.03,44.56,0.58,59.99,-53.23,-25.61,-121.79,10.16,3.03,6.75,5.02,9.56,-0.69,-6.0,-1.33,-0.91,-2.33,-2.6,1.17,1.13,-5.54,7.09,2871272.15,13397633900.0,2.14,2.13,27.38,-12.89,-2.07,-28.49,-0.24,-0.04,-0.26,-0.09,2.05,-0.14,70.76,59.04,51.67,3.11,1.35,1.55,1.6,5.11,5.11,3.51,5.98,5.33,5.39,4.28,-216053.85,-558872.77,47137493.16,304711109.0,0.49,0.59,0.66,1.01,0.71,-0.09,1.53,1.18,52.51,14.84,1.66,0.67,8.97,-0.03,0.08,0.93,0.06,-0.12,1.19,7.81,61.0,0.38,0.78,0.57,3.66,13.43,0.57
stock100819,12.35,1.2,1.07,-0.02,0.34,0.02,0.05,-0.02,-8.97,-1261.59,-6.33,-1261.59,-6.33,-23.82,-6.76,-43.16,61.24,-5.65,9.67,-0.71,-7.3,-46.54,29.06,-6.12,-23.3,1.16,1.15,2.01,7.86,245083.9,1391225310.0,1.76,0.4,48.8,11.76,21.2,10.47,0.1,0.17,-0.11,-0.29,-1.15,-0.24,60.52,45.75,39.03,3.89,1.65,1.72,1.72,2.78,2.78,5.27,6.09,5.67,6.83,4.9,-766062.73,-599391.21,-548282861.0,-102253471.0,9.39,7.31,7.08,6.73,5.28,-0.17,5.67,4.78,16.14,34.12,0.13,5.67,1.33,-0.01,-2.73,0.48,-2.18,0.86,1.41,10.4,108.22,1.1,0.49,1.03,4.12,16.97,4.51
stock101648,43.58,1.01,1.0,0.03,0.09,-0.05,0.89,0.05,52.53,18.65,37.14,18.65,37.14,-201.93,32.19,3.31,4.14,6.62,10.0,-1.78,-5.02,-0.94,-1.25,-1.53,-2.57,0.93,0.92,-2.19,6.5,894452.21,3268527720.0,2.74,4.89,32.1,-14.9,-2.18,9.35,-0.09,-0.03,0.08,-0.99,0.22,-0.07,60.35,50.6,43.3,3.19,1.33,1.65,1.74,2.12,2.33,3.34,5.29,5.03,5.11,3.97,-229400.25,-692977.27,21329025.59,322551880.0,1.73,1.96,2.44,4.07,3.51,0.05,1.38,1.16,68.31,6.42,2.0,2.14,12.09,0.09,-0.12,0.68,-0.12,-0.18,0.7,6.37,40.53,0.11,1.37,0.23,3.29,10.82,2.64
