code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,13.79,1.06,1.02,-0.03,0.17,0.03,0.38,0.01,56.28,-642.04,-14.14,-516.95,-33.96,153.43,-14.88,-6.66,12.02,-5.77,5.95,-1.03,-17.24,-8.58,2.31,-6.97,-6.53,0.46,0.7,15.61,3.54,563842.37,2776291580.0,2.03,1.42,53.56,105.82,161.17,167.25,0.38,0.11,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,2.37,1.74,2.18,2.74,3.01,4.19,3.48,3.74,3.57,3.14,2.45,-1311732.88,4616154.06,-316447982.0,1377371870.0,5.67,5.22,4.73,3.66,2.96,0.14,0.69,0.58,61.68,70.83,0.87,20.25,14.97,0.24,-0.42,5.42,-0.32,0.54,0.62,5.23,27.38,0.91,0.44,1.09,2.61,6.8,2.26
stock102419,14.29,1.12,1.04,0.02,0.5,-0.04,0.49,0.06,-9.81,9.88,2.52,9.88,2.52,31.22,4.53,4.61,14.27,2.55,21.01,-1.99,0.3,0.82,1.65,-0.17,2.69,0.68,0.62,0.19,3.26,452714.27,4476543260.0,1.01,5.79,29.2,43.76,48.54,47.93,0.0,0.12,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.87,1.34,1.5,1.65,1.65,2.03,2.81,2.3,2.28,2.28,2.09,-207297.88,-437459.38,-103181379.0,-214693682.0,2.63,2.21,1.7,1.68,1.41,-0.19,3.06,1.0,47.65,19.33,0.55,23.86,1.0,-0.17,-0.31,-0.81,-0.44,0.5,0.5,3.87,15.01,0.8,0.33,0.57,1.94,3.76,1.15
stock101688,28.63,1.16,1.05,0.01,0.25,0.03,0.25,0.04,-4.62,-21.83,27.94,-30.12,14.37,342.07,4.52,4.49,10.49,3.26,15.41,2.86,-2.88,-0.99,0.87,-1.7,-1.54,0.52,0.74,5.87,4.59,910791.88,3992055710.0,2.28,1.98,42.37,52.69,47.05,86.15,0.17,0.18,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.89,1.48,1.59,1.67,2.07,2.59,3.62,3.29,2.97,3.37,2.97,-938193.14,-1575971.96,-268494036.0,-433057547.0,4.04,2.95,2.28,2.38,2.01,0.24,2.06,1.55,35.27,26.13,0.73,0.36,3.02,-0.18,0.26,-0.77,0.42,0.76,0.81,6.37,40.57,1.24,1.46,0.81,2.88,8.32,1.53
stock103528,70.0,1.04,1.01,0.0,0.05,0.0,0.02,0.0,5.02,-56.06,0.22,-66.2,-22.91,-68.16,2.24,8.14,55.34,2.11,58.83,0.44,-2.87,-11.31,5.26,-2.72,-4.4,0.19,0.54,16.38,5.15,195869.63,360414159.0,5.43,17.64,51.68,120.33,183.17,137.53,0.57,0.32,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.49,1.63,2.35,3.09,3.44,4.59,4.67,4.59,3.96,4.16,3.5,-501180.4,1186953.7,-72818983.57,206713658.0,6.78,6.62,6.21,6.2,6.67,0.18,15.38,12.61,7.91,20.02,0.26,2.97,0.82,0.01,-7.65,-0.03,-6.64,1.41,0.46,7.87,61.88,1.68,4.29,0.36,3.37,11.38,7.03
stock100469,12.89,1.12,1.04,-0.02,0.34,0.13,1.89,0.05,-8.74,-182.61,-8.18,-182.61,-8.18,902.72,-7.01,-1.26,4.1,-1.4,4.13,-5.33,-14.81,-2.65,2.4,-3.29,1.66,0.59,0.71,3.31,3.99,1486974.45,26732500700.0,0.56,3.26,25.76,35.4,51.83,55.68,0.08,-0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.44,1.37,1.48,1.68,2.02,2.3,2.74,2.58,2.52,2.69,2.57,-619158.38,-1110460.01,10611661.17,135316957.0,2.2,1.79,1.67,1.66,1.23,0.1,0.65,0.57,73.76,41.53,1.11,5.21,17.13,-0.25,-0.01,0.91,0.02,0.15,0.59,5.31,28.19,0.5,0.18,1.08,2.61,6.83,0.89
stock103611,13.01,1.03,1.01,0.02,0.49,0.03,0.85,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.58,0.75,-6.91,3.73,883619.21,7766372920.0,1.14,1.48,10.82,18.06,21.36,23.9,-0.16,-0.09,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.12,1.15,1.24,1.34,1.44,1.67,1.86,1.71,1.96,1.96,2.26,-474994.07,-855779.91,-79047077.9,-123968579.0,4.93,4.11,3.67,3.2,2.85,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.41,0.81,6.13,37.61,0.07,-1.11,1.07,2.72,7.38,2.72
stock101312,12.92,1.15,1.05,-0.01,0.2,-0.03,0.21,0.01,0.37,-193.02,-6.02,-193.02,-6.02,-215.36,-4.47,-4.35,11.88,-2.15,8.65,3.24,-8.99,-9.04,4.27,-4.95,-4.45,0.55,0.68,11.5,3.81,826880.0,3756802630.0,2.2,2.21,86.98,102.83,125.09,121.99,0.3,0.18,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.47,1.88,2.1,2.33,2.44,3.16,4.12,3.81,3.39,3.21,2.58,-2402360.23,6563182.8,-849323539.0,1095199230.0,2.62,2.15,1.63,1.36,0.99,-0.13,0.94,0.73,55.93,35.61,0.49,7.73,5.12,-0.1,-0.45,-1.43,-0.48,0.95,0.43,5.08,25.78,1.2,0.54,0.94,2.47,6.12,0.84
stock101761,34.77,0.99,1.0,0.01,0.05,0.02,0.14,0.03,49.45,20.79,21.17,20.79,21.17,237.21,17.41,6.53,13.67,3.14,21.0,2.19,-0.05,-1.55,-7.41,-0.21,-4.39,0.49,0.74,5.84,4.52,414919.29,1500502080.0,2.77,0.45,38.42,44.27,45.12,45.97,0.17,0.05,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.84,1.47,1.55,1.63,1.74,2.64,3.0,2.66,2.65,3.23,2.92,-1161720.07,-1886868.27,-536508993.0,-668753557.0,11.8,9.36,8.5,7.99,6.8,0.09,0.97,0.17,84.07,12.05,0.48,15.56,0.79,0.07,-0.48,0.13,-0.33,0.35,0.65,6.87,47.19,0.73,0.78,0.78,3.02,9.1,6.05
stock100731,12.76,0.89,0.96,0.01,0.23,-0.03,0.05,0.02,71.77,26.97,32.05,-56.93,-55.21,81.21,6.11,29.29,21.47,3.41,34.65,-2.17,1.6,-5.29,6.33,-1.58,-16.64,0.45,0.48,10.15,3.88,2575821.77,18488221700.0,1.39,3.68,22.69,62.76,66.36,57.53,0.26,0.24,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.52,1.31,1.73,1.83,1.86,3.49,3.15,3.55,3.51,3.0,2.56,-4178224.3,-24498531.62,-2061560810.0,-16910124700.0,9.58,9.39,7.84,5.68,3.34,-0.3,2.68,2.5,49.64,26.85,0.12,31.16,2.29,-0.03,-1.42,0.46,-1.47,1.07,0.4,6.24,38.89,1.22,2.13,0.67,2.66,7.1,1.8
stock102398,42.3,1.16,1.05,0.02,0.14,0.02,0.34,0.03,11.22,24.31,66.43,15.6,54.77,-32.47,11.09,4.42,8.19,6.74,13.03,1.37,-3.76,0.47,0.57,-0.05,1.11,0.46,0.69,6.05,4.27,4279591.68,12333574400.0,3.47,30.0,19.32,10.59,29.6,40.21,0.17,0.14,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.69,1.24,1.26,1.42,1.59,2.1,2.98,3.28,3.2,2.71,2.76,-488436.05,-648838.63,-142074415.0,-69702668.69,0.85,0.68,0.53,0.4,0.4,0.16,1.65,1.34,48.71,15.29,1.53,0.49,8.02,-0.19,0.1,0.38,0.12,0.64,0.38,5.86,34.34,0.86,1.68,0.34,3.06,9.38,0.5
