code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,5.29,1.06,1.02,-0.05,0.46,-0.0,0.92,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.75,0.84,-5.18,3.13,216296.31,2800965860.0,0.77,0.0,-8.16,2.12,4.75,44.14,-0.1,-0.02,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.7,1.19,1.21,1.23,1.65,1.88,3.2,2.72,2.52,2.04,1.92,-64652.9,-151717.66,58560027.59,85458096.9,2.71,2.7,2.76,2.91,2.27,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,-0.16,0.8,5.15,26.48,0.04,0.02,0.84,2.53,6.43,2.05
stock102419,10.07,1.12,1.04,0.03,0.7,-0.02,0.71,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.64,0.59,-0.01,3.34,319022.58,4273932290.0,0.75,1.89,-4.37,2.86,6.22,30.95,-0.0,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.94,1.16,1.16,1.18,1.46,1.51,2.09,2.3,2.27,2.02,2.09,-55781.48,-123274.33,42406462.85,37199715.78,1.69,1.7,1.72,1.64,1.3,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.32,0.51,3.62,13.08,0.45,0.07,0.46,1.81,3.26,1.06
stock101688,19.58,1.16,1.05,0.02,0.29,0.02,0.36,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.64,0.82,2.56,4.72,622888.75,3278459410.0,1.9,19.32,-10.84,13.77,23.53,58.54,0.08,0.11,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.88,1.2,1.47,1.65,1.98,2.09,3.83,4.25,3.78,2.99,2.98,-228305.96,-1099936.33,71937728.88,-59821689.85,3.03,3.2,2.56,2.02,1.66,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.58,0.84,6.26,39.14,0.8,1.19,0.73,2.85,8.13,1.5
stock103528,21.95,1.04,1.01,0.01,0.17,0.0,0.05,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.5,0.67,1.97,5.25,61419.12,341476194.0,1.8,2.58,-24.52,-34.56,-16.32,16.2,0.06,0.06,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.22,1.34,1.61,1.74,2.15,2.32,4.11,4.18,4.29,3.52,3.28,-42360.34,-187688.89,54043903.46,178674473.0,4.04,5.19,6.73,6.75,7.09,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.5,0.56,7.14,51.01,0.65,2.85,0.18,3.19,10.18,7.02
stock100469,9.43,1.12,1.04,0.02,0.52,0.09,2.79,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.64,0.74,-0.71,4.36,1087833.13,26704323700.0,0.41,0.2,18.47,27.78,18.62,43.97,-0.02,-0.08,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.59,1.34,1.36,1.4,1.53,1.6,3.31,2.59,2.79,2.38,2.71,-351942.39,-650470.6,-21858149.32,162099339.0,2.19,1.79,1.62,1.26,0.97,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.36,0.58,5.04,25.45,-0.21,1.15,1.01,2.64,6.95,0.74
stock103611,10.63,1.03,1.01,0.02,0.6,0.04,1.04,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.72,0.81,-5.21,4.21,721973.26,7766372920.0,0.93,1.48,-2.03,4.32,1.72,15.04,-0.13,0.03,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.4,1.13,1.19,1.21,1.37,1.74,2.54,2.02,1.94,2.12,2.55,-253000.12,-530345.77,59874545.02,148386163.0,3.65,3.01,2.77,2.8,2.69,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.17,0.88,6.68,44.61,0.06,-0.84,1.09,2.94,8.64,2.53
stock101312,5.87,1.15,1.05,0.01,0.46,-0.06,0.45,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.63,0.7,1.85,3.83,375680.0,3668240360.0,1.02,1.4,-5.78,-1.34,0.86,31.61,0.04,0.04,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.29,1.14,1.27,1.31,1.61,1.85,2.96,2.81,3.02,2.48,2.42,-35240.33,-115320.4,31316445.01,66806750.38,0.96,1.0,1.17,0.99,0.86,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.27,0.38,4.13,17.07,0.36,-0.03,0.75,2.26,5.1,0.73
stock101761,23.02,0.99,1.0,0.01,0.07,0.03,0.17,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.78,0.87,-2.4,5.01,274703.54,1194811520.0,2.3,0.42,-2.95,-2.46,5.6,47.28,-0.07,0.09,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.93,1.24,1.24,1.38,1.91,2.09,4.68,3.58,3.73,3.39,3.08,-278689.78,-475592.78,-5734446.91,37629514.89,7.33,6.01,8.21,8.38,6.44,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.21,0.64,7.39,54.57,0.38,0.49,0.78,3.34,11.19,5.89
stock102398,29.72,1.16,1.05,0.02,0.13,0.04,0.47,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.56,0.71,-1.37,4.53,317409.6,9964847460.0,0.32,24.17,-12.04,-4.56,-4.47,-10.72,-0.04,0.15,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.7,1.17,1.24,1.25,1.28,1.87,2.15,2.22,2.11,2.37,2.78,-84572.19,-246030.29,13327763.26,20550142.72,2.44,2.72,2.62,2.8,4.01,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.85,0.47,6.19,38.33,0.97,1.67,0.42,3.04,9.21,4.88
stock100819,8.1,1.2,1.07,0.0,0.55,0.04,0.08,-0.0,-37.64,-99.57,-0.97,-99.57,-0.97,200.53,0.14,0.92,37.69,0.12,33.07,51.46,-30.78,-131.67,7.73,-25.13,10.72,0.7,0.94,-1.5,4.53,160743.28,1453830550.0,1.11,0.64,-0.25,1.63,-2.06,31.92,-0.04,-0.06,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,2.65,1.17,1.17,1.19,1.27,1.51,2.82,2.26,2.06,2.53,2.81,-66688.96,-124480.87,51889879.74,72456882.68,4.01,3.55,3.37,4.03,3.7,0.09,7.46,6.07,14.43,32.14,0.13,5.9,0.75,-0.06,-1.12,-0.77,-1.18,-0.24,0.64,5.6,31.34,-0.11,0.03,0.8,3.11,9.65,3.55
