code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.12,1.06,1.02,-0.07,0.35,0.09,0.94,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.21,1.01,-1.05,9.63,277394.95,2682794860.0,1.03,0.49,-8.25,-30.61,-9.06,-26.18,-0.06,-0.04,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.88,1.31,1.85,1.85,1.85,3.54,4.5,4.97,5.11,5.71,5.79,-103260.35,-738420.14,40937264.56,119193163.0,2.69,3.81,4.37,4.8,6.51,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.32,1.32,10.31,106.38,0.41,0.44,1.54,3.98,15.83,3.99
stock102419,12.82,1.12,1.04,0.03,0.56,-0.1,0.61,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.48,1.31,3.95,8.69,406143.94,4606046490.0,0.88,5.51,-6.42,-34.02,-16.92,-4.11,0.21,0.01,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.65,1.23,1.74,1.81,2.08,3.08,4.16,4.71,4.73,4.82,5.33,-73327.56,-413590.0,28446900.5,151235114.0,1.49,1.87,2.5,3.26,3.63,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,-0.06,1.34,8.93,79.83,0.36,0.43,0.93,4.06,16.52,2.5
stock101688,6.2,1.16,1.05,0.03,0.54,0.01,0.56,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.34,1.16,-0.11,8.24,485475.97,3356630100.0,1.45,1.93,-13.77,-28.49,-34.11,-32.68,-0.01,-0.08,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.54,1.21,1.6,1.68,1.7,5.69,4.21,4.6,4.11,4.53,4.91,-64562.58,-461225.12,3589220.35,-5375748.31,1.12,1.66,1.84,1.92,2.68,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.39,1.16,9.19,84.51,-0.03,0.33,1.12,4.02,16.14,2.1
stock103528,23.83,1.04,1.01,0.0,0.1,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.25,1.04,2.17,9.15,157850.88,358379927.0,4.4,13.59,-16.65,-40.32,-37.94,3.03,0.12,0.11,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.48,1.45,2.21,2.21,2.68,4.67,5.32,5.13,4.49,5.36,5.56,-84373.86,-458736.54,-44828844.21,23573143.4,3.14,2.95,3.13,3.44,3.54,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.39,1.13,10.84,117.55,0.74,1.51,1.2,4.57,20.89,3.98
stock100469,10.98,1.12,1.04,-0.02,0.36,0.13,1.96,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.33,1.17,3.45,7.62,1266639.21,25895221400.0,0.49,1.56,25.2,-5.91,-8.73,31.03,0.16,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.03,1.54,1.6,1.62,1.85,2.89,4.86,5.01,4.53,4.56,4.64,-295450.45,-395126.3,-100120821.0,102205955.0,0.92,0.79,0.89,0.96,1.4,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,0.14,1.23,7.83,61.38,0.53,-0.44,1.07,3.75,14.07,1.24
stock103611,6.89,1.03,1.01,-0.04,0.87,0.11,1.61,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.27,1.13,-1.54,7.67,467958.21,7833019810.0,0.6,1.89,-4.57,-33.17,-34.26,-22.76,-0.07,-0.15,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.17,1.22,1.7,1.99,1.99,3.4,4.0,4.34,4.28,4.5,4.53,-88472.71,-441752.14,19525417.82,126159604.0,1.6,1.79,2.74,3.48,4.43,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.93,1.25,8.78,77.13,-0.54,-0.82,1.13,3.66,13.37,3.64
stock101312,8.56,1.15,1.05,-0.02,0.36,0.02,0.23,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.42,1.23,5.08,8.37,547840.0,4382030410.0,1.25,0.0,2.03,-14.31,-5.52,29.31,0.26,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.65,1.4,1.7,1.7,2.38,3.51,4.53,4.77,4.26,4.63,5.15,-56567.62,-297591.42,21244215.16,85892543.96,0.63,0.94,1.17,1.22,1.68,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.24,1.32,9.72,94.49,0.64,0.77,1.24,4.01,16.08,1.26
stock101761,11.7,0.99,1.0,0.02,0.15,0.04,0.12,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.3,1.05,3.09,7.89,354977.61,1654012330.0,2.15,7.61,-5.49,-26.42,-25.71,31.17,0.15,0.04,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.81,1.33,1.6,1.77,1.83,4.23,4.34,4.75,4.52,4.94,4.91,-286275.3,-794297.13,-19738966.37,19870389.08,5.43,5.14,7.19,9.01,9.54,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.19,1.13,9.06,82.15,0.91,0.46,1.13,3.8,14.47,7.98
stock100731,6.72,0.89,0.96,0.05,0.56,0.07,0.18,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,3.15,-0.77,-5.11,2.2,5.13,1.18,1.13,2.19,7.44,1356939.44,28798623300.0,0.47,7.2,-1.18,-28.43,-32.8,-21.4,0.1,0.05,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.32,1.34,1.67,1.89,1.89,2.62,5.56,4.78,4.24,4.34,4.46,-434702.92,-1195518.2,-29459269.23,151742828.0,2.8,2.14,2.65,3.36,5.37,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.08,-0.08,-0.28,-0.23,-0.03,1.09,8.31,68.98,0.05,0.98,0.94,3.62,13.13,3.72
stock102398,9.5,1.16,1.05,0.03,0.32,-0.03,1.18,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.38,1.2,-5.14,7.91,2067127.4,14017925400.0,1.47,1.29,-10.12,-36.11,-37.54,-27.48,-0.24,-0.12,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.87,1.25,1.75,1.83,1.83,6.22,4.26,4.31,3.87,4.43,4.61,-71521.57,-334066.93,22524027.42,138036086.0,0.27,0.29,0.35,0.48,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.46,1.27,7.99,63.87,-0.07,-0.12,0.76,3.79,14.37,0.53
