code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.57,1.06,1.02,-0.06,0.33,0.08,0.87,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.19,0.99,-0.63,9.61,268632.66,2682794860.0,1.0,0.49,1.55,-23.52,-2.38,-34.1,-0.04,-0.03,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.95,1.38,1.85,1.85,2.14,3.54,4.27,4.74,5.26,6.19,5.82,-119399.71,-1008100.49,19429122.96,16742723.29,3.15,5.22,5.13,6.75,7.35,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.26,1.31,10.26,105.31,0.55,0.44,1.54,3.95,15.62,4.4
stock102419,13.82,1.12,1.04,0.03,0.52,-0.09,0.56,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.47,1.29,4.15,8.66,437824.44,4606046490.0,0.95,5.51,4.86,-21.88,-10.55,-25.38,0.22,0.04,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.69,1.23,1.81,1.81,2.08,3.08,4.14,4.8,4.55,5.07,5.33,-72592.5,-686601.74,8696159.74,-83273237.03,1.64,2.17,2.66,3.51,3.67,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,-0.04,1.33,8.88,78.8,0.45,0.43,0.93,4.05,16.44,2.51
stock101688,6.88,1.16,1.05,0.03,0.49,0.01,0.5,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.33,1.14,0.24,8.2,538721.72,3356630100.0,1.6,1.93,-3.78,-18.58,-25.54,-40.99,0.01,-0.06,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.57,1.26,1.6,1.68,1.96,5.69,3.91,4.36,3.97,4.71,4.92,-58930.24,-512717.46,-14697470.35,-38046788.44,0.98,1.72,1.94,1.95,2.7,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.35,1.15,9.15,83.78,0.07,0.33,1.12,4.0,15.96,2.1
stock103528,25.63,1.04,1.01,0.0,0.09,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.25,1.03,3.13,9.13,169774.15,358379927.0,4.74,13.59,-8.46,-39.81,-27.37,-11.92,0.17,0.14,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.55,1.46,2.21,2.21,2.68,4.67,5.1,4.83,4.43,5.47,5.6,-76131.38,-424342.62,-52885873.38,134374868.0,2.89,2.77,3.3,3.41,3.55,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.59,1.12,10.81,116.86,0.99,1.51,1.2,4.55,20.68,4.02
stock100469,11.13,1.12,1.04,-0.02,0.35,0.12,1.93,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.33,1.16,3.66,7.54,1283943.03,25895221400.0,0.5,1.56,24.36,4.61,11.19,-7.1,0.17,0.04,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.99,1.42,1.57,1.62,1.85,2.89,4.22,4.64,4.43,4.73,4.61,-134615.94,-413996.95,-66921983.62,156836558.0,0.7,0.79,0.93,0.95,1.41,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,0.01,1.26,7.8,60.79,0.47,-0.44,1.07,3.75,14.1,1.25
stock103611,7.4,1.03,1.01,-0.04,0.81,0.1,1.5,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.26,1.11,-1.57,7.63,502596.63,7833019810.0,0.64,1.89,4.08,-30.39,-19.21,-36.64,-0.07,-0.14,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.2,1.2,1.75,1.99,1.99,3.4,3.61,4.1,4.34,4.66,4.52,-72413.72,-559511.46,3729758.68,118479940.0,1.51,1.98,3.25,3.6,4.48,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.92,1.25,8.77,76.95,-0.47,-0.82,1.13,3.63,13.19,3.65
stock101312,8.41,1.15,1.05,-0.02,0.36,0.02,0.24,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.42,1.22,4.33,8.38,538240.0,4382030410.0,1.23,0.0,2.81,-8.98,2.19,-8.19,0.22,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.68,1.34,1.7,1.7,2.38,3.51,4.3,4.57,4.26,4.87,5.15,-36722.77,-391842.91,1649103.29,6966751.45,0.54,1.11,1.24,1.28,1.7,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.13,1.33,9.72,94.53,0.6,0.77,1.24,3.99,15.91,1.27
stock101761,13.19,0.99,1.0,0.01,0.13,0.03,0.11,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.29,1.03,4.24,7.78,400184.16,1654012330.0,2.42,7.61,22.13,-11.12,-17.04,47.87,0.21,0.07,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.86,1.33,1.65,1.77,1.83,4.23,4.35,4.62,4.49,4.99,4.9,-284990.96,-1167972.31,-141591710.0,-283314827.0,5.47,5.99,8.25,9.35,9.66,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.27,1.11,8.98,80.58,1.04,0.46,1.13,3.78,14.31,8.03
stock100731,7.2,0.89,0.96,0.05,0.52,0.06,0.17,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,-2.56,-19.45,4.34,-1.92,-12.15,1.17,1.12,2.59,7.41,1453863.69,28798623300.0,0.5,7.2,6.67,-22.83,-18.09,-21.23,0.12,0.05,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.35,1.28,1.74,1.89,1.89,2.62,5.37,4.54,4.25,4.67,4.47,-214580.96,-1355655.78,-107183759.0,95623944.36,1.91,1.99,2.89,3.61,5.42,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.04,-2.15,-0.73,-2.32,0.02,1.09,8.32,69.26,0.16,0.98,0.94,3.61,13.07,3.69
stock102398,10.07,1.16,1.05,0.03,0.3,-0.03,1.11,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.38,1.19,-5.12,7.86,2191155.05,14017925400.0,1.56,1.29,-6.24,-30.55,-31.64,-38.18,-0.24,-0.12,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.89,1.29,1.83,1.83,1.89,6.22,3.6,3.94,3.62,4.53,4.6,-56880.57,-491915.41,-8569542.74,40307432.87,0.22,0.34,0.38,0.49,0.73,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.4,1.26,7.9,62.39,0.06,-0.12,0.76,3.77,14.2,0.54
