code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,5.51,1.06,1.02,-0.05,0.44,-0.0,0.89,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.7,0.82,-1.91,3.0,225291.62,2800965860.0,0.8,0.0,2.42,8.89,7.83,47.72,-0.04,-0.02,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.67,1.18,1.21,1.23,1.6,1.88,2.51,2.53,2.49,2.05,1.88,-59776.32,-145236.96,21256057.3,62486408.43,2.26,2.52,2.64,2.92,2.31,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,-0.17,0.81,5.15,26.55,0.05,0.02,0.84,2.51,6.31,2.05
stock102419,9.77,1.12,1.04,0.03,0.72,-0.02,0.73,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.64,0.59,-0.26,3.35,309518.44,4273932290.0,0.72,1.89,-7.13,2.41,1.98,26.88,-0.01,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.95,1.16,1.16,1.18,1.41,1.48,2.01,2.26,2.25,2.04,2.1,-47720.5,-120386.43,48191557.96,44772874.85,1.32,1.64,1.62,1.64,1.32,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.29,0.5,3.62,13.1,0.43,0.07,0.46,1.81,3.27,1.06
stock101688,19.93,1.16,1.05,0.02,0.28,0.02,0.36,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.6,0.8,3.09,4.66,634023.12,3278459410.0,1.93,19.32,-5.1,19.27,30.26,54.5,0.09,0.12,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.86,1.17,1.44,1.65,1.98,2.08,2.86,3.97,3.72,2.99,2.95,-140589.56,-1051011.05,49234292.99,-67505961.86,1.89,3.09,2.49,2.0,1.69,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.57,0.84,6.26,39.18,0.8,1.19,0.73,2.84,8.07,1.49
stock103528,24.78,1.04,1.01,0.01,0.15,0.0,0.04,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.34,0.66,5.77,5.08,69337.85,341476194.0,2.03,2.58,-6.28,-10.25,-13.2,28.53,0.19,0.07,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.2,1.29,1.48,1.74,2.15,2.32,4.06,3.82,4.15,3.54,3.23,-38955.91,-151701.27,27129286.56,139821277.0,3.72,4.7,6.05,6.52,6.98,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.5,0.57,7.15,51.07,0.65,2.85,0.18,3.18,10.1,6.87
stock100469,8.53,1.12,1.04,0.02,0.58,0.1,3.08,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.63,0.74,-0.73,4.34,984010.24,26704323700.0,0.37,0.2,10.49,19.3,6.36,31.23,-0.02,-0.11,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.58,1.27,1.36,1.41,1.49,1.6,2.98,2.65,2.79,2.42,2.69,-318135.25,-665746.05,41727138.62,134626370.0,1.96,1.75,1.62,1.3,1.0,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.39,0.59,5.03,25.29,-0.23,1.15,1.01,2.63,6.92,0.75
stock103611,10.58,1.03,1.01,0.02,0.6,0.04,1.04,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.65,0.79,-2.91,4.07,718577.34,7766372920.0,0.93,1.48,-3.82,6.33,1.34,16.01,-0.07,-0.01,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.37,1.12,1.17,1.21,1.37,1.74,2.24,2.06,1.97,2.13,2.5,-200241.18,-538218.71,62017491.01,116556497.0,2.74,3.16,2.73,2.84,2.72,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.21,0.88,6.66,44.38,0.03,-0.84,1.09,2.89,8.36,2.52
stock101312,5.93,1.15,1.05,0.01,0.46,-0.06,0.44,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.62,0.69,2.35,3.78,379520.0,3668240360.0,1.03,1.4,-0.5,8.21,-7.34,30.91,0.06,0.04,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.28,1.13,1.26,1.31,1.57,1.83,2.32,2.64,2.65,2.47,2.4,-28258.17,-112585.26,19532457.98,61869562.06,0.71,0.95,1.08,0.99,0.86,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.27,0.39,4.13,17.09,0.37,-0.03,0.75,2.24,5.02,0.72
stock101761,23.39,0.99,1.0,0.01,0.07,0.03,0.17,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.63,0.82,1.44,4.74,279118.84,1194811520.0,2.34,0.42,-8.95,8.24,-4.53,43.5,0.04,0.0,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.87,1.23,1.24,1.38,1.91,2.09,3.4,3.63,3.68,3.44,2.97,-208900.26,-535076.03,44155914.21,-37857280.02,5.55,6.39,7.48,8.46,6.3,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.25,0.65,7.39,54.68,0.42,0.49,0.78,3.21,10.33,5.82
stock102398,31.96,1.16,1.05,0.02,0.12,0.03,0.44,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.48,0.67,-0.5,4.41,341332.8,9964847460.0,0.34,24.17,0.76,12.85,7.43,1.17,-0.01,0.15,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.66,1.15,1.23,1.25,1.28,1.87,2.1,2.22,2.18,2.3,2.72,-94175.27,-272312.04,-480463.19,-60125397.48,2.56,2.91,2.7,2.83,3.87,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.84,0.46,6.19,38.33,0.97,1.67,0.42,3.03,9.18,4.83
stock100819,7.51,1.2,1.07,0.0,0.6,0.04,0.09,-0.0,-37.64,-99.57,-0.97,-99.57,-0.97,200.53,0.14,0.92,37.69,0.12,33.07,51.46,-30.78,-131.67,7.73,-25.13,10.72,0.67,0.94,-3.99,4.41,149034.82,1453830550.0,1.03,0.64,-7.4,-0.27,-8.53,22.31,-0.11,-0.11,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,2.54,1.18,1.18,1.18,1.27,1.51,2.67,2.37,2.16,2.54,2.69,-67540.7,-140313.18,52538388.66,83700055.87,3.63,3.8,3.33,3.98,3.5,0.09,7.46,6.07,14.43,32.14,0.13,5.9,0.75,-0.06,-1.12,-0.77,-1.18,-0.23,0.63,5.59,31.22,-0.09,0.03,0.8,3.07,9.44,3.51
