code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,7.01,1.06,1.02,-0.07,0.27,0.12,1.04,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-11.23,-0.22,1.73,-0.29,3.15,1.24,1.0,-4.41,9.63,317735.06,2475871820.0,1.28,1.48,16.25,5.89,6.05,4.16,-0.25,0.0,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.61,1.24,1.38,1.4,1.85,3.54,2.45,3.12,3.44,4.33,5.61,-107211.14,-266889.15,16051766.69,75128472.21,3.27,3.04,2.96,3.87,6.21,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.01,-0.19,5.31,-0.14,-0.11,1.3,10.4,108.18,0.74,0.13,1.48,4.03,16.22,4.07
stock102419,15.15,1.12,1.04,0.02,0.48,-0.04,0.57,0.04,22.31,5.74,2.47,5.74,2.47,12.67,4.67,3.98,15.61,2.39,26.08,-1.64,0.14,-0.62,1.34,-0.16,5.07,1.52,1.33,4.82,8.79,479959.5,4564286990.0,1.05,10.11,14.6,9.15,11.4,9.47,0.26,0.0,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.61,1.2,1.36,1.36,1.84,3.08,2.74,3.31,3.48,4.06,5.36,-111151.61,-251882.94,9886251.52,63240019.22,1.91,1.69,1.67,2.7,3.54,-0.17,2.15,0.69,48.37,43.8,0.6,25.76,1.08,0.05,-0.91,0.08,-0.31,0.07,1.33,8.98,80.61,0.59,0.57,0.94,4.09,16.76,2.51
stock101688,7.68,1.16,1.05,0.03,0.44,0.01,0.45,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,0.88,1.01,0.58,0.87,1.77,1.4,1.2,0.34,8.36,601363.78,3356630100.0,1.79,1.93,10.19,12.12,5.06,-21.23,0.02,-0.04,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.44,1.21,1.5,1.5,1.82,6.11,3.62,4.04,3.93,3.9,4.94,-211643.89,-539468.16,13358625.62,-29902407.34,2.67,2.03,1.72,2.02,2.58,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,0.03,0.95,0.22,0.71,-0.32,1.19,9.22,85.09,0.14,0.49,1.18,4.09,16.73,2.21
stock103528,26.18,1.04,1.01,0.0,0.09,0.0,0.03,0.0,25.17,9.98,2.55,-31.26,-35.91,26.2,2.4,7.15,50.22,2.25,57.81,0.81,0.16,-0.99,-5.12,0.14,-1.02,1.3,1.06,0.32,9.15,173417.37,365166476.0,4.75,19.8,11.74,4.72,-8.84,-12.44,0.02,0.13,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.26,1.23,1.54,1.65,2.5,4.67,3.2,4.15,4.36,4.42,5.44,-121877.45,-319955.61,11118196.54,22549470.36,5.15,4.44,4.02,3.96,3.59,0.5,20.44,16.68,6.79,20.12,0.31,3.21,0.98,0.06,5.07,0.16,4.07,0.4,1.15,10.89,118.6,0.85,1.55,1.23,4.61,21.25,4.06
stock100469,11.89,1.12,1.04,-0.02,0.33,0.12,1.81,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-3.9,-0.71,0.94,-0.77,-0.32,1.38,1.19,3.43,8.01,1371615.69,25895221400.0,0.53,1.56,0.93,10.6,33.45,37.3,0.17,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.18,1.22,1.29,1.68,1.75,2.89,3.73,4.54,4.42,4.39,4.81,-204189.29,-588371.29,31009517.86,-65931471.43,1.15,1.28,1.12,1.11,1.31,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,0.03,-0.07,-1.24,-0.09,0.08,1.26,8.07,65.12,0.57,-0.95,0.98,3.86,14.91,1.29
stock103611,8.08,1.03,1.01,-0.04,0.74,0.09,1.37,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.32,1.14,0.75,7.79,548781.18,7833019810.0,0.7,1.89,3.32,9.19,11.76,-1.46,0.03,-0.16,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.17,1.12,1.29,1.33,1.99,3.4,2.04,3.32,3.34,3.97,4.61,-124246.1,-374931.31,7604589.92,28402288.63,2.33,2.29,2.07,3.27,4.13,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.59,1.23,8.58,73.62,-0.11,-0.83,1.12,3.64,13.23,3.51
stock101312,12.06,1.15,1.05,-0.01,0.25,0.02,0.17,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-1.36,-4.54,1.16,-1.5,-1.49,1.48,1.26,4.69,8.34,771840.0,4382030410.0,1.76,0.0,24.97,44.6,47.25,65.21,0.24,0.13,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.39,1.32,1.62,1.89,1.99,3.51,3.32,3.69,3.82,4.05,5.05,-120860.29,-447183.03,-32302863.6,-64009961.55,0.91,0.86,0.77,1.1,1.47,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.53,-0.06,0.59,0.52,1.34,9.83,96.62,1.04,1.13,1.28,4.04,16.35,1.25
stock101761,12.77,0.99,1.0,0.01,0.14,0.0,0.09,0.02,-19.31,80.96,233.1,-46.39,-1.33,-94.91,9.46,14.64,11.96,4.27,30.84,0.21,-7.95,8.11,-1.72,1.12,9.84,1.4,1.08,3.0,8.01,387441.37,2029927400.0,1.91,3.06,6.33,-0.47,15.78,43.16,0.15,0.03,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.64,1.11,1.28,1.33,1.83,4.23,2.69,3.14,3.51,4.36,4.9,-212869.69,-544963.83,15326409.5,89368857.18,5.66,5.05,5.25,7.74,8.08,0.02,1.42,0.32,60.79,8.99,0.29,13.67,0.38,-0.19,0.45,-0.41,0.15,0.2,1.15,9.13,83.37,1.05,0.32,1.14,3.86,14.87,8.14
stock100731,7.93,0.89,0.96,0.04,0.47,0.06,0.15,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,3.15,-0.77,-5.11,2.2,5.13,1.23,1.14,2.12,7.25,1910613.06,28798623300.0,0.66,7.2,2.32,10.75,16.28,-3.06,0.09,0.07,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.95,1.15,1.34,1.5,1.89,2.62,1.78,2.64,3.35,3.62,4.28,-441461.61,-1438416.13,88976030.35,182662562.0,2.15,2.23,2.16,2.58,3.58,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.08,-0.08,-0.28,-0.23,-0.22,1.11,8.21,67.41,-0.04,1.23,0.95,3.64,13.21,3.29
stock102398,10.36,1.16,1.05,0.03,0.31,0.04,1.21,0.05,71.74,8.52,10.54,-45.74,-44.73,-56.1,10.88,2.79,5.91,5.68,8.53,1.11,-0.2,-1.63,-2.28,-1.06,-4.5,1.42,1.22,-2.36,7.87,2254256.83,14473736300.0,1.56,2.65,6.58,-2.63,-4.07,-26.99,-0.11,-0.14,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.75,1.13,1.29,1.33,1.88,6.41,2.55,3.48,3.57,3.67,4.61,-76598.91,-192414.95,13045272.64,18670444.2,0.34,0.31,0.3,0.41,0.67,0.12,1.58,1.14,51.68,15.06,2.03,1.06,9.73,0.51,-0.07,1.7,-0.2,-0.8,1.3,8.02,64.31,-0.29,-0.11,0.79,3.79,14.39,0.52
