code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,9.13,1.06,1.02,-0.03,0.27,-0.0,0.54,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.48,0.71,9.24,3.43,373305.36,2800965860.0,1.33,0.0,36.27,65.7,65.1,87.09,0.21,0.07,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,2.17,1.39,1.66,1.89,1.93,2.67,4.06,3.69,3.35,2.88,2.27,-249566.32,-1070890.7,-86281808.36,-56962170.88,4.61,4.33,3.57,3.31,2.69,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.24,0.59,5.24,27.47,0.51,0.14,0.98,2.58,6.67,2.14
stock102419,11.44,1.12,1.04,0.03,0.61,-0.02,0.62,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.08,0.3,0.41,-0.37,0.9,0.67,0.59,-2.49,3.27,362424.86,4273932290.0,0.85,1.89,15.09,17.09,8.23,22.75,-0.05,0.09,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.82,1.16,1.28,1.28,1.29,1.57,1.44,1.98,2.03,2.09,2.04,-48261.79,-109711.92,-23697522.01,-22440344.29,1.62,1.22,1.25,1.48,1.31,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.14,-0.57,-0.62,-0.25,0.46,0.5,3.72,13.86,0.69,0.24,0.55,1.86,3.46,1.06
stock101688,20.62,1.16,1.05,0.02,0.27,0.02,0.34,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.49,0.75,1.47,4.53,655973.75,3278459410.0,2.0,19.32,9.97,3.46,-4.93,32.09,0.04,0.13,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.76,1.15,1.2,1.22,1.65,2.06,2.68,2.39,2.54,3.19,2.84,-76747.11,-173087.07,-19880419.18,46108728.35,1.42,1.25,1.46,1.97,1.73,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.65,0.81,6.22,38.72,1.02,1.33,0.76,2.83,8.01,1.45
stock103528,50.77,1.04,1.01,0.0,0.07,0.0,0.02,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.19,0.57,13.47,5.16,142061.45,341476194.0,4.16,2.58,59.8,104.88,84.15,117.62,0.46,0.24,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.42,1.6,2.11,2.35,2.35,3.13,4.81,3.69,3.97,4.04,3.43,-251759.7,2869937.66,-75001660.43,218400701.0,6.66,6.01,5.15,6.38,6.71,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,1.38,0.57,7.49,56.05,1.63,4.43,0.43,3.3,10.87,6.9
stock100469,10.38,1.12,1.04,0.01,0.47,0.08,2.53,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-4.73,-0.81,1.74,-1.21,1.58,0.56,0.72,1.74,3.91,1197423.96,26704323700.0,0.45,0.2,9.03,21.69,30.4,25.36,0.04,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.35,1.21,1.38,1.49,1.66,1.89,2.32,2.42,2.62,2.58,2.47,-153192.37,-582195.37,74937721.1,248780392.0,1.25,1.42,1.61,1.46,1.08,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.02,-0.23,-0.02,-0.02,0.52,5.07,25.67,0.22,-0.14,1.01,2.6,6.74,0.82
stock103611,11.93,1.03,1.01,0.02,0.54,0.04,0.92,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.59,0.74,-5.71,3.91,810267.27,7766372920.0,1.04,1.48,8.26,12.76,4.74,13.84,-0.14,-0.06,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.22,1.12,1.22,1.22,1.3,1.74,1.52,2.03,2.08,2.01,2.37,-176104.85,-551481.81,-13763236.03,109667963.0,2.96,3.06,2.89,2.84,2.86,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.44,0.87,6.14,37.74,-0.05,-0.92,1.12,2.79,7.81,2.6
stock101312,7.09,1.15,1.05,0.01,0.38,-0.05,0.37,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.51,0.65,2.09,3.68,453760.0,3668240360.0,1.24,1.4,11.3,19.56,13.8,29.62,0.05,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.22,1.22,1.35,1.35,1.44,1.84,2.83,2.57,2.43,2.75,2.33,-69346.26,-159492.09,25841796.72,3374464.63,1.52,1.15,0.98,1.1,0.85,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.54,0.26,4.38,19.16,0.66,0.25,0.83,2.28,5.2,0.75
stock101761,25.8,0.99,1.0,0.01,0.07,0.03,0.15,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.47,0.73,3.14,4.43,307877.99,1194811520.0,2.58,0.42,7.05,10.3,0.23,24.34,0.09,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.73,1.11,1.2,1.28,1.53,2.09,2.0,2.24,2.75,3.15,2.8,-131733.28,-438117.73,-8704453.23,10178786.96,6.05,6.47,6.11,7.48,6.02,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.11,0.67,6.93,47.96,0.41,0.69,0.76,3.11,9.67,5.82
stock100731,10.68,0.89,0.96,0.02,0.27,-0.04,0.06,0.02,71.77,26.97,32.05,-56.93,-55.21,81.21,6.11,29.29,21.47,3.41,34.65,-2.17,1.6,-5.29,6.33,-1.58,-16.64,0.5,0.49,8.41,3.81,2155938.6,18488221700.0,1.17,3.68,36.22,39.24,39.24,27.29,0.21,0.23,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.42,1.42,1.5,1.5,1.53,3.49,3.96,3.76,3.76,2.75,2.47,-3342442.57,-5084278.19,-3466318950.0,-4622165510.0,9.04,6.57,6.57,4.11,2.4,-0.3,2.68,2.5,49.64,26.85,0.12,31.16,2.29,-0.03,-1.42,0.46,-1.47,1.06,0.5,6.18,38.2,1.18,2.39,0.76,2.6,6.74,1.37
stock102398,36.19,1.16,1.05,0.02,0.11,0.03,0.39,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.47,0.66,5.14,4.21,3661428.44,9964847460.0,3.67,24.17,-5.39,13.24,13.88,11.87,0.14,0.16,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.62,1.17,1.33,1.42,1.48,2.17,3.56,3.36,2.96,2.55,2.7,-146544.62,-427797.45,38077101.38,15085617.12,0.45,0.36,0.33,0.3,0.36,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.71,0.48,6.08,36.98,0.93,1.73,0.37,3.07,9.45,0.49
