code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,12.31,1.12,1.04,0.02,0.58,-0.15,0.53,0.03,-11.34,3.53,2.22,3.53,2.22,-941.1,4.23,4.61,15.55,2.17,22.42,-5.98,0.05,0.66,2.76,-0.22,3.58,1.24,1.2,-0.97,7.8,389986.89,4281932080.0,0.91,4.28,5.03,-21.54,20.45,-9.3,-0.05,0.03,-0.31,-0.35,-3.3,-0.29,47.44,37.21,35.54,3.63,1.28,1.97,2.15,3.08,3.17,4.7,6.43,6.7,6.4,4.79,-144836.17,-1464739.71,65959187.2,18801801.17,3.0,4.11,4.84,4.32,2.97,-0.19,2.35,0.76,45.45,37.52,0.47,22.38,0.85,-0.13,-0.32,-0.46,-0.45,0.11,1.18,8.25,68.04,0.5,0.23,0.69,3.67,13.45,2.02
stock101688,7.74,1.16,1.05,0.02,0.42,0.05,0.47,0.03,8.33,9.57,29.74,-55.48,-47.28,112.26,5.81,5.26,10.31,3.86,16.61,2.02,-1.07,0.06,0.36,-0.48,0.5,1.07,1.06,-1.6,7.72,541703.25,3792919260.0,1.43,2.61,-10.62,-26.22,0.91,-38.13,-0.08,0.02,-0.47,-0.3,-2.32,-0.39,53.94,39.55,35.88,3.91,1.28,1.74,1.74,4.92,4.92,5.31,6.0,6.23,5.74,4.7,-98208.63,-691646.01,63655769.01,103756552.0,1.47,1.93,2.33,3.53,2.92,-0.12,2.26,1.62,31.05,27.82,0.73,0.38,3.3,-0.1,0.5,0.56,0.61,0.02,1.1,9.0,81.08,0.39,0.89,1.01,3.9,15.2,2.11
stock103528,27.03,1.04,1.01,0.0,0.09,0.0,0.03,0.0,16.55,-62.79,1.09,-76.74,-36.82,-84.02,1.74,5.53,53.38,1.62,57.19,0.34,-2.99,-11.79,2.4,-2.95,-5.04,0.94,0.95,1.1,8.61,185507.97,351845450.0,5.27,35.79,38.62,-4.25,20.83,-36.19,0.06,0.17,-0.28,-0.61,-3.55,-0.5,57.22,40.86,36.97,4.76,1.55,1.83,2.2,4.67,4.67,5.95,6.77,6.88,6.22,5.32,-84488.0,-232950.87,-1384878.62,103960496.0,2.19,2.56,2.79,2.99,3.59,-0.92,27.34,21.83,5.74,20.27,0.29,2.99,0.87,0.03,-0.06,0.14,-0.01,0.95,1.01,10.52,110.61,1.28,2.52,0.81,4.35,18.94,4.47
stock100469,7.8,1.12,1.04,-0.02,0.57,0.35,3.13,0.05,-7.21,-168.9,-3.03,-168.9,-3.03,1146.29,-3.54,-0.64,4.06,-0.68,4.59,-17.49,-8.53,-1.5,1.26,-1.73,0.87,1.16,1.12,-3.62,6.78,899798.35,26609728100.0,0.34,2.48,-1.27,-30.91,-13.62,-41.75,-0.15,-0.08,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.89,1.22,1.81,1.83,2.89,2.89,4.48,5.21,5.63,5.14,4.1,-53405.61,-473929.66,12612594.68,180499123.0,0.57,0.84,1.09,1.59,1.61,0.08,0.65,0.55,72.77,40.14,1.07,3.84,16.41,-0.15,-0.01,1.84,0.03,-0.5,1.3,7.54,56.85,-0.07,-1.05,1.14,3.43,11.77,1.15
stock103611,7.51,1.03,1.01,-0.01,0.82,0.12,1.51,0.05,7.69,-125.64,-3.15,-125.64,-3.15,-4.44,-1.78,-0.97,10.76,-0.94,10.67,-8.48,-8.5,-5.04,-1.18,-4.74,-7.33,1.06,1.08,-6.46,6.6,510067.66,7971051700.0,0.64,5.23,-0.4,-32.28,-12.88,-42.38,-0.25,-0.17,-0.03,0.49,6.18,0.08,76.9,67.29,63.19,2.94,1.23,1.88,1.88,3.32,3.32,4.46,5.28,5.54,5.18,3.91,-135910.96,-1125103.07,23234268.35,196130032.0,2.5,3.26,4.13,5.09,4.11,0.09,0.98,0.67,43.58,49.98,0.97,4.94,7.01,0.03,-0.08,1.05,-0.03,-0.74,1.28,8.46,71.61,-0.31,-0.8,1.11,3.38,11.4,3.35
stock101312,6.17,1.15,1.05,-0.01,0.32,0.01,0.34,0.01,6.56,-546.89,-3.73,-546.89,-3.73,128.74,-3.87,-3.59,12.14,-1.72,9.73,-0.94,-4.7,-4.44,2.45,-2.16,-0.96,1.24,1.17,-2.36,7.81,394880.0,3607709630.0,1.09,2.62,3.87,-23.54,2.49,-38.91,-0.11,0.03,-0.22,-0.05,-0.26,-0.34,35.96,42.06,48.4,3.65,1.29,1.96,1.97,3.51,3.51,5.18,5.82,6.07,5.96,4.75,-51549.83,-420347.89,20654642.29,53699142.94,1.17,1.4,1.66,1.89,1.61,0.09,0.94,0.75,54.55,46.15,0.48,8.55,4.53,-0.03,-0.16,-0.52,-0.11,0.04,1.3,9.1,82.85,0.46,0.07,1.13,3.69,13.61,1.16
stock100731,7.62,0.89,0.96,0.02,0.33,0.03,0.11,0.02,39.59,-30.39,6.2,-29.16,8.08,122.32,6.98,20.83,25.54,2.69,32.51,1.15,-3.67,-20.94,15.11,-3.94,-21.22,1.09,1.01,1.51,7.03,1538253.97,15833774000.0,0.97,2.13,-3.18,-13.7,-9.29,-39.59,0.06,0.11,-0.32,-0.27,-0.7,-0.31,62.89,47.59,41.35,3.35,1.27,1.6,1.6,2.27,2.27,4.61,5.71,5.42,4.88,4.25,-526974.78,-3267974.36,35082179.96,-879757759.0,2.83,4.28,4.37,5.77,5.67,0.01,2.49,2.18,56.59,19.03,0.13,30.46,1.59,-0.03,-2.37,-1.34,-2.55,0.16,0.98,7.81,60.96,0.26,1.11,0.79,3.35,11.23,3.13
stock102398,13.09,1.16,1.05,0.02,0.22,-0.02,0.75,0.03,44.56,0.58,59.99,-53.23,-25.61,-121.79,10.16,3.03,6.75,5.02,9.56,-0.69,-6.0,-1.33,-0.91,-2.33,-2.6,1.18,1.14,-5.9,7.13,2648692.91,13397633900.0,1.98,2.13,-6.83,-16.2,6.25,-33.31,-0.25,-0.06,-0.33,-0.08,2.27,-0.14,73.87,61.37,53.11,3.1,1.41,1.6,1.62,5.11,5.11,5.93,6.02,5.91,5.49,4.28,-165905.55,-632926.72,70961026.33,375006705.0,0.41,0.57,0.7,1.01,0.69,-0.09,1.53,1.18,52.51,14.84,1.66,0.67,8.97,-0.03,0.08,0.93,0.06,-0.11,1.19,7.78,60.46,0.28,0.78,0.57,3.67,13.46,0.56
stock100819,9.38,1.2,1.07,-0.03,0.45,0.02,0.07,-0.02,-8.97,-1261.59,-6.33,-1261.59,-6.33,-23.82,-6.76,-43.16,61.24,-5.65,9.67,-0.71,-7.3,-46.54,29.06,-6.12,-23.3,1.16,1.15,-0.69,7.84,186144.69,1391225310.0,1.34,0.4,13.01,-10.92,10.35,-16.1,-0.03,0.12,-0.2,-0.29,-1.11,-0.24,61.75,46.47,39.39,3.76,1.27,1.6,1.72,2.78,2.78,5.3,5.71,6.0,6.84,4.79,-101584.05,-373222.19,-23630321.23,159244800.0,6.45,5.63,6.19,6.04,4.92,-0.17,5.67,4.78,16.14,34.12,0.13,5.67,1.33,-0.01,-2.73,0.48,-2.18,0.65,1.33,9.97,99.37,0.73,0.49,1.03,4.06,16.47,4.32
stock101648,40.1,1.01,1.0,0.03,0.1,-0.06,0.97,0.05,52.53,18.65,37.14,18.65,37.14,-201.93,32.19,3.31,4.14,6.62,10.0,-1.78,-5.02,-0.94,-1.25,-1.53,-2.57,0.92,0.91,-2.63,6.48,823027.39,3268527720.0,2.52,4.89,2.14,-23.72,5.11,-6.13,-0.1,-0.05,-0.01,-0.98,0.31,-0.07,63.11,51.78,43.8,3.18,1.26,1.72,1.74,2.12,2.33,4.52,5.19,5.54,5.1,3.94,-148421.3,-838814.08,25331183.42,290798322.0,1.64,2.06,2.68,4.18,3.51,0.05,1.38,1.16,68.31,6.42,2.0,2.14,12.09,0.09,-0.12,0.68,-0.12,-0.14,0.67,6.33,40.08,0.08,1.37,0.23,3.27,10.72,2.64
stock100146,13.06,0.98,0.99,0.01,0.32,0.03,0.13,0.01,-5.45,-61.83,-0.24,-61.83,-0.24,-3.88,2.67,6.77,52.57,2.01,59.82,3.02,-4.3,-10.0,9.61,-3.68,0.04,0.93,0.9,-0.14,7.49,265896.72,2308479340.0,1.15,5.73,7.14,-18.07,39.53,-30.88,-0.01,-0.01,-0.49,-0.45,-2.7,-0.46,56.15,42.43,39.18,3.95,1.28,1.64,1.73,2.47,2.47,5.03,5.47,5.95,6.24,4.58,-81403.43,-408403.76,-1888156.32,135363459.0,2.63,3.48,5.01,5.26,4.25,0.11,2.45,1.99,21.45,27.04,0.3,3.58,1.53,-0.04,-3.3,-0.67,-2.97,-0.05,0.59,9.14,83.48,0.06,0.41,0.66,3.52,12.38,3.0
