code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.63,1.06,1.02,-0.08,0.29,0.12,1.1,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.22,1.01,-5.37,9.42,300511.19,2475871820.0,1.21,1.48,-6.09,9.95,0.15,-1.49,-0.29,0.01,-0.01,0.03,1.59,-0.23,70.42,59.59,54.97,4.44,1.15,1.24,1.39,1.85,3.54,2.12,2.38,2.85,4.05,5.43,-80005.37,-208213.03,55032631.53,83980814.1,3.06,3.03,2.96,3.69,6.0,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,-0.03,1.3,10.39,107.97,0.74,0.2,1.47,4.04,16.34,4.15
stock102419,13.87,1.12,1.04,0.02,0.53,-0.02,0.64,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.53,1.33,4.67,8.83,439408.46,4380473910.0,1.0,5.3,-6.85,4.92,-0.07,-8.27,0.25,0.02,-0.33,-0.37,-4.01,-0.29,52.32,38.85,36.3,3.64,1.21,1.27,1.44,1.84,3.08,3.45,3.15,3.36,3.97,5.35,-92072.85,-246199.21,55727670.78,81185911.05,1.49,1.7,1.62,2.09,3.43,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.11,1.33,9.04,81.74,0.57,0.59,0.94,4.11,16.86,2.53
stock101688,6.2,1.16,1.05,0.02,0.54,0.08,0.38,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.43,1.21,-1.3,8.31,485475.97,3318697870.0,1.46,5.97,-20.82,-11.05,-9.49,-31.57,-0.06,-0.08,-0.38,-0.33,-3.03,-0.42,55.1,39.89,36.03,3.26,1.3,1.4,1.5,1.8,3.5,2.77,3.29,3.7,3.82,4.84,-111885.01,-451378.25,88894490.02,143638207.0,1.35,1.97,1.78,1.86,2.29,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.34,1.2,9.17,84.11,0.07,0.44,1.18,4.08,16.67,2.21
stock103528,20.98,1.04,1.01,0.0,0.12,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.32,1.08,-3.38,9.27,138972.36,367178153.0,3.78,6.93,-19.31,-10.46,-16.08,-46.04,-0.18,0.07,-0.25,-0.66,-4.76,-0.53,52.94,38.52,35.82,4.18,1.32,1.4,1.54,2.5,3.6,3.71,3.55,4.04,4.14,5.38,-76948.26,-263571.53,51070974.14,81845117.51,3.24,4.19,4.04,3.62,3.66,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.25,1.16,10.92,119.29,0.65,1.44,1.23,4.63,21.4,3.99
stock100469,10.0,1.12,1.04,0.02,0.49,0.14,2.29,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.39,1.2,3.13,8.04,1153587.63,23991501100.0,0.48,4.09,-15.75,-15.11,-6.98,-0.5,0.15,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.19,1.28,1.34,1.41,1.74,2.89,3.27,3.53,4.18,4.31,4.81,-203952.19,-479883.75,61424384.13,102869055.0,1.06,1.11,1.21,1.07,1.25,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.11,1.28,8.08,65.22,0.34,-1.45,0.99,3.9,15.19,1.32
stock103611,6.7,1.03,1.01,-0.07,0.86,0.03,1.55,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.36,1.15,-0.75,7.91,455053.7,7750643940.0,0.59,1.74,-17.28,-14.32,-9.46,-32.32,-0.03,-0.12,-0.04,0.39,4.3,0.05,76.65,67.11,63.08,3.16,1.24,1.28,1.29,1.99,3.4,2.5,2.35,3.11,3.65,4.62,-102325.78,-291154.68,60267185.34,72117794.27,1.52,1.92,2.03,2.51,3.87,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.65,1.24,8.62,74.23,-0.22,-0.76,1.12,3.61,13.01,3.46
stock101312,10.12,1.15,1.05,0.01,0.32,0.01,0.19,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.49,1.28,4.77,8.28,647680.0,4146440350.0,1.56,0.0,-17.12,4.87,21.34,23.26,0.24,0.1,-0.04,-0.04,0.11,-0.35,50.66,49.01,51.96,3.34,1.27,1.32,1.62,1.89,3.51,2.95,3.28,3.55,3.89,5.0,-50592.34,-184310.47,46006326.46,22252901.78,0.49,0.7,0.74,0.97,1.38,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.43,1.35,9.88,97.61,0.89,0.92,1.28,4.06,16.49,1.24
stock101761,10.6,0.99,1.0,0.02,0.18,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.44,1.07,0.64,8.08,369929.77,2045054210.0,1.81,0.02,-17.16,-11.37,-17.03,-29.13,0.03,0.03,-0.29,-0.09,0.15,-0.1,70.14,58.06,52.2,3.56,1.24,1.28,1.28,1.77,4.23,2.27,2.55,2.9,3.71,4.84,-113942.92,-453966.33,73528497.84,91473130.96,2.09,3.5,3.63,5.18,6.38,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.09,1.17,9.17,84.07,0.89,0.43,1.14,3.85,14.79,7.09
stock100731,7.21,0.89,0.96,0.05,0.53,0.03,0.2,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.25,1.15,2.73,7.16,1737140.0,28606491400.0,0.61,5.33,-7.06,-6.1,1.64,-21.07,0.12,0.01,-0.31,-0.31,-1.61,-0.35,63.82,47.89,41.47,2.89,1.15,1.23,1.34,1.89,2.62,1.94,1.87,2.44,3.4,4.23,-243884.5,-836835.58,105029068.0,246375067.0,1.22,1.7,1.91,2.15,3.35,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.25,1.11,8.21,67.36,-0.12,1.36,0.95,3.6,12.99,3.3
stock102398,8.52,1.16,1.05,0.04,0.37,0.05,1.44,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.46,1.23,-2.77,7.91,1853886.89,12597781000.0,1.47,2.22,-17.76,-12.35,-19.92,-41.04,-0.13,-0.19,-0.38,-0.16,1.28,-0.2,69.86,58.41,51.29,2.67,1.25,1.28,1.3,1.89,6.45,2.34,2.52,3.16,3.44,4.6,-67613.38,-187150.47,65804497.01,92334159.89,0.25,0.3,0.29,0.34,0.61,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.93,1.31,8.0,64.02,-0.48,0.03,0.79,3.78,14.26,0.5
stock100819,13.48,1.2,1.07,0.01,0.35,-0.03,0.2,0.02,386.21,156.25,40.13,145.15,12.48,-201.83,2.2,3.97,12.63,1.58,20.67,-3.43,7.68,38.26,-42.25,6.23,8.46,1.48,1.29,6.35,8.62,267508.58,2262958030.0,1.18,1.49,25.98,43.56,43.71,4.9,0.33,0.18,-0.17,-0.33,-1.76,-0.29,57.83,44.26,38.29,3.81,1.5,1.6,1.84,1.84,2.78,4.99,4.11,4.05,4.22,5.27,-623799.26,-1252632.75,-245759712.0,-295252829.0,9.58,7.37,6.23,5.52,6.72,0.01,2.87,2.46,27.07,29.04,0.4,6.26,3.2,0.26,-3.92,1.83,-3.3,0.86,1.55,11.34,128.68,0.97,1.59,1.25,4.43,19.61,5.67
stock101648,36.32,1.01,1.0,0.03,0.13,0.05,1.09,0.05,15.84,-13.95,21.12,-13.95,21.12,2643.31,21.64,2.58,3.95,6.77,8.81,1.71,-8.82,-0.89,-0.32,0.74,-1.45,1.28,1.06,0.9,7.87,745445.26,2798996450.0,2.66,5.19,-14.19,-6.87,-9.73,-29.73,0.04,-0.1,-0.03,-1.16,-0.56,-0.12,70.64,54.78,45.03,3.32,1.28,1.36,1.45,2.12,2.14,3.36,3.23,3.51,4.15,4.67,-500161.83,-1549762.24,42614141.42,-224095734.0,4.31,5.14,4.51,4.03,3.91,-0.09,1.57,1.3,53.99,8.17,2.62,0.0,13.7,0.89,0.23,4.18,0.22,-0.43,0.85,7.47,55.87,-0.14,1.53,0.42,3.7,13.66,3.33
stock100146,15.4,0.98,0.99,0.02,0.27,0.04,0.14,0.03,33.09,214.69,-0.55,214.69,-0.55,59.39,6.63,13.01,40.37,4.59,56.89,2.06,4.54,7.51,-14.0,2.87,-3.26,1.19,1.02,4.95,8.41,312676.32,2368814430.0,1.32,14.26,-7.06,-8.06,-5.52,-27.56,0.25,0.08,-0.5,-0.49,-3.69,-0.49,50.72,39.55,37.68,4.06,1.17,1.2,1.39,1.87,2.64,2.99,2.61,2.99,3.89,5.06,-61840.49,-160661.31,31217728.63,78874198.71,1.59,1.94,2.26,2.28,3.55,0.01,1.84,1.46,24.05,35.17,0.35,3.57,1.95,0.04,-2.91,0.24,-2.51,0.43,0.7,9.76,95.23,0.57,0.9,0.8,3.98,15.85,3.31
stock102566,13.34,1.19,1.06,0.01,0.21,-0.01,0.0,0.03,35.64,395.07,4.37,395.07,4.37,-3006.6,6.75,291.99,72.3,6.02,-17.9,-0.71,9.14,426.22,-15.67,8.22,5.81,1.45,1.23,2.2,8.8,314941.39,743475301.0,4.24,21.61,-25.85,-18.56,-3.82,-13.09,0.12,0.07,-0.0,-0.57,-7.27,-0.54,46.02,34.56,33.54,3.73,1.47,1.47,1.73,1.73,3.17,3.79,3.58,4.14,4.22,5.26,-224760.06,-653006.25,2914506.27,-78195763.48,2.92,4.11,3.51,2.96,3.15,-0.14,8.15,8.03,10.1,2.29,0.02,3.93,2.81,0.0,-0.57,0.82,-0.48,0.2,1.26,10.0,100.07,0.63,0.39,1.23,4.21,17.68,2.47
stock101493,17.01,1.02,1.01,0.03,0.27,0.01,0.15,0.03,17.96,0.87,8.41,-49.56,-45.79,-48.21,12.66,23.36,15.46,9.2,43.47,0.24,-0.95,-3.96,-0.8,0.35,-4.69,1.46,1.21,-1.94,8.97,566469.44,4018262010.0,1.41,8.57,-18.1,-14.09,-16.21,-32.04,-0.1,0.02,0.07,-0.35,-2.64,-0.38,54.68,44.21,40.49,3.73,1.28,1.38,1.42,1.99,6.34,3.01,2.94,3.51,4.03,5.22,-224032.83,-938416.11,110473925.0,79692750.79,2.53,3.84,3.79,4.12,4.58,-0.02,3.35,2.36,25.13,12.56,0.39,1.45,0.93,0.07,0.71,0.31,0.56,-0.04,1.27,9.94,98.76,0.4,1.08,1.22,4.26,18.14,3.47
stock103189,45.48,1.06,1.02,0.01,0.24,0.0,0.15,0.02,104.18,42.2,79.74,21.45,53.51,328.65,5.75,8.94,31.57,3.0,43.49,0.36,-1.52,-3.9,-11.05,-2.55,-14.44,1.38,1.11,4.81,8.21,138451.36,2558446150.0,0.54,4.02,-9.04,3.53,4.14,-6.23,0.24,0.13,-0.47,-0.46,-2.28,-0.43,58.31,42.27,39.02,3.94,1.29,1.35,1.6,1.83,2.7,4.72,3.97,4.1,4.46,5.01,-105373.5,-217537.5,-4032489.23,21388353.71,4.33,3.71,3.55,3.62,4.79,-0.07,1.07,0.45,44.11,36.59,0.34,10.56,0.98,-0.1,-7.95,-1.3,-6.9,0.51,0.9,9.04,81.75,1.05,2.35,0.86,4.33,18.77,5.88
