code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,17.25,1.12,1.04,0.02,0.42,-0.07,0.45,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.29,1.24,1.88,8.03,546488.54,4606046490.0,1.19,5.51,24.82,48.71,64.91,-17.11,0.09,0.08,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.72,1.32,1.51,1.75,3.08,3.17,4.14,4.15,4.38,6.38,4.99,-424911.69,-1365636.69,18774300.62,1431689.51,4.3,4.51,4.07,4.64,3.45,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.23,1.22,8.43,71.1,0.8,0.86,0.81,3.83,14.63,2.33
stock101688,8.75,1.16,1.05,0.02,0.38,0.01,0.39,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.11,1.1,-2.88,7.84,685147.54,3356630100.0,2.04,1.93,-0.34,20.19,6.97,-49.51,-0.14,0.01,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.82,1.24,1.39,1.47,2.74,4.92,3.4,3.98,4.41,5.59,4.72,-298547.96,-839703.36,69515000.33,141745822.0,2.66,2.55,2.17,2.44,2.7,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.12,1.16,9.13,83.37,0.41,0.78,1.01,3.9,15.22,2.01
stock103528,38.3,1.04,1.01,0.0,0.06,0.0,0.02,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.01,0.97,3.98,8.59,253700.74,358379927.0,7.08,13.59,42.54,61.47,124.5,-35.38,0.21,0.21,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.73,1.52,1.73,2.39,3.37,4.67,3.96,4.79,5.14,6.27,5.39,-384481.83,-1362932.57,-98345962.38,-100642702.0,4.63,4.57,3.86,3.66,3.59,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.98,0.98,10.24,104.9,1.44,3.28,0.82,4.43,19.63,4.49
stock100469,10.52,1.12,1.04,-0.03,0.37,0.13,2.05,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.18,1.14,1.05,7.02,1213574.18,25895221400.0,0.47,1.56,15.1,45.5,43.72,-42.01,0.05,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.06,1.33,1.68,1.85,2.89,2.89,4.64,4.15,4.27,5.31,4.33,-336535.42,-1654153.41,47708919.81,89368924.91,1.5,1.32,1.08,1.35,1.61,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.23,1.29,7.7,59.34,0.37,-0.82,1.15,3.55,12.59,1.2
stock103611,12.08,1.03,1.01,-0.02,0.5,0.06,0.92,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.07,1.06,-0.5,6.96,820455.04,7833019810.0,1.05,1.89,34.67,70.62,74.82,-33.43,-0.02,-0.06,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.31,1.41,1.73,1.94,3.32,3.32,4.23,4.19,4.31,5.44,4.25,-1083507.11,-5432212.61,-449229380.0,-1694791870.0,5.96,5.51,4.6,5.11,4.67,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.4,1.2,8.6,73.88,0.16,-0.92,1.06,3.5,12.22,3.61
stock101312,9.19,1.15,1.05,-0.02,0.33,0.02,0.22,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.28,1.2,1.51,7.9,588160.0,4382030410.0,1.34,0.0,37.37,60.66,66.49,-35.37,0.07,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.71,1.49,1.72,2.06,3.51,3.51,4.33,4.23,4.53,5.78,4.89,-296245.52,-971398.22,-25360153.18,16079338.1,1.69,1.45,1.35,1.72,1.63,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.26,1.3,9.34,87.28,0.85,0.8,1.15,3.83,14.64,1.22
stock101761,15.22,0.99,1.0,0.01,0.12,0.03,0.1,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,0.99,0.95,2.66,7.3,461774.29,1654012330.0,2.79,7.61,28.22,70.63,70.63,13.02,0.12,0.13,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,4.1,1.37,1.83,1.83,3.71,4.23,5.35,5.73,5.73,7.0,4.67,-1889681.2,-1566011.74,-938923170.0,-776820166.0,17.2,15.25,15.25,12.23,10.23,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.2,1.0,8.87,78.76,1.03,0.22,1.12,3.78,14.27,8.73
stock100731,9.85,0.89,0.96,0.02,0.27,0.08,0.11,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.1,1.02,4.42,7.2,1989012.47,17051344000.0,1.17,2.99,17.26,34.56,24.53,-28.98,0.2,0.13,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.52,1.28,1.45,1.64,2.25,2.27,3.67,3.7,3.97,4.93,4.44,-1747090.65,-4453987.29,-377548207.0,-854863340.0,4.98,4.53,4.06,4.9,5.99,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,0.35,0.96,7.8,60.84,0.59,1.41,0.78,3.43,11.79,3.5
stock102398,13.81,1.16,1.05,0.02,0.22,-0.02,0.81,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.21,1.14,-4.95,7.37,3004950.46,14017925400.0,2.14,1.29,-1.57,20.4,-4.96,-42.36,-0.22,-0.06,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,3.17,1.22,1.35,1.46,5.11,5.11,3.23,3.73,4.4,5.42,4.42,-285627.07,-818334.11,60977345.2,200553595.0,0.61,0.64,0.58,0.79,0.71,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.28,1.18,7.9,62.41,0.27,0.74,0.58,3.73,13.91,0.55
stock100819,12.5,1.2,1.07,-0.03,0.33,-0.03,0.05,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.21,1.17,3.76,8.33,248060.62,1433070470.0,1.73,2.62,1.87,53.0,64.47,11.81,0.2,0.18,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,4.1,1.35,1.77,1.98,2.78,2.78,4.28,4.71,4.7,6.14,5.19,-487446.59,-4893610.8,-86486671.86,-1547077290.0,9.47,11.48,10.12,7.99,6.82,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.57,1.5,10.54,111.14,0.9,0.46,1.09,4.23,17.9,5.32
