code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,5.54,1.06,1.02,-0.07,0.39,0.1,1.04,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,1.16,0.98,-1.22,9.57,226518.26,2682794860.0,0.84,0.49,-40.04,-17.68,-17.68,-47.19,-0.07,-0.05,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.93,1.78,1.78,1.78,2.06,3.42,5.3,5.56,5.56,6.63,5.73,-446031.77,-1471159.3,118328616.0,74759970.34,4.79,5.65,5.65,8.69,7.21,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.41,1.33,10.25,105.07,0.24,0.39,1.54,3.92,15.38,4.35
stock102419,12.26,1.12,1.04,0.03,0.59,-0.11,0.64,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.46,1.29,4.15,8.6,388402.87,4606046490.0,0.84,5.51,-36.84,-19.61,-14.03,-14.98,0.22,0.04,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.67,1.74,1.81,1.81,2.08,3.08,5.19,5.03,4.45,5.31,5.26,-285589.06,-1298041.81,145046638.0,-166415295.0,2.15,2.77,3.24,3.92,3.6,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.02,1.33,8.86,78.59,0.37,0.62,0.92,4.04,16.32,2.5
stock101688,6.18,1.16,1.05,0.03,0.54,0.01,0.56,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.32,1.15,-0.29,8.18,483909.92,3356630100.0,1.44,1.93,-32.53,-31.41,-35.15,-37.58,-0.01,-0.03,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.54,1.6,1.6,1.68,2.01,5.69,4.99,4.06,3.83,4.98,4.86,-317679.37,-592885.1,15255531.88,52561065.33,1.98,1.89,2.11,2.12,2.65,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.4,1.16,9.18,84.2,-0.1,0.46,1.11,4.02,16.12,2.1
stock103528,22.5,1.04,1.01,0.0,0.11,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.21,1.02,3.71,9.01,149040.9,358379927.0,4.16,13.59,-46.56,-40.0,-26.69,-29.0,0.2,0.13,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.54,2.03,2.03,2.03,2.68,4.67,5.07,4.53,4.51,5.58,5.52,-211506.44,-632233.5,107213114.0,77373067.68,2.67,2.98,3.6,3.39,3.54,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.51,1.13,10.81,116.96,0.8,1.86,1.18,4.53,20.48,4.1
stock100469,8.73,1.12,1.04,-0.03,0.45,0.16,2.47,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.31,1.15,2.95,7.5,1007082.0,25895221400.0,0.39,1.56,-26.33,-19.02,1.16,-18.33,0.13,-0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.0,1.53,1.57,1.62,1.85,2.89,5.2,4.34,4.45,4.65,4.54,-158745.62,-463299.02,101899959.0,226767739.0,0.65,0.8,1.05,1.0,1.44,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.14,1.25,7.84,61.42,0.19,-1.29,1.09,3.73,13.89,1.24
stock103611,6.59,1.03,1.01,-0.04,0.91,0.11,1.68,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.24,1.11,-1.85,7.58,447582.67,7833019810.0,0.57,1.89,-37.12,-42.09,-30.63,-35.52,-0.08,-0.14,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.19,1.7,1.98,1.99,1.99,3.4,4.64,4.2,4.31,4.66,4.46,-279175.59,-1399313.44,121623035.0,79345305.58,1.95,2.89,3.95,3.83,4.49,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.78,1.23,8.87,78.66,-0.46,-1.1,1.14,3.63,13.15,3.66
stock101312,7.01,1.15,1.05,-0.03,0.44,0.03,0.29,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.41,1.22,4.14,8.34,448640.0,4382030410.0,1.02,0.0,-31.0,-17.82,-2.5,-13.88,0.21,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.67,1.7,1.7,1.74,2.38,3.51,5.13,4.37,4.31,4.98,5.09,-203872.64,-591377.52,86393639.38,128787756.0,1.1,1.33,1.35,1.4,1.7,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.17,1.3,9.64,92.92,0.5,0.55,1.25,4.0,15.98,1.29
stock101761,11.02,0.99,1.0,0.02,0.16,0.04,0.13,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.27,1.01,2.79,7.79,334346.43,1654012330.0,2.02,7.61,-30.08,-31.64,23.54,31.96,0.13,0.03,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.83,1.59,1.65,1.83,2.81,4.23,5.28,4.32,5.18,5.37,4.82,-448398.08,-1342742.43,48060505.3,-123520109.0,4.88,6.49,9.83,9.38,9.49,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.18,1.11,8.95,80.03,0.82,0.35,1.13,3.8,14.47,8.23
stock100731,5.82,0.89,0.96,0.03,0.31,0.09,0.13,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.15,1.1,1.61,7.31,1175206.48,17051344000.0,0.69,2.99,-37.75,-37.95,-33.86,-32.79,0.07,-0.01,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.29,1.65,1.89,1.89,1.89,2.62,4.38,3.9,3.69,4.45,4.36,-617044.28,-2927267.02,195908748.0,200070704.0,1.64,2.32,3.05,3.61,5.35,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,-0.15,1.07,8.08,65.27,-0.12,0.91,0.94,3.55,12.61,3.62
stock102398,9.52,1.16,1.05,0.03,0.32,-0.03,1.17,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.37,1.19,-3.78,7.83,2071479.25,14017925400.0,1.48,1.29,-35.37,-31.56,-28.74,-32.86,-0.17,-0.13,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.94,1.75,1.83,1.83,1.94,6.22,4.53,3.79,3.81,4.52,4.59,-214569.11,-688730.01,71968692.48,141609646.0,0.29,0.36,0.48,0.53,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.52,1.27,7.93,62.88,-0.19,0.15,0.75,3.79,14.39,0.55
