code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.53,1.06,1.02,-0.09,0.57,0.07,1.01,0.02,25.37,-67.46,58.66,-67.46,58.66,18.25,-15.71,-8.89,14.1,-6.81,7.91,-0.73,-0.83,-2.23,2.08,-1.04,1.96,1.25,1.0,-4.26,9.63,295978.6,5009956020.0,0.59,0.61,16.19,3.65,-21.61,-2.97,-0.24,-0.02,-0.14,0.05,1.69,-0.19,64.72,57.42,54.06,4.65,1.22,1.28,1.54,1.85,3.54,2.23,2.96,4.08,4.4,5.66,-87197.03,-188429.21,19306320.17,62860569.49,2.41,2.72,2.98,3.82,6.22,0.07,0.4,0.32,66.31,78.88,0.77,14.31,16.64,-0.1,-0.29,1.67,-0.26,-0.11,1.3,10.38,107.8,0.73,0.13,1.48,3.99,15.95,4.0
stock102419,14.82,1.12,1.04,0.02,0.49,-0.09,0.53,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.5,1.32,3.52,8.85,469504.93,4606046490.0,1.02,5.51,21.67,7.08,-11.52,27.76,0.19,0.0,-0.38,-0.35,-3.23,-0.29,50.59,38.29,36.04,3.66,1.26,1.31,1.42,1.84,3.08,2.78,3.46,4.2,4.16,5.39,-100569.37,-171507.64,-1600791.54,49165244.95,1.58,1.53,1.71,2.84,3.59,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,-0.0,1.32,8.94,79.93,0.51,0.57,0.94,4.09,16.74,2.49
stock101688,8.32,1.16,1.05,0.02,0.4,0.01,0.42,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,1.48,1.32,0.03,1.04,1.82,1.39,1.19,-0.19,8.39,651477.43,3356630100.0,1.94,1.93,37.07,26.83,-2.46,14.29,-0.01,-0.02,-0.5,-0.3,-2.34,-0.39,52.83,39.21,35.73,3.48,1.4,1.5,1.66,1.82,6.11,4.17,4.21,4.52,4.11,4.98,-309643.65,-462081.52,-153492139.0,-145614281.0,2.48,1.95,1.76,2.09,2.65,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,0.01,1.17,0.47,0.83,-0.07,1.16,9.22,85.03,0.39,0.49,1.18,4.09,16.74,2.19
stock103528,24.79,1.04,1.01,0.0,0.1,0.0,0.03,0.0,25.17,9.98,2.55,-31.26,-35.91,26.2,2.4,7.15,50.22,2.25,57.81,0.81,0.16,-0.99,-5.12,0.14,-1.02,1.28,1.06,-1.11,9.2,164209.95,365166476.0,4.5,19.8,22.12,2.82,-36.44,4.51,-0.06,0.11,-0.35,-0.61,-3.55,-0.5,57.22,40.86,36.97,4.3,1.34,1.45,2.08,2.5,4.67,3.01,4.17,4.72,4.63,5.46,-119206.81,-207894.29,-6936067.19,-7299681.73,4.27,3.93,3.53,3.82,3.47,0.5,20.44,16.68,6.79,20.12,0.31,3.21,0.98,0.06,5.07,0.16,4.07,0.45,1.12,10.79,116.45,0.88,1.55,1.23,4.59,21.1,3.99
stock100469,11.96,1.12,1.04,-0.02,0.33,0.12,1.8,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,0.09,-0.01,1.01,0.05,0.11,1.36,1.18,3.41,7.92,1379690.8,25895221400.0,0.53,1.56,-3.31,19.12,19.0,65.42,0.16,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.18,1.29,1.38,1.74,1.81,2.89,4.09,4.52,4.72,4.38,4.8,-238444.59,-639739.11,-1486837.87,-129784722.0,1.2,1.24,1.01,1.1,1.37,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.04,-0.06,-2.03,-0.1,0.11,1.24,7.96,63.36,0.59,-0.95,0.98,3.82,14.62,1.27
stock103611,7.96,1.03,1.01,-0.04,0.76,0.09,1.39,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.31,1.13,-1.08,7.85,540630.97,7833019810.0,0.69,1.89,5.71,10.71,-13.29,12.43,-0.05,-0.19,-0.1,0.47,5.9,0.07,71.66,64.74,61.76,3.2,1.14,1.28,1.45,1.99,3.4,3.0,3.48,3.92,4.03,4.63,-123702.89,-291939.23,26706935.7,50019307.61,2.2,2.11,2.0,3.34,4.22,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.68,1.23,8.57,73.4,-0.2,-0.83,1.12,3.64,13.27,3.54
stock101312,11.15,1.15,1.05,-0.02,0.27,0.02,0.18,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-1.36,-4.54,1.16,-1.5,-1.49,1.48,1.26,4.38,8.42,713600.0,4382030410.0,1.63,0.0,20.02,43.32,10.07,94.93,0.22,0.1,-0.3,-0.04,-0.11,-0.34,42.32,45.4,50.18,3.48,1.27,1.49,1.69,1.98,3.51,2.87,3.6,4.29,4.12,5.13,-79838.09,-252301.65,-18879112.45,-11568511.2,0.78,0.8,0.82,1.15,1.53,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.53,-0.06,0.59,0.48,1.32,9.7,94.02,0.99,1.13,1.28,4.03,16.2,1.24
stock101761,13.07,0.99,1.0,0.01,0.14,0.0,0.09,0.02,-19.31,80.96,233.1,-46.39,-1.33,-94.91,9.46,14.64,11.96,4.27,30.84,0.21,-7.95,8.11,-1.72,1.12,9.84,1.38,1.06,2.38,8.1,396543.36,2029927400.0,1.95,3.06,10.67,9.01,-4.46,46.52,0.12,0.04,-0.38,-0.07,0.68,-0.08,61.87,54.46,50.41,3.77,1.24,1.28,1.35,1.83,4.23,2.77,3.44,4.11,4.52,4.99,-283536.45,-521073.51,15894296.66,3326455.06,5.47,5.33,5.14,8.03,8.66,0.02,1.42,0.32,60.79,8.99,0.29,13.67,0.38,-0.19,0.45,-0.41,0.15,0.29,1.13,9.05,81.86,1.11,0.32,1.14,3.85,14.85,8.13
stock100731,8.08,0.89,0.96,0.04,0.46,0.06,0.15,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,3.15,-0.77,-5.11,2.2,5.13,1.22,1.13,0.89,7.31,1631558.14,28798623300.0,0.57,7.2,10.53,32.03,-1.1,10.38,0.04,0.07,-0.39,-0.26,-0.56,-0.3,67.22,50.11,42.75,3.01,1.16,1.28,1.44,1.89,2.62,2.08,3.29,3.88,3.7,4.33,-452835.03,-1249605.82,-20053361.75,-87070378.98,2.6,2.85,2.41,3.14,4.52,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.08,-0.08,-0.28,-0.23,-0.14,1.11,8.2,67.25,0.03,1.23,0.95,3.64,13.25,3.88
stock102398,10.37,1.16,1.05,0.03,0.31,0.04,1.21,0.05,71.74,8.52,10.54,-45.74,-44.73,-56.1,10.88,2.79,5.91,5.68,8.53,1.11,-0.2,-1.63,-2.28,-1.06,-4.5,1.42,1.21,-3.55,7.97,2256432.75,14473736300.0,1.56,2.65,15.35,4.75,-20.35,-9.59,-0.17,-0.11,-0.43,-0.07,2.29,-0.14,74.15,61.59,53.25,2.82,1.23,1.29,1.57,1.88,6.41,2.92,3.81,4.02,3.82,4.67,-88908.05,-169707.47,-14124796.98,12012082.71,0.31,0.3,0.29,0.44,0.69,0.12,1.58,1.14,51.68,15.06,2.03,1.06,9.73,0.51,-0.07,1.7,-0.2,-0.68,1.28,7.93,62.91,-0.19,-0.11,0.79,3.83,14.68,0.53
