code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,12.57,1.06,1.02,-0.03,0.19,0.03,0.42,0.01,56.28,-642.04,-14.14,-516.95,-33.96,153.43,-14.88,-6.66,12.02,-5.77,5.95,-1.03,-17.24,-8.58,2.31,-6.97,-6.53,0.52,0.72,11.59,3.84,513959.29,2776291580.0,1.85,1.42,39.51,81.12,93.98,143.6,0.3,0.06,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,2.51,1.74,2.17,2.38,2.96,4.19,4.54,4.27,3.9,3.35,2.61,-1571986.53,7743097.08,-347234068.0,1260377340.0,5.77,5.39,4.68,3.77,3.06,0.14,0.69,0.58,61.68,70.83,0.87,20.25,14.97,0.24,-0.42,5.42,-0.32,0.59,0.64,5.27,27.75,0.96,0.44,1.09,2.67,7.15,2.31
stock102419,14.24,1.12,1.04,0.02,0.5,-0.05,0.49,0.06,-9.81,9.88,2.52,9.88,2.52,31.22,4.53,4.61,14.27,2.55,21.01,-1.99,0.3,0.82,1.65,-0.17,2.69,0.7,0.63,-0.97,3.3,451130.25,4476543260.0,1.01,5.79,23.83,40.16,48.95,45.6,-0.02,0.1,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.87,1.31,1.48,1.6,1.65,2.03,3.08,2.47,2.28,2.31,2.12,-242766.07,-532478.63,-56691557.27,-123345588.0,3.0,2.41,1.95,1.73,1.46,-0.19,3.06,1.0,47.65,19.33,0.55,23.86,1.0,-0.17,-0.31,-0.81,-0.44,0.5,0.5,3.87,15.0,0.8,0.33,0.57,1.97,3.87,1.19
stock101688,28.7,1.16,1.05,0.01,0.25,0.05,0.27,0.03,1.27,-10.81,27.75,-20.27,14.2,1110.34,5.12,4.8,9.94,3.42,15.46,3.79,-2.28,-0.68,0.32,-1.54,-1.49,0.59,0.76,4.17,4.68,913018.75,3837173330.0,2.38,1.92,29.05,51.21,38.92,91.21,0.13,0.16,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.91,1.36,1.59,1.67,2.07,2.59,4.24,3.62,3.24,3.52,3.03,-799773.99,-1948392.22,-193016862.0,-581544134.0,4.32,3.2,2.46,2.54,2.1,-0.01,2.29,1.67,31.5,27.07,0.71,0.37,3.27,-0.19,0.48,-0.52,0.54,0.72,0.8,6.37,40.64,1.2,1.46,0.81,2.93,8.56,1.57
stock103528,68.99,1.04,1.01,0.0,0.06,0.0,0.02,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.22,0.54,15.86,5.23,193043.51,352723961.0,5.47,28.92,23.22,92.23,151.88,132.29,0.56,0.31,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.54,1.35,1.96,2.73,3.44,4.59,4.44,4.55,4.13,4.17,3.56,-185451.53,29037614.0,64858441.33,-2233265900.0,4.89,5.92,5.77,5.72,6.67,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,1.43,0.47,7.87,61.97,1.71,4.29,0.36,3.39,11.5,7.0
stock100469,14.19,1.12,1.04,-0.01,0.31,0.11,1.68,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-10.82,-1.95,2.46,-2.47,2.09,0.61,0.72,4.52,4.01,1636940.84,26495818900.0,0.62,2.35,31.02,38.85,55.59,93.06,0.12,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.47,1.43,1.46,1.77,2.13,2.43,3.06,2.7,2.58,2.57,2.62,-857907.64,-1354344.44,-9262140.36,218050356.0,2.34,1.9,1.78,1.7,1.29,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.33,0.0,0.13,0.01,0.21,0.6,5.33,28.44,0.56,0.18,1.08,2.64,6.94,0.92
stock103611,13.33,1.03,1.01,0.02,0.48,0.03,0.83,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-6.04,-4.19,-0.59,-3.77,-5.98,0.59,0.75,-5.8,3.68,905353.12,7766372920.0,1.17,1.48,5.96,20.96,20.2,35.33,-0.13,-0.1,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.1,1.13,1.24,1.27,1.44,1.67,2.23,1.98,1.94,2.04,2.26,-484615.69,-1061132.31,-168358011.0,-247204161.0,5.11,4.44,3.96,3.41,2.91,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.06,-0.06,0.47,-0.05,-0.3,0.83,6.17,38.03,0.2,-1.11,1.07,2.72,7.38,2.77
stock101312,11.87,1.15,1.05,-0.01,0.22,-0.03,0.22,0.01,0.37,-193.02,-6.02,-193.02,-6.02,-215.36,-4.47,-4.35,11.88,-2.15,8.65,3.24,-8.99,-9.04,4.27,-4.95,-4.45,0.59,0.7,9.08,3.96,759680.0,3756802630.0,2.02,2.21,66.71,88.11,98.49,112.72,0.24,0.15,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.53,1.88,2.18,2.29,2.52,3.27,4.8,4.04,3.63,3.14,2.66,-3031546.34,3848877.78,-1127981710.0,602481601.0,2.63,2.23,1.82,1.37,1.04,-0.13,0.94,0.73,55.93,35.61,0.49,7.73,5.12,-0.1,-0.45,-1.43,-0.48,0.88,0.41,5.13,26.33,1.12,0.54,0.94,2.51,6.32,0.87
stock101761,38.55,0.99,1.0,0.01,0.05,0.02,0.13,0.03,49.45,20.79,21.17,20.79,21.17,237.21,17.41,6.53,13.67,3.14,21.0,2.19,-0.05,-1.55,-7.41,-0.21,-4.39,0.47,0.75,7.37,4.49,460026.99,1500502080.0,3.07,0.45,42.09,54.94,54.57,66.02,0.22,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.87,1.47,1.58,1.7,1.81,2.76,3.2,2.79,2.76,3.02,2.94,-1266260.9,-2527522.52,-695802484.0,-1037137800.0,11.51,9.8,8.61,7.54,7.01,0.09,0.97,0.17,84.07,12.05,0.48,15.56,0.79,0.07,-0.48,0.13,-0.33,0.45,0.67,6.9,47.55,0.86,0.78,0.78,3.02,9.14,6.08
stock100731,12.32,0.89,0.96,0.01,0.23,-0.03,0.05,0.02,71.77,26.97,32.05,-56.93,-55.21,81.21,6.11,29.29,21.47,3.41,34.65,-2.17,1.6,-5.29,6.33,-1.58,-16.64,0.57,0.52,6.18,4.1,2487000.33,18488221700.0,1.35,3.68,3.36,52.1,60.63,58.97,0.16,0.23,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.59,1.21,1.7,1.83,1.86,3.49,3.19,3.73,3.61,3.2,2.67,-2897694.33,-23668486.0,-1086955880.0,-14960028800.0,8.33,9.2,7.71,6.06,3.56,-0.3,2.68,2.5,49.64,26.85,0.12,31.16,2.29,-0.03,-1.42,0.46,-1.47,1.1,0.41,6.23,38.84,1.26,2.13,0.67,2.71,7.34,1.9
stock102398,41.63,1.16,1.05,0.02,0.14,0.01,0.4,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-4.01,-0.04,0.14,-1.24,-0.4,0.56,0.7,2.11,4.32,4211806.18,12927875800.0,3.26,1.51,14.18,5.21,18.33,48.04,0.06,0.11,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.65,1.21,1.26,1.32,1.59,1.94,3.49,3.32,3.27,2.81,2.76,-505827.67,-762365.85,-143459761.0,-46436467.24,0.87,0.71,0.57,0.43,0.39,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.3,0.06,-0.55,-0.01,0.53,0.36,5.7,32.49,0.74,1.68,0.34,3.07,9.41,0.49
stock101648,43.31,1.01,1.0,0.03,0.09,0.0,0.79,0.05,47.26,15.1,36.77,-23.27,-8.82,109.78,30.45,3.48,4.27,6.03,10.25,0.05,-5.73,-0.97,-1.8,-1.35,-3.32,0.48,0.55,-6.5,3.47,888910.63,3420150630.0,2.6,5.42,7.9,16.46,21.45,16.3,-0.14,-0.02,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.0,1.16,1.23,1.31,1.53,2.16,2.41,2.66,2.4,2.37,2.11,-560255.15,-1192427.43,-154794811.0,-335828871.0,5.28,5.14,4.26,3.1,2.52,0.06,1.34,1.08,70.77,5.95,1.73,1.86,9.52,0.07,-0.05,0.12,-0.09,0.05,0.0,5.32,28.26,0.05,2.54,-0.07,2.67,7.13,2.15
stock100146,17.52,0.98,0.99,0.0,0.24,0.02,0.09,0.02,-22.48,-82.24,0.42,-91.15,-49.95,-26.73,1.67,4.61,54.9,1.35,59.48,4.83,-7.76,-15.52,17.7,-6.64,0.13,0.54,0.56,2.3,3.89,355885.68,1989304140.0,1.79,1.3,47.23,69.28,68.95,50.64,0.06,0.04,-0.47,-0.53,-4.45,-0.5,37.06,33.1,34.44,2.38,1.77,2.0,2.16,2.21,2.39,5.11,3.97,3.45,2.91,2.5,-2010315.1,-97300011.78,-777573737.0,-29733137000.0,7.82,6.17,4.75,3.46,2.89,0.69,4.8,4.05,13.02,25.61,0.29,3.52,1.85,-0.1,-0.09,-0.72,-0.33,0.23,0.3,5.69,32.36,0.41,0.19,0.5,2.54,6.47,2.26
stock101659,13.68,1.17,1.06,0.02,0.23,-0.01,0.38,0.05,5.87,-17.81,5.44,-58.9,-47.28,44.66,7.53,4.49,16.28,3.75,21.89,-0.69,-1.45,-0.75,1.17,-1.1,0.39,0.78,0.88,3.35,3.99,175109.47,2304581630.0,0.76,4.52,12.96,65.42,65.42,66.22,0.09,0.07,-0.61,-5.2,-25.64,-1.31,6.85,11.33,18.04,2.45,1.26,1.63,1.63,1.89,2.33,3.51,4.59,4.59,3.5,2.64,-407078.17,-1730510.96,38475012.17,-173294858.0,14.66,14.32,14.32,10.56,7.83,-0.14,1.29,0.97,51.52,28.93,0.84,5.65,4.46,-0.09,0.0,-0.35,0.02,0.39,0.76,6.03,36.37,0.87,1.2,0.69,2.54,6.45,5.57
stock102566,14.81,1.19,1.06,-0.01,0.18,-0.0,0.0,-0.02,-57.49,-822.32,-9.64,-822.32,-9.64,51.08,-7.73,-322.06,67.36,-6.72,-12.28,0.03,-8.69,-341.01,37.22,-7.61,-14.67,0.58,0.77,7.2,4.03,349646.33,685635405.0,5.1,27.41,25.51,49.14,63.65,57.39,0.19,0.09,0.05,-0.6,-8.4,-0.52,30.35,26.69,29.53,2.54,1.41,1.69,1.85,2.07,2.97,3.89,3.2,2.93,3.01,2.67,-291204.72,-878154.86,-20491913.84,-78345446.43,3.36,2.63,2.21,1.82,1.64,-0.05,7.36,7.14,9.77,3.24,0.02,5.06,2.19,-0.03,-3.7,-1.43,-3.32,0.53,0.51,5.2,27.05,0.83,-0.13,0.97,2.42,5.88,1.23
stock101493,70.0,1.02,1.01,0.01,0.12,0.0,0.05,0.04,8.43,2.91,11.87,-32.53,-26.65,-81.67,10.82,24.1,15.7,7.14,48.16,0.35,-0.94,-1.29,2.19,-0.68,1.72,0.44,0.49,12.77,4.09,1099961.16,4005082130.0,2.75,15.8,73.7,170.48,168.61,158.3,0.35,0.21,0.11,-0.39,-3.56,-0.4,48.05,40.47,38.46,2.71,1.89,2.77,3.01,3.15,3.38,5.02,4.65,4.16,3.38,2.78,-3966091.51,2136524.01,-2603973470.0,1569447700.0,4.04,4.41,3.75,2.76,2.33,-0.0,2.58,1.77,34.23,8.61,0.3,1.11,0.59,-0.01,0.03,-0.2,-0.12,0.93,0.57,6.05,36.66,1.26,1.66,0.86,2.71,7.37,2.43
stock100083,25.22,1.03,1.01,0.01,0.23,0.0,0.25,0.04,9.14,11.28,2.24,11.28,2.24,110.35,3.25,2.94,12.71,1.47,17.1,0.31,0.26,0.06,0.23,-0.02,0.62,0.43,0.62,11.97,3.98,329676.85,2827014540.0,1.17,3.58,58.38,57.3,62.03,114.89,0.32,0.18,-0.2,-0.16,-3.48,-0.28,46.57,37.51,35.19,2.62,1.71,1.83,1.83,2.33,3.47,3.88,3.42,3.13,2.88,2.69,-1231461.75,-2315167.59,-594774353.0,-1052084430.0,8.02,7.09,5.7,4.02,2.91,0.01,1.29,0.57,56.95,28.4,0.5,4.86,1.13,-0.02,-0.27,-0.1,-0.1,0.78,0.79,5.12,26.21,1.25,0.5,0.79,2.33,5.45,2.11
stock102992,39.27,1.12,1.04,0.01,0.25,0.01,0.05,0.0,-13.6,-11.56,3.54,-11.56,3.54,787.2,3.3,17.97,46.36,3.14,60.63,0.76,-0.56,0.81,-0.9,-0.48,-2.26,0.64,0.75,0.98,4.66,349326.28,1572317490.0,2.22,7.77,52.56,79.07,67.89,59.89,0.03,0.16,-0.28,-0.18,-3.04,-0.13,44.43,40.4,39.58,2.83,1.57,1.8,1.95,2.08,2.33,5.15,4.21,3.78,3.42,2.97,-927843.06,-3643888.9,-304546596.0,-985515786.0,9.41,8.19,6.56,4.98,4.89,-0.17,24.7,21.45,4.75,9.62,0.17,1.18,0.59,-0.04,6.09,-0.07,5.48,1.11,0.34,7.97,63.57,1.39,0.23,0.6,3.4,11.59,5.02
stock101681,33.08,0.95,0.98,0.02,0.12,0.03,0.08,0.04,45.72,95.72,26.35,-25.12,-51.66,-43.08,14.69,23.28,36.25,11.28,62.96,1.52,5.21,5.95,-24.09,3.05,-14.18,0.6,0.72,3.55,4.25,2315600.0,4922349660.0,4.7,10.32,9.17,22.29,39.28,29.93,0.1,0.27,1.17,-0.16,-4.12,-0.13,5.56,14.12,25.41,2.66,1.26,1.41,1.49,1.62,2.73,3.28,2.88,3.33,2.97,2.74,-1064640.48,-2445967.06,-102322940.0,3346742.56,2.7,2.45,2.41,1.96,1.5,0.47,1.07,0.95,36.98,23.99,0.48,7.74,4.97,0.01,-2.26,1.79,-2.1,1.44,0.2,5.16,26.67,1.51,1.53,0.42,2.8,7.84,1.03
