code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,28.42,1.12,1.04,0.01,0.25,-0.07,0.23,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,0.77,0.73,9.59,3.92,900359.67,4365602410.0,2.06,5.09,101.03,100.47,159.02,172.31,0.26,0.21,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,2.4,2.11,2.18,2.56,3.16,3.88,4.83,4.48,3.99,3.26,2.7,14785719.29,11658335.42,12409248400.0,5682534590.0,4.63,3.73,3.37,2.37,1.96,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.82,0.75,5.47,29.89,1.35,0.9,0.55,2.36,5.55,1.43
stock101688,17.93,1.16,1.05,0.01,0.19,0.04,0.2,0.03,1.27,-10.81,27.75,-20.27,14.2,1110.34,5.12,4.8,9.94,3.42,15.46,3.79,-2.21,-0.65,-0.22,-1.19,-1.64,0.64,0.77,6.99,4.81,1254875.88,3837173330.0,3.27,1.92,24.51,38.61,97.34,88.98,0.22,0.19,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.02,1.45,2.63,2.63,2.63,2.88,4.05,4.32,4.1,3.48,3.19,-1728050.66,-8686469.87,-780076878.0,-4448679200.0,5.59,5.41,4.97,3.32,2.62,-0.01,2.29,1.67,31.5,27.07,0.71,0.37,3.27,-0.13,0.58,0.42,0.63,0.71,0.91,6.96,48.38,1.35,1.13,0.93,3.09,9.58,1.93
stock103528,49.02,1.04,1.01,0.0,0.05,0.0,0.01,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.33,0.55,12.53,5.82,219463.53,352723961.0,6.22,28.92,-1.43,12.09,70.02,196.76,0.49,0.3,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.86,1.38,1.79,1.79,3.68,4.91,5.47,4.92,4.87,4.39,3.89,-310371.71,-662050.33,-168288633.0,-212680253.0,6.23,4.8,5.45,5.27,6.34,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,1.49,0.51,8.21,67.41,1.86,3.43,0.54,3.59,12.91,7.11
stock100469,17.56,1.12,1.04,-0.01,0.25,0.09,1.36,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.03,-1.4,2.17,-1.69,2.0,0.72,0.74,3.89,4.11,2025699.87,26495818900.0,0.76,2.35,25.43,36.23,71.32,127.46,0.11,0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.46,1.53,1.59,1.95,2.58,3.16,3.95,3.59,3.32,3.01,2.71,-1212489.3,-2670341.31,-527788668.0,-454393651.0,2.1,2.05,2.1,1.87,1.48,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.29,0.0,3.19,0.1,0.02,0.95,5.87,34.41,0.69,-0.14,1.12,2.75,7.54,1.04
stock103611,20.83,1.03,1.01,0.0,0.3,0.03,0.56,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.64,0.78,5.17,3.59,1414741.59,7901462480.0,1.79,2.91,55.91,60.11,77.43,89.36,0.12,-0.01,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.16,1.67,1.78,1.83,2.13,2.61,3.92,3.41,2.99,2.63,2.39,-4265044.22,-8642050.55,-2540879540.0,-3689249440.0,7.37,6.03,5.67,4.37,3.54,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-0.4,1.07,6.67,44.43,0.36,-0.44,0.98,2.74,7.49,3.02
stock101312,15.48,1.15,1.05,-0.01,0.17,-0.01,0.17,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,0.86,0.83,7.44,4.65,990720.0,3608436350.0,2.75,0.57,33.22,19.81,124.02,159.73,0.23,0.16,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.83,1.6,1.82,2.48,3.05,4.12,5.13,4.65,4.61,3.77,3.15,-853219.44,-1451693.74,-275177320.0,-360816512.0,2.47,2.09,2.26,1.65,1.29,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,0.65,0.84,6.4,40.91,1.24,0.32,1.01,2.77,7.65,0.97
stock100731,13.72,0.89,0.96,0.01,0.17,-0.01,0.04,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,0.67,0.59,2.47,4.46,2769614.01,14049807900.0,1.97,4.29,18.89,8.51,33.13,80.52,0.07,0.2,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.71,1.37,1.39,1.44,2.01,2.09,3.91,3.62,3.47,3.57,2.86,-4998050.12,-7183312.88,-3283381120.0,-3504380650.0,8.88,7.19,8.01,7.58,4.67,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.67,0.69,6.59,43.41,1.02,1.59,0.79,2.83,8.0,2.46
stock102398,50.16,1.16,1.05,0.01,0.12,0.01,0.33,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,0.6,0.74,0.91,4.55,5074806.59,12927875800.0,3.93,1.51,33.4,18.58,41.5,58.13,0.03,0.1,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.74,1.49,1.5,1.54,1.88,1.97,4.24,3.68,3.45,3.21,2.9,-2175048.82,-2962488.63,-1054186220.0,-553240975.0,1.64,1.32,1.16,0.76,0.53,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,0.35,0.75,6.58,43.24,0.88,1.24,0.41,3.08,9.47,0.53
stock100819,18.05,1.2,1.07,-0.01,0.23,0.02,0.04,-0.03,-6.26,-883.56,-6.24,-883.56,-6.24,1659.2,-5.48,-34.3,54.88,-4.65,12.21,-1.52,-6.14,-38.4,23.76,-5.22,-20.67,0.7,0.94,15.86,4.8,358199.54,1379866610.0,2.6,0.0,61.45,61.45,86.66,122.56,0.54,0.18,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.19,1.63,1.63,2.08,2.78,2.96,7.12,7.12,6.29,4.09,3.39,-239783.4,-239783.4,50574668.59,50574668.59,3.51,3.51,4.56,4.7,4.4,0.01,6.78,5.76,14.66,34.97,0.14,5.92,1.37,-0.0,-2.59,0.51,-2.05,1.06,0.83,7.79,60.61,1.5,0.02,0.84,3.26,10.64,3.67
stock101648,56.49,1.01,1.0,0.02,0.07,0.0,0.61,0.05,47.26,15.1,36.77,-23.27,-8.82,109.78,30.45,3.48,4.27,6.03,10.25,0.05,-5.73,-0.97,-1.8,-1.35,-3.32,0.29,0.45,0.66,3.95,1159421.88,3420150630.0,3.39,5.42,24.48,34.2,43.5,54.77,0.02,0.0,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.42,1.5,1.8,1.8,2.33,2.33,4.26,3.79,3.31,3.1,2.47,-2664789.95,-8520988.2,-1300184770.0,-3493230820.0,7.18,5.88,5.7,4.37,3.23,0.06,1.34,1.08,70.77,5.95,1.73,1.86,9.52,0.07,-0.05,0.12,-0.09,-0.24,0.43,6.17,38.03,0.06,1.56,0.21,2.71,7.34,2.43
