code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.01,1.12,1.04,0.02,0.51,-0.13,0.47,0.03,-11.34,3.53,2.22,3.53,2.22,-941.1,4.23,4.61,15.55,2.17,22.42,-5.98,0.09,0.53,2.51,-0.18,3.2,1.27,1.23,-0.84,7.9,443843.73,4281932080.0,1.04,4.28,20.78,11.72,-0.71,-4.52,-0.04,0.04,-0.26,-0.35,-3.28,-0.29,48.19,37.48,35.67,3.66,1.31,1.47,1.97,3.08,3.17,4.31,5.05,5.95,6.5,4.88,-307368.9,-639821.72,-20908460.07,120312078.0,4.7,3.97,4.63,4.57,3.19,-0.19,2.35,0.76,45.45,37.52,0.47,22.38,0.85,-0.11,-0.44,-0.34,-0.42,0.18,1.2,8.31,69.01,0.64,0.53,0.77,3.74,13.97,2.14
stock101688,9.22,1.16,1.05,0.02,0.36,0.01,0.37,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.11,1.09,-0.51,7.87,645284.75,3356630100.0,1.92,1.93,27.0,-6.49,-7.43,-29.99,-0.02,0.02,-0.42,-0.31,-2.45,-0.39,47.02,37.31,34.87,4.0,1.42,1.47,1.74,4.92,4.92,4.58,5.29,5.85,5.86,4.85,-365136.14,-448586.2,-3369194.41,94870634.53,2.74,2.11,2.33,3.37,3.05,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,0.02,1.2,9.26,85.81,0.48,0.89,1.01,3.95,15.59,2.17
stock103528,28.91,1.04,1.01,0.0,0.08,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,0.98,0.97,-0.09,8.8,198410.49,358379927.0,5.54,13.59,22.86,30.7,-6.01,-30.51,-0.01,0.2,-0.22,-0.6,-3.49,-0.5,58.88,41.84,37.47,4.81,1.52,2.05,2.05,4.67,4.67,5.52,6.21,6.36,6.4,5.42,-220253.35,-1009552.08,36875498.94,204965318.0,4.1,3.08,3.07,3.33,3.45,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.84,1.02,10.55,111.21,1.24,2.52,0.81,4.43,19.6,4.55
stock100469,8.59,1.12,1.04,-0.02,0.51,0.32,2.84,0.05,-7.21,-168.9,-3.03,-168.9,-3.03,1146.29,-3.54,-0.64,4.06,-0.68,4.59,-17.49,-6.61,-1.21,0.62,-1.37,0.54,1.17,1.14,-2.39,6.72,990931.77,26609728100.0,0.37,2.48,19.97,1.42,-22.12,-42.66,-0.1,-0.11,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.86,1.24,1.3,1.81,2.89,2.89,3.66,4.37,4.83,5.19,4.12,-123991.16,-201474.25,-6056807.59,30341394.82,1.03,0.8,0.93,1.44,1.59,0.08,0.65,0.55,72.77,40.14,1.07,3.84,16.41,-0.13,0.01,0.43,0.03,-0.43,1.31,7.59,57.63,0.08,-1.1,1.13,3.46,11.96,1.16
stock103611,9.39,1.03,1.01,-0.03,0.64,0.08,1.18,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.08,1.09,-4.11,6.71,637754.37,7833019810.0,0.81,1.89,33.19,15.07,-11.0,-30.19,-0.17,-0.1,0.03,0.49,6.2,0.08,77.05,67.41,63.27,3.06,1.44,1.57,1.88,3.32,3.32,4.05,4.59,4.98,5.36,4.05,-628647.25,-969765.47,-121146171.0,-6749697.87,4.84,3.68,3.84,5.07,4.32,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.72,1.28,8.53,72.83,-0.23,-0.95,1.07,3.42,11.67,3.44
stock101312,6.91,1.15,1.05,-0.03,0.44,0.03,0.29,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.27,1.2,-1.75,7.78,442240.0,4382030410.0,1.01,0.0,25.64,9.68,-18.22,-37.92,-0.08,0.03,-0.08,-0.05,-0.16,-0.34,39.81,44.15,49.53,3.6,1.37,1.54,1.96,3.51,3.51,4.25,4.91,5.44,5.94,4.77,-96476.38,-201197.95,6734419.79,53835138.92,1.24,1.18,1.38,1.78,1.58,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.01,1.34,9.25,85.54,0.52,0.07,1.13,3.73,13.9,1.16
stock101761,9.81,0.99,1.0,0.02,0.18,0.04,0.15,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,0.93,0.93,-5.44,6.82,297635.07,1654012330.0,1.8,7.61,9.98,9.98,12.15,-17.38,-0.23,0.03,-0.25,-0.07,0.67,-0.08,61.31,54.2,50.28,3.69,1.0,1.0,2.81,4.23,4.23,0.0,0.0,7.91,6.53,4.21,0.0,0.0,0.0,0.0,0.21,0.21,3.24,8.33,8.78,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.37,0.64,7.68,59.03,0.83,-0.53,1.13,3.53,12.49,7.89
stock100731,8.65,0.89,0.96,0.03,0.3,0.09,0.13,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.1,1.02,2.67,7.14,1746180.69,17051344000.0,1.02,2.99,18.33,24.82,-0.69,-28.04,0.12,0.1,-0.26,-0.28,-0.85,-0.31,56.32,45.31,40.32,3.45,1.24,1.37,1.6,2.27,2.27,3.85,4.4,5.1,4.95,4.37,-868800.86,-2231049.59,-170221258.0,-85818392.38,4.05,3.73,4.18,5.38,5.79,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,0.19,0.96,7.73,59.72,0.34,1.26,0.84,3.38,11.42,3.26
stock102398,14.03,1.16,1.05,0.02,0.22,-0.02,0.8,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.19,1.14,-5.83,7.23,2838896.99,14017925400.0,2.03,1.29,22.53,14.53,-5.97,-29.42,-0.25,-0.04,-0.26,-0.09,2.05,-0.14,70.76,59.04,51.67,3.17,1.29,1.41,1.6,5.11,5.11,4.35,5.26,5.35,5.5,4.36,-278552.88,-629446.14,67971761.39,246306934.0,0.71,0.61,0.64,0.99,0.73,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.19,1.18,7.84,61.46,0.26,0.78,0.57,3.7,13.66,0.58
stock100819,11.7,1.2,1.07,-0.03,0.36,-0.03,0.05,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.18,1.17,1.43,8.01,232184.74,1433070470.0,1.62,2.62,43.21,43.03,11.85,4.65,0.07,0.17,-0.11,-0.29,-1.15,-0.24,60.52,45.75,39.03,3.95,1.62,1.81,1.83,2.78,2.78,5.02,4.94,5.53,6.58,4.98,-1108792.5,-2109623.37,-442235413.0,-530175412.0,13.41,9.93,8.04,7.51,5.88,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.75,1.41,10.41,108.3,0.92,0.54,1.04,4.14,17.1,4.8
