code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.71,1.06,1.02,-0.07,0.29,0.12,1.08,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.23,1.01,-5.61,9.37,304137.27,2475871820.0,1.23,1.48,-2.19,11.09,11.28,-0.3,-0.3,0.02,-0.06,0.04,1.54,-0.2,57.04,54.15,52.62,4.42,1.15,1.23,1.39,1.85,3.54,2.0,2.26,2.39,3.92,5.36,-64252.2,-180909.25,40405093.98,59338642.96,2.04,2.72,2.77,3.53,5.76,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,-0.02,1.29,10.38,107.68,0.82,0.2,1.47,4.05,16.42,4.17
stock102419,13.6,1.12,1.04,0.02,0.54,-0.02,0.66,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.54,1.33,3.26,8.8,430854.73,4380473910.0,0.98,5.3,-4.29,3.5,7.51,-10.82,0.17,0.02,-0.3,-0.35,-3.28,-0.29,48.19,37.48,35.67,3.57,1.22,1.24,1.44,1.84,3.08,3.24,3.09,3.04,3.9,5.26,-77576.56,-215446.99,41833025.19,80161772.29,1.3,1.55,1.53,1.94,3.27,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.14,1.33,9.03,81.53,0.66,0.59,0.94,4.11,16.92,2.54
stock101688,6.73,1.16,1.05,0.02,0.5,0.07,0.35,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.45,1.22,-1.69,8.25,526976.34,3318697870.0,1.59,5.97,-6.27,-8.06,7.17,-25.31,-0.08,-0.05,-0.46,-0.3,-2.34,-0.39,52.83,39.21,35.73,3.19,1.24,1.4,1.5,1.71,3.4,3.07,3.1,3.52,3.72,4.76,-76396.68,-360360.51,51210201.96,190910492.0,1.18,1.63,1.76,1.72,2.11,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.27,1.19,9.17,84.08,0.19,0.44,1.18,4.05,16.43,2.16
stock103528,21.54,1.04,1.01,0.0,0.11,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.35,1.08,-1.69,9.18,142681.82,367178153.0,3.89,6.93,-7.47,-12.62,-1.24,-42.56,-0.09,0.07,-0.27,-0.61,-3.56,-0.5,56.78,40.61,36.85,4.15,1.23,1.4,1.54,2.5,3.48,2.76,3.4,3.57,4.13,5.36,-47725.6,-232387.42,-18958030.61,60297279.92,2.64,3.89,3.91,3.52,3.64,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.31,1.16,10.92,119.23,0.76,1.44,1.23,4.63,21.43,3.96
stock100469,9.47,1.12,1.04,0.02,0.52,0.15,2.42,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.42,1.2,2.21,8.12,1092447.48,23991501100.0,0.46,4.09,-17.22,-11.58,-20.75,-12.15,0.11,0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.2,1.28,1.38,1.45,1.74,2.89,2.91,3.44,3.69,4.1,4.8,-149979.63,-534733.82,73213308.42,129721541.0,0.93,1.1,1.17,1.02,1.21,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.09,1.26,7.98,63.64,0.41,-1.45,0.99,3.9,15.21,1.33
stock103611,7.11,1.03,1.01,-0.07,0.81,0.03,1.46,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.39,1.15,-0.28,7.96,482900.27,7750643940.0,0.62,1.74,-5.07,-5.83,0.99,-37.52,-0.01,-0.11,-0.02,0.48,6.06,0.08,74.83,66.26,62.61,3.18,1.23,1.28,1.29,1.98,3.4,3.24,2.73,3.0,3.57,4.64,-111761.55,-296712.38,19208814.08,23458815.89,1.81,1.95,2.08,2.3,3.69,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.68,1.23,8.58,73.57,-0.2,-0.76,1.12,3.64,13.23,3.49
stock101312,9.98,1.15,1.05,0.01,0.33,0.01,0.19,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.47,1.28,4.08,8.14,638720.0,4146440350.0,1.54,0.0,-13.22,-4.86,13.54,17.0,0.2,0.1,-0.17,-0.06,-0.34,-0.34,33.11,40.37,47.43,3.32,1.27,1.36,1.62,1.89,3.51,2.43,2.96,3.23,3.74,4.87,-34416.27,-155962.24,31785064.39,58896699.64,0.38,0.59,0.67,0.9,1.3,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.38,1.36,9.91,98.22,0.91,0.92,1.28,4.07,16.57,1.24
stock101761,10.6,0.99,1.0,0.02,0.18,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.45,1.08,0.98,8.01,369929.77,2045054210.0,1.81,0.02,-9.86,-15.32,-8.24,-33.97,0.05,0.03,-0.29,-0.06,0.75,-0.08,64.81,55.79,51.09,3.49,1.17,1.3,1.3,1.65,3.71,1.82,2.1,2.55,3.42,4.77,-74623.61,-334119.43,31605587.84,122391372.0,1.82,2.66,3.33,4.32,6.1,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.1,1.17,9.17,84.05,0.96,0.43,1.14,3.85,14.86,7.12
stock100731,7.68,0.89,0.96,0.05,0.5,0.03,0.19,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.28,1.15,2.9,7.1,1850379.36,28606491400.0,0.65,5.33,1.45,2.13,11.53,-17.36,0.12,0.04,-0.31,-0.27,-0.77,-0.31,59.42,46.42,40.83,2.8,1.15,1.23,1.34,1.89,2.6,1.91,1.89,2.08,3.26,4.17,-254499.88,-812280.39,33462081.22,147623486.0,1.38,1.64,1.84,1.97,3.09,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.02,1.12,8.25,68.13,0.16,1.36,0.95,3.61,13.04,3.32
stock102398,9.5,1.16,1.05,0.03,0.34,0.05,1.29,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.48,1.22,-1.66,7.94,2067127.4,12597781000.0,1.64,2.22,3.04,-1.25,1.17,-31.7,-0.08,-0.18,-0.31,-0.09,2.06,-0.14,70.93,59.16,51.74,2.77,1.22,1.28,1.28,1.89,6.45,3.27,2.91,3.18,3.49,4.63,-107555.34,-227357.87,20604596.45,56346293.39,0.42,0.36,0.34,0.34,0.58,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.82,1.33,8.21,67.47,-0.3,0.03,0.79,3.8,14.43,0.51
