code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.65,1.06,1.02,-0.04,0.37,-0.0,0.74,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.55,0.73,2.31,3.31,271903.68,2800965860.0,0.97,0.0,23.15,25.71,33.8,59.86,0.05,0.01,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.95,1.37,1.45,1.45,1.72,2.05,3.29,2.98,2.83,2.43,2.09,-228425.39,-380819.97,34533144.67,87930585.66,3.82,3.18,3.0,3.17,2.56,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,-0.04,0.72,5.13,26.29,0.16,-0.27,0.88,2.53,6.41,2.08
stock102419,9.72,1.12,1.04,0.03,0.72,-0.02,0.73,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.67,0.6,-1.07,3.47,307934.41,4273932290.0,0.72,1.89,-1.32,-6.9,0.73,9.83,-0.02,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.95,1.14,1.21,1.21,1.26,1.48,2.23,2.11,2.21,2.1,2.15,-31932.65,-90778.95,14832386.79,62968184.79,0.9,1.14,1.37,1.49,1.34,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.34,0.54,3.69,13.59,0.49,0.01,0.48,1.85,3.43,1.04
stock101688,18.42,1.16,1.05,0.02,0.31,0.02,0.39,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.52,0.77,0.87,4.62,585986.25,3278459410.0,1.79,19.32,-2.9,-14.6,7.78,37.46,0.02,0.11,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.78,1.16,1.22,1.46,1.81,2.06,2.2,2.51,3.42,3.06,2.87,-98462.59,-254226.71,50088037.79,143308393.0,1.22,1.56,2.4,1.99,1.7,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.51,0.87,6.27,39.34,0.75,1.26,0.74,2.82,7.92,1.43
stock103528,30.69,1.04,1.01,0.0,0.12,0.0,0.03,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.25,0.59,7.61,5.02,85874.84,341476194.0,2.51,2.58,31.72,19.05,-4.3,60.93,0.24,0.15,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.2,1.41,1.48,1.54,2.0,2.32,2.65,3.39,3.8,3.5,3.22,-113674.82,-163869.66,51633950.23,90779180.25,5.59,4.6,5.09,6.35,6.71,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.76,0.44,7.15,51.08,0.88,3.8,0.23,3.17,10.03,6.82
stock100469,9.58,1.12,1.04,0.02,0.51,0.09,2.75,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.59,0.72,0.84,4.36,1105136.95,26704323700.0,0.41,0.2,11.4,24.74,34.36,31.96,0.02,-0.07,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.59,1.24,1.34,1.45,1.49,1.7,2.46,2.74,2.56,2.55,2.71,-252239.14,-713876.64,102052595.0,151677476.0,1.48,1.77,1.66,1.43,1.08,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.27,0.52,5.05,25.46,-0.12,1.09,1.11,2.65,7.04,0.8
stock103611,10.92,1.03,1.01,0.02,0.58,0.04,1.01,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.64,0.78,-3.9,4.15,741669.62,7766372920.0,0.95,1.48,3.51,-1.09,13.28,13.99,-0.1,-0.03,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.36,1.15,1.15,1.21,1.25,1.74,2.31,2.29,2.13,2.21,2.52,-267635.86,-471654.1,106243125.0,177426317.0,2.88,2.95,3.09,2.96,2.84,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.34,0.85,6.46,41.73,-0.1,-1.01,1.12,2.88,8.28,2.56
stock101312,6.27,1.15,1.05,0.01,0.43,-0.05,0.42,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.57,0.67,2.43,3.85,401280.0,3668240360.0,1.09,1.4,8.29,5.73,15.68,38.11,0.06,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.29,1.17,1.17,1.27,1.56,1.7,2.35,2.34,2.53,2.62,2.42,-39723.1,-70339.56,-16223602.54,9094593.05,0.78,0.78,0.9,1.05,0.89,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.3,0.41,4.12,16.97,0.41,-0.06,0.74,2.27,5.16,0.73
stock101761,23.45,0.99,1.0,0.01,0.07,0.03,0.17,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.55,0.73,0.74,4.58,279834.84,1194811520.0,2.34,0.42,3.3,-10.53,7.13,11.24,0.02,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.74,1.21,1.28,1.28,1.54,2.09,2.77,2.93,3.24,3.21,2.84,-320946.05,-520087.79,-12449653.92,97297206.94,7.12,6.21,6.39,7.88,5.92,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.2,0.71,7.48,55.94,0.4,0.64,0.73,3.13,9.83,5.76
stock100731,7.73,0.89,0.96,0.04,0.31,-0.09,0.08,0.03,114.36,197.3,13.39,-0.9,-62.2,67.62,11.82,47.97,12.03,7.53,51.93,-2.45,7.31,13.38,-3.11,2.54,0.63,0.75,0.56,-0.74,3.75,1560431.21,11128871900.0,1.4,6.71,0.78,0.78,5.17,-2.4,-0.02,0.16,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.15,1.25,1.25,1.27,1.31,3.49,3.51,3.51,2.81,2.46,2.28,-501465.16,-501465.16,-184832746.0,-184832746.0,3.6,3.6,3.0,3.12,1.65,-1.12,4.75,4.59,41.46,14.16,0.16,27.02,2.73,0.01,0.64,0.91,0.62,0.66,0.57,5.24,27.42,0.69,1.96,0.62,2.48,6.14,1.03
stock102398,38.81,1.16,1.05,0.02,0.1,0.03,0.36,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.54,0.67,4.02,4.3,414490.8,9964847460.0,0.42,24.17,21.62,24.39,35.6,22.51,0.11,0.21,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.63,1.3,1.38,1.44,1.45,2.12,3.02,2.68,2.56,2.45,2.73,-195927.35,-388482.38,-69938372.72,-77079605.13,2.76,2.65,2.83,2.84,3.58,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.92,0.48,6.23,38.8,1.05,1.98,0.44,3.07,9.42,4.78
