code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.63,1.12,1.04,0.02,0.49,-0.09,0.53,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.27,1.23,-0.7,7.91,463485.64,4606046490.0,1.01,5.51,26.12,39.87,-1.28,-2.6,-0.03,0.03,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.66,1.27,1.47,1.97,3.08,3.17,4.18,4.52,5.71,6.46,4.89,-336664.62,-827107.02,-29945301.3,74691768.93,4.77,3.98,4.41,4.58,3.23,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.2,1.2,8.35,69.8,0.73,0.6,0.77,3.74,14.02,2.17
stock101688,9.28,1.16,1.05,0.02,0.36,0.01,0.37,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.11,1.1,-1.76,7.88,649484.0,3356630100.0,1.93,1.93,27.47,13.45,-8.39,-35.81,-0.08,0.01,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.96,1.39,1.47,1.74,4.92,4.92,4.52,4.93,5.52,5.8,4.82,-386985.32,-550451.04,25840092.44,153178184.0,2.65,2.09,2.22,3.28,3.04,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.03,1.18,9.26,85.84,0.49,0.75,1.01,3.92,15.35,2.17
stock103528,30.48,1.04,1.01,0.0,0.08,0.0,0.03,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.0,0.99,-0.11,8.81,209185.46,358379927.0,5.84,13.59,28.5,78.66,11.98,-23.65,-0.01,0.19,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.79,1.47,2.03,2.05,4.67,4.67,5.73,5.78,6.27,6.42,5.43,-252375.39,7036867.34,14430532.41,-421802996.0,4.43,3.36,3.29,3.38,3.44,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.61,1.0,10.25,105.03,1.05,3.06,0.81,4.46,19.85,4.58
stock100469,9.51,1.12,1.04,-0.03,0.41,0.14,2.26,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.16,1.13,-1.8,6.73,1097061.83,25895221400.0,0.42,1.56,31.54,29.92,-9.43,-33.5,-0.07,-0.07,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.9,1.32,1.46,1.81,2.89,2.89,3.64,4.09,4.8,5.19,4.14,-222397.25,-383557.31,-23196563.36,-3079870.58,1.17,0.88,0.98,1.44,1.6,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.4,1.32,7.66,58.64,0.18,-0.78,1.14,3.45,11.91,1.16
stock103611,9.25,1.03,1.01,-0.03,0.65,0.08,1.2,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.08,1.09,-4.69,6.76,628245.79,7833019810.0,0.8,1.89,30.65,33.86,-14.83,-30.51,-0.19,-0.11,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.07,1.4,1.57,1.88,3.32,3.32,4.2,4.37,4.96,5.36,4.07,-721705.35,-1367462.29,-81290307.03,-66511379.37,5.15,3.91,3.94,5.11,4.36,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.75,1.25,8.53,72.84,-0.2,-0.61,1.07,3.43,11.78,3.47
stock101312,7.14,1.15,1.05,-0.02,0.43,0.03,0.28,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.27,1.2,-2.2,7.8,456960.0,4382030410.0,1.04,0.0,24.83,29.35,-9.16,-38.55,-0.11,0.02,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.59,1.29,1.54,1.96,3.51,3.51,4.11,4.63,5.23,5.9,4.77,-84843.44,-237376.31,13027755.99,47168582.8,1.14,1.13,1.32,1.76,1.57,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,-0.01,1.32,9.26,85.75,0.57,0.52,1.13,3.74,13.97,1.16
stock101761,14.37,0.99,1.0,0.01,0.12,0.03,0.1,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,0.94,0.94,-0.1,6.93,435985.32,1654012330.0,2.64,7.61,61.1,61.1,61.1,23.1,-0.0,0.12,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.9,1.46,1.46,1.46,4.23,4.23,0.02,0.02,0.02,7.01,4.43,-82291.27,-82291.27,-18429138.97,-18429138.97,7.07,7.07,7.07,8.54,8.73,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.65,0.9,9.16,83.88,1.36,0.22,1.14,3.66,13.36,7.96
stock100731,8.79,0.89,0.96,0.03,0.3,0.09,0.13,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.1,1.02,2.33,7.16,1774442.57,17051344000.0,1.04,2.99,20.08,11.13,-4.46,-23.86,0.1,0.11,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.44,1.22,1.37,1.6,2.27,2.27,3.72,4.11,5.04,4.92,4.38,-936312.21,-1920750.33,-120549318.0,31069310.46,3.95,3.5,4.12,5.33,5.8,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,0.18,0.95,7.74,59.83,0.39,1.53,0.84,3.38,11.45,3.29
stock102398,14.78,1.16,1.05,0.02,0.2,-0.02,0.76,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.19,1.14,-5.65,7.26,2990655.56,14017925400.0,2.13,1.29,28.86,1.72,-11.6,-22.28,-0.25,-0.04,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,3.19,1.31,1.41,1.6,5.11,5.11,4.34,5.05,5.34,5.5,4.39,-399226.52,-578369.19,50139062.53,149216590.0,0.78,0.63,0.65,0.99,0.74,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.24,1.17,7.86,61.7,0.28,0.67,0.57,3.71,13.75,0.58
stock100819,13.25,1.2,1.07,-0.02,0.31,-0.03,0.05,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.18,1.17,2.52,8.06,262944.26,1433070470.0,1.83,2.62,62.18,74.34,35.62,18.52,0.13,0.19,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,4.01,1.7,1.9,1.97,2.78,2.78,5.15,5.04,5.42,6.55,5.06,-2040303.07,-6633000.09,-1074473980.0,-2904434450.0,14.27,11.0,8.81,7.83,6.16,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.78,1.42,10.5,110.27,1.05,0.51,1.04,4.18,17.46,4.95
