code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.86,1.06,1.02,-0.07,0.28,0.12,1.06,0.04,36.38,-21.2,-15.51,-21.2,-15.51,328.41,-26.11,-6.88,13.75,-6.06,9.11,-1.62,-7.91,0.86,0.5,0.62,2.8,1.22,1.01,-3.55,9.43,310936.17,2475871820.0,1.26,1.48,2.08,18.48,8.37,1.93,-0.2,0.01,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.49,1.15,1.39,1.39,1.85,3.54,2.95,2.5,2.95,4.21,5.49,-61244.78,-289837.76,32678798.45,84144572.91,3.75,3.08,3.08,3.85,6.17,0.12,0.5,0.44,64.92,72.25,0.88,10.37,20.28,0.02,-0.21,4.8,-0.14,-0.03,1.3,10.39,108.0,0.77,0.2,1.47,4.05,16.39,4.14
stock102419,14.75,1.12,1.04,0.02,0.5,-0.02,0.61,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.53,1.34,5.39,8.84,467287.3,4380473910.0,1.07,5.3,3.51,15.05,7.04,-4.35,0.29,0.02,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.64,1.2,1.38,1.44,1.84,3.08,3.63,3.17,3.44,4.01,5.38,-108046.95,-329231.6,28932408.93,68875593.1,1.87,1.76,1.68,2.31,3.48,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.1,1.33,9.04,81.7,0.59,0.59,0.94,4.13,17.02,2.53
stock101688,6.46,1.16,1.05,0.02,0.52,0.08,0.36,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.42,1.21,-1.31,8.34,505834.64,3318697870.0,1.52,5.97,-17.18,-2.27,-1.52,-32.14,-0.06,-0.04,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.28,1.29,1.4,1.5,1.8,3.5,3.09,3.73,3.87,3.84,4.86,-132741.09,-513181.6,73415609.86,63882356.22,1.62,2.06,1.87,1.95,2.4,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.38,1.2,9.17,84.14,0.06,0.44,1.18,4.1,16.77,2.23
stock103528,21.58,1.04,1.01,0.0,0.11,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.32,1.08,-0.9,9.33,142946.79,367178153.0,3.89,6.93,-13.02,0.94,-10.08,-31.49,-0.05,0.07,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.3,1.32,1.41,1.54,2.5,4.67,4.5,3.78,4.21,4.33,5.5,-120742.64,-322991.15,67388773.55,111351265.0,4.75,4.44,4.2,3.83,3.69,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.24,1.16,10.92,119.3,0.66,1.44,1.23,4.64,21.54,4.04
stock100469,10.31,1.12,1.04,0.02,0.48,0.14,2.22,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.39,1.2,3.01,8.09,1189348.84,23991501100.0,0.5,4.09,-8.11,-22.19,1.78,8.41,0.15,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.19,1.26,1.26,1.38,1.74,2.89,4.21,4.01,4.37,4.42,4.83,-235432.76,-437294.43,56140546.11,92541282.3,1.24,1.2,1.23,1.11,1.27,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.11,1.28,8.08,65.31,0.35,-1.45,0.99,3.9,15.21,1.31
stock103611,6.95,1.03,1.01,-0.07,0.83,0.03,1.5,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.35,1.15,-0.05,7.91,472033.32,7750643940.0,0.61,1.74,-10.55,-16.37,-2.39,-26.92,-0.0,-0.13,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.18,1.22,1.22,1.29,1.99,3.4,2.88,2.68,3.26,3.78,4.65,-136325.16,-279781.04,18758435.96,77368132.06,2.08,2.08,2.13,2.79,3.96,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.68,1.24,8.61,74.2,-0.23,-0.76,1.12,3.62,13.11,3.49
stock101312,10.56,1.15,1.05,0.01,0.31,0.01,0.18,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.49,1.28,4.94,8.33,675840.0,4146440350.0,1.63,0.0,-4.09,12.22,31.67,45.25,0.25,0.11,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.36,1.24,1.42,1.66,1.89,3.51,3.8,3.35,3.64,4.05,5.03,-72590.39,-248958.61,30507984.22,21427847.26,0.72,0.75,0.78,1.07,1.41,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.46,1.35,9.87,97.34,0.95,0.92,1.28,4.07,16.53,1.24
stock101761,11.05,0.99,1.0,0.02,0.17,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.42,1.07,1.92,8.08,385634.33,2045054210.0,1.89,0.02,-11.79,-6.2,-10.37,-28.78,0.09,0.04,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.6,1.21,1.24,1.28,1.77,4.23,2.51,2.7,3.11,3.81,4.88,-148712.91,-474413.96,69046423.91,95672910.74,2.91,3.89,4.05,6.13,6.64,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.07,1.17,9.17,84.03,0.89,0.43,1.14,3.85,14.86,7.11
stock100731,7.27,0.89,0.96,0.05,0.53,0.03,0.2,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.24,1.14,2.6,7.2,1751596.08,28606491400.0,0.61,5.33,-9.3,0.52,19.9,-18.29,0.11,0.02,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.91,1.16,1.19,1.34,1.89,2.62,2.14,2.14,2.92,3.45,4.25,-302493.88,-922639.18,150181610.0,148450316.0,1.55,1.99,2.16,2.35,3.44,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.26,1.11,8.21,67.37,-0.12,1.36,0.95,3.62,13.08,3.32
stock102398,8.83,1.16,1.05,0.04,0.36,0.05,1.39,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.46,1.23,-2.38,7.93,1921340.52,12597781000.0,1.53,2.22,-13.0,-3.18,-8.31,-41.95,-0.11,-0.19,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.69,1.22,1.25,1.29,1.88,6.41,2.67,2.84,3.4,3.48,4.62,-81121.15,-198027.97,42328569.62,49240387.03,0.31,0.31,0.31,0.36,0.64,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.96,1.31,8.0,64.02,-0.48,0.03,0.79,3.79,14.36,0.51
