code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,9.97,1.06,1.02,-0.04,0.23,0.02,0.54,0.01,46.22,-1027.56,-16.56,-813.5,-35.82,10.02,-18.2,-7.74,13.24,-6.68,6.31,-0.46,-19.84,-8.96,4.38,-7.4,-4.59,0.75,0.77,2.91,6.35,407651.08,2830170520.0,1.44,0.0,-47.02,-47.02,-19.73,48.81,0.12,0.04,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,3.84,2.33,2.33,2.59,2.85,4.55,7.32,7.32,6.76,5.56,4.09,-1995193.28,-1995193.28,-328876829.0,-328876829.0,13.79,13.79,11.12,7.72,5.13,-0.01,0.71,0.57,63.68,68.2,0.86,19.85,15.48,0.27,-0.18,7.17,-0.13,-0.04,1.14,8.26,68.29,0.9,-0.07,1.33,3.23,10.41,3.29
stock102419,18.52,1.12,1.04,0.02,0.39,-0.1,0.36,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,1.15,1.1,1.07,6.62,586722.77,4365602410.0,1.34,5.09,36.18,-28.33,28.92,87.81,0.04,0.09,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.34,1.61,3.08,3.08,3.08,3.27,6.5,7.89,7.14,5.57,4.2,-995073.89,-4167085.81,-454679215.0,-830261533.0,6.11,5.31,5.02,3.83,2.65,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.45,1.06,7.38,54.49,1.02,0.45,0.66,3.3,10.86,1.83
stock101688,11.66,1.16,1.05,0.02,0.28,0.03,0.31,0.03,8.33,9.57,29.74,-55.48,-47.28,112.26,5.81,5.26,10.31,3.86,16.61,2.02,-1.53,-0.19,0.16,-0.75,-0.5,0.91,0.91,1.7,6.65,816054.25,3792919260.0,2.15,2.61,38.15,-37.48,-16.54,37.64,0.07,0.13,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.72,1.49,2.46,2.58,4.5,4.5,6.07,6.74,5.99,5.11,4.18,-696011.03,-1965407.06,-263662554.0,-103603853.0,3.28,3.0,3.94,3.85,2.9,-0.12,2.26,1.62,31.05,27.82,0.73,0.38,3.3,-0.11,0.55,0.45,0.58,0.36,1.07,8.55,73.09,0.94,1.19,0.92,3.61,13.01,2.1
stock103528,29.1,1.04,1.01,0.0,0.08,0.0,0.02,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.81,0.83,3.88,7.46,130281.28,352723961.0,3.69,28.92,-2.28,-43.52,-38.62,46.61,0.18,0.17,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.38,1.52,2.62,3.94,3.94,4.23,6.28,6.84,6.42,5.74,4.74,-177743.46,-723630.27,13136530.43,146700382.0,4.97,5.09,5.47,5.45,5.9,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,0.75,0.95,9.67,93.45,1.26,1.85,0.82,4.02,16.16,7.02
stock100469,11.98,1.12,1.04,-0.01,0.37,0.23,2.06,0.05,-7.21,-168.9,-3.03,-168.9,-3.03,1146.29,-3.54,-0.64,4.06,-0.68,4.59,-17.49,-8.53,-1.5,1.26,-1.73,0.87,1.06,1.03,-0.58,5.79,1381997.98,26609728100.0,0.52,2.48,-0.25,-35.28,-15.93,25.84,-0.02,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.79,1.33,2.3,2.39,2.39,2.86,4.95,6.23,5.56,4.5,3.64,-328260.21,-1788830.01,78161280.34,303404850.0,1.56,1.74,1.86,1.86,1.65,0.08,0.65,0.55,72.77,40.14,1.07,3.84,16.41,-0.15,-0.01,1.84,0.03,-0.3,1.18,6.76,45.63,0.34,-0.17,1.12,3.15,9.93,1.13
stock103611,11.68,1.03,1.01,0.0,0.54,0.06,0.99,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.98,1.0,-3.19,5.61,793287.65,7901462480.0,1.0,2.91,23.21,-43.12,-11.59,6.54,-0.11,-0.16,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.76,1.41,2.49,2.49,2.49,2.49,5.11,6.21,5.72,4.39,3.45,-931987.38,-4274362.5,4943590.53,233279191.0,5.76,5.78,6.29,5.37,4.15,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-0.85,1.25,7.94,62.99,-0.17,-0.9,1.05,3.14,9.83,3.3
stock101312,9.16,1.15,1.05,-0.02,0.28,-0.01,0.29,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,1.13,1.07,1.27,6.74,586240.0,3608436350.0,1.62,0.57,38.37,-41.66,-23.35,43.8,0.05,0.07,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.5,1.5,2.74,2.91,2.91,3.81,5.7,6.81,6.36,5.43,4.26,-339439.18,-1159466.6,-165467355.0,-100215983.0,2.25,2.11,2.22,2.12,1.58,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,0.25,1.15,8.43,71.14,0.87,-0.11,1.11,3.36,11.28,1.11
stock100731,9.14,0.89,0.96,0.02,0.26,-0.02,0.07,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,1.0,0.89,-1.86,5.93,1845097.28,14049807900.0,1.31,4.29,8.81,-35.95,-21.21,17.65,-0.07,0.08,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.95,1.32,1.9,1.98,1.98,2.05,4.49,5.21,4.82,4.28,3.61,-1451829.0,-5238311.19,200860067.0,243166706.0,4.34,4.97,6.32,7.15,5.6,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.25,0.93,6.98,48.73,0.56,1.38,0.77,3.06,9.39,2.85
stock102398,16.29,1.16,1.05,0.02,0.18,0.01,0.51,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,1.06,1.02,-6.4,6.14,3296196.14,12927875800.0,2.55,1.51,-0.67,-38.22,-14.79,-14.43,-0.24,-0.02,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.9,1.34,4.53,4.63,4.63,4.63,4.56,6.25,5.71,4.68,3.72,-489019.92,-6271734.05,122739448.0,615853047.0,0.84,1.04,1.24,1.03,0.66,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,-0.26,1.02,7.16,51.27,0.3,0.73,0.51,3.44,11.81,0.56
stock100819,11.05,1.2,1.07,-0.02,0.38,0.03,0.06,-0.03,-6.26,-883.56,-6.24,-883.56,-6.24,1659.2,-5.48,-34.3,54.88,-4.65,12.21,-1.52,-6.14,-38.4,23.76,-5.22,-20.67,1.11,1.09,2.73,6.99,219285.59,1379866610.0,1.59,0.0,7.39,-44.22,-1.16,34.92,0.12,0.09,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.69,1.43,2.35,2.35,2.47,2.96,5.71,6.82,7.37,6.49,4.44,-331864.2,-1261584.04,8217508.79,160309661.0,7.22,7.09,6.32,5.96,4.94,0.01,6.78,5.76,14.66,34.97,0.14,5.92,1.37,-0.0,-2.59,0.51,-2.05,0.46,1.28,9.5,90.25,0.87,-0.22,0.96,3.75,14.06,4.06
