code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.78,1.12,1.04,0.02,0.49,-0.09,0.53,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.29,1.25,0.19,8.0,468237.71,4606046490.0,1.02,5.51,4.53,27.41,17.86,-17.98,0.01,0.05,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.64,1.24,1.45,1.62,3.08,3.17,3.23,3.77,4.48,6.34,4.93,-287145.54,-949310.47,88048760.46,106412879.0,3.98,4.34,3.99,4.6,3.4,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.23,1.22,8.43,71.1,0.8,0.6,0.77,3.79,14.39,2.3
stock101688,8.74,1.16,1.05,0.02,0.38,0.01,0.4,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.11,1.11,-3.67,7.91,684364.51,3356630100.0,2.04,1.93,-7.32,20.39,-11.36,-48.62,-0.17,0.01,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.85,1.24,1.42,1.47,2.74,4.92,3.53,4.1,4.72,5.63,4.74,-274059.08,-844964.99,89986261.31,141292329.0,2.63,2.59,2.17,2.52,2.77,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.12,1.16,9.13,83.37,0.41,0.75,1.01,3.93,15.43,2.0
stock103528,36.78,1.04,1.01,0.0,0.06,0.0,0.02,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.01,0.99,2.9,8.64,243632.19,358379927.0,6.8,13.59,21.95,56.31,66.27,-26.0,0.16,0.17,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.72,1.6,1.79,2.41,3.48,4.67,4.34,4.82,5.57,6.35,5.39,-377539.95,-1432025.81,-38530462.57,-38554393.76,4.81,4.59,3.8,3.76,3.6,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.98,0.98,10.24,104.9,1.44,3.06,0.81,4.46,19.88,4.53
stock100469,10.44,1.12,1.04,-0.03,0.38,0.13,2.06,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.18,1.14,0.83,7.03,1204345.48,25895221400.0,0.47,1.56,20.14,45.81,23.26,-30.4,0.04,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.08,1.51,1.76,1.85,2.89,2.89,4.77,4.25,4.52,5.45,4.34,-523666.03,-1920922.22,63031920.02,89786386.2,1.63,1.35,1.08,1.41,1.63,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.23,1.29,7.7,59.34,0.37,-0.78,1.14,3.55,12.63,1.2
stock103611,11.57,1.03,1.01,-0.02,0.52,0.06,0.96,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.08,1.09,-0.76,6.9,785816.62,7833019810.0,1.0,1.89,15.58,64.11,41.79,-21.37,-0.03,-0.07,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.23,1.45,1.79,1.94,3.32,3.32,4.34,4.06,4.41,5.53,4.21,-940325.85,-5609776.8,-296518086.0,-1665251620.0,5.72,5.31,4.41,5.15,4.65,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.4,1.2,8.6,73.88,0.16,-0.61,1.07,3.49,12.17,3.58
stock101312,8.95,1.15,1.05,-0.02,0.34,0.02,0.22,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.28,1.21,0.78,7.92,572800.0,4382030410.0,1.31,0.0,29.15,62.73,42.06,-30.4,0.04,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.69,1.44,1.74,1.96,3.51,3.51,4.23,4.23,4.7,5.82,4.88,-199147.71,-878764.33,-9841048.84,-13950198.03,1.48,1.39,1.3,1.72,1.62,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.26,1.3,9.34,87.28,0.85,0.52,1.13,3.83,14.64,1.21
stock101761,15.41,0.99,1.0,0.01,0.12,0.03,0.09,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.01,0.98,2.47,7.27,467538.88,1654012330.0,2.83,7.61,72.76,72.76,72.76,14.43,0.12,0.13,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,4.07,1.83,1.83,1.83,3.71,4.23,6.04,6.04,6.04,7.26,4.67,-9052411.1,-1448180.13,-4715556580.0,-754381930.0,16.61,16.61,16.61,12.62,10.2,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.2,1.0,8.87,78.76,1.03,0.22,1.14,3.8,14.44,8.71
stock100731,10.32,0.89,0.96,0.02,0.25,0.08,0.11,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.13,1.04,5.43,7.23,2083919.66,17051344000.0,1.22,2.99,21.55,41.18,48.92,-19.56,0.24,0.14,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.51,1.28,1.45,1.61,2.25,2.27,3.67,3.75,4.15,5.01,4.48,-1479069.89,-3923835.73,-342016916.0,-824086961.0,4.69,4.42,4.09,5.03,6.02,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,0.35,0.96,7.8,60.84,0.59,1.53,0.84,3.44,11.86,3.47
stock102398,13.51,1.16,1.05,0.02,0.22,-0.02,0.83,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.22,1.16,-5.02,7.39,2939672.76,14017925400.0,2.1,1.29,-6.38,17.99,10.29,-32.48,-0.22,-0.07,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,3.17,1.22,1.39,1.46,5.11,5.11,3.36,3.87,4.65,5.55,4.44,-304207.19,-851927.47,59811434.23,176389497.0,0.68,0.66,0.61,0.82,0.71,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.28,1.18,7.9,62.41,0.27,0.67,0.57,3.74,13.99,0.55
stock100819,11.71,1.2,1.07,-0.03,0.36,-0.03,0.05,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.22,1.2,3.06,8.37,232383.19,1433070470.0,1.62,2.62,0.43,43.33,43.15,4.74,0.16,0.15,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,4.09,1.35,1.82,2.04,2.78,2.78,4.49,4.84,4.8,6.24,5.2,-540650.13,-5299952.85,-120243320.0,-1594166130.0,10.58,11.89,10.18,8.1,6.84,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.57,1.5,10.54,111.14,0.9,0.51,1.04,4.27,18.21,5.31
