code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,5.78,1.06,1.02,-0.04,0.42,-0.0,0.85,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.71,0.82,-1.18,3.02,236331.32,2800965860.0,0.84,0.0,4.52,14.23,12.67,53.32,-0.02,-0.02,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.69,1.2,1.21,1.23,1.6,1.88,2.64,2.6,2.56,2.08,1.9,-67892.32,-154284.18,15229778.39,53238205.43,2.42,2.61,2.69,2.95,2.33,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,-0.17,0.81,5.15,26.55,0.05,0.02,0.84,2.52,6.35,2.05
stock102419,9.73,1.12,1.04,0.03,0.72,-0.02,0.73,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.64,0.58,-0.6,3.35,308251.22,4273932290.0,0.72,1.89,-7.95,1.99,1.99,23.79,-0.01,0.05,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.95,1.16,1.16,1.18,1.41,1.48,2.01,2.24,2.25,2.03,2.1,-45592.25,-121495.5,44809560.2,46450383.71,1.28,1.61,1.61,1.63,1.32,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.29,0.5,3.62,13.1,0.43,0.07,0.46,1.81,3.27,1.05
stock101688,20.09,1.16,1.05,0.02,0.28,0.02,0.35,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.59,0.79,3.2,4.65,639113.12,3278459410.0,1.95,19.32,-7.38,20.23,31.14,55.86,0.09,0.12,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.86,1.17,1.44,1.65,1.98,2.08,2.77,3.92,3.72,2.99,2.95,-132034.89,-1065274.68,53571706.54,-69380053.91,1.83,3.06,2.5,2.01,1.69,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.57,0.84,6.26,39.18,0.8,1.19,0.73,2.84,8.06,1.48
stock103528,25.21,1.04,1.01,0.01,0.15,0.0,0.04,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.35,0.66,5.67,5.08,70541.05,341476194.0,2.07,2.58,-8.56,-8.69,-12.47,35.76,0.18,0.08,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.2,1.29,1.48,1.74,2.15,2.32,3.97,3.78,4.16,3.53,3.23,-37746.32,-155858.67,37788705.65,149690579.0,3.74,4.73,5.97,6.5,6.98,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.5,0.57,7.15,51.07,0.65,2.85,0.18,3.18,10.1,6.85
stock100469,8.97,1.12,1.04,0.02,0.55,0.1,2.93,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.64,0.75,-0.27,4.35,1034768.1,26704323700.0,0.39,0.2,12.69,25.45,4.67,35.7,-0.01,-0.1,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.59,1.27,1.36,1.41,1.47,1.6,3.09,2.71,2.73,2.46,2.71,-314170.1,-685873.98,30731958.58,113319617.0,1.95,1.76,1.63,1.31,1.01,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.39,0.59,5.03,25.29,-0.23,1.15,1.01,2.64,6.95,0.76
stock103611,10.89,1.03,1.01,0.02,0.59,0.04,1.01,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.65,0.8,-2.89,4.08,739632.07,7766372920.0,0.95,1.48,-4.39,9.45,4.41,19.8,-0.07,-0.01,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.37,1.12,1.17,1.21,1.37,1.74,2.2,2.08,2.0,2.14,2.51,-186981.33,-551918.7,60565333.24,95618958.38,2.63,3.16,2.75,2.86,2.73,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.21,0.88,6.66,44.38,0.03,-0.84,1.09,2.89,8.38,2.52
stock101312,5.88,1.15,1.05,0.01,0.46,-0.06,0.44,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.62,0.69,2.15,3.79,376320.0,3668240360.0,1.03,1.4,-5.62,7.3,-7.11,29.52,0.05,0.03,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.28,1.13,1.26,1.29,1.57,1.83,2.1,2.62,2.65,2.47,2.4,-26107.45,-113981.36,27396202.61,64845958.02,0.67,0.94,1.01,0.99,0.86,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.27,0.39,4.13,17.09,0.37,-0.03,0.75,2.24,5.02,0.72
stock101761,23.58,0.99,1.0,0.01,0.07,0.03,0.17,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.64,0.81,1.45,4.74,281386.16,1194811520.0,2.36,0.42,-8.39,9.12,-12.5,43.61,0.04,-0.02,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.87,1.21,1.24,1.38,1.91,2.09,3.41,3.59,3.48,3.44,2.97,-196177.35,-544137.69,46833431.4,-34700648.86,5.45,6.35,7.14,8.46,6.29,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.25,0.65,7.39,54.68,0.42,0.49,0.78,3.18,10.14,5.79
stock102398,32.21,1.16,1.05,0.02,0.12,0.03,0.44,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.49,0.67,-0.97,4.41,344002.8,9964847460.0,0.35,24.17,1.35,13.74,6.44,5.71,-0.03,0.15,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.65,1.15,1.23,1.25,1.28,1.87,2.1,2.19,2.17,2.27,2.72,-92860.98,-276914.13,-9794054.42,-67151226.49,2.52,2.89,2.7,2.82,3.85,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.84,0.46,6.19,38.33,0.97,1.67,0.42,3.03,9.18,4.82
stock100819,7.67,1.2,1.07,0.0,0.58,0.04,0.09,-0.0,-37.64,-99.57,-0.97,-99.57,-0.97,200.53,0.14,0.92,37.69,0.12,33.07,51.46,-30.78,-131.67,7.73,-25.13,10.72,0.67,0.95,-3.65,4.4,152210.0,1453830550.0,1.05,0.64,-8.14,1.86,-5.66,24.92,-0.1,-0.1,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,2.54,1.18,1.18,1.18,1.27,1.51,2.63,2.36,2.17,2.53,2.69,-62982.72,-142402.4,58629433.37,80820257.42,3.45,3.77,3.32,3.96,3.49,0.09,7.46,6.07,14.43,32.14,0.13,5.9,0.75,-0.06,-1.12,-0.77,-1.18,-0.23,0.63,5.59,31.22,-0.09,0.03,0.8,3.07,9.41,3.49
stock101648,31.96,1.01,1.0,0.04,0.1,0.04,0.91,0.05,67.48,32.55,45.85,-11.63,-2.77,28.65,36.08,3.95,4.8,7.17,11.41,1.24,-3.62,-1.04,-3.51,-1.93,-4.91,0.6,0.6,-13.77,3.67,655958.99,3192617820.0,2.05,7.78,-13.1,-11.64,-17.07,-13.06,-0.29,0.03,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,1.99,1.24,1.26,1.3,1.38,2.52,2.68,2.17,1.95,1.77,2.12,-172254.93,-404858.89,101847611.0,193622592.0,1.93,2.09,1.8,2.07,1.91,0.16,1.29,0.98,74.32,4.73,1.81,2.01,8.53,-0.01,0.03,0.06,0.07,0.31,0.02,5.47,29.93,0.31,2.74,-0.05,2.73,7.45,1.86
stock100146,9.87,0.98,0.99,0.02,0.43,0.04,0.17,0.03,-7.57,-36.53,4.75,-68.37,-47.79,-44.37,5.79,14.14,46.06,4.74,59.8,1.46,-3.76,-6.45,11.02,-3.29,-0.05,0.58,0.59,-11.16,3.68,200490.39,1983271750.0,1.01,4.64,-10.27,-9.62,-14.55,3.89,-0.24,-0.03,-0.47,-0.53,-4.45,-0.5,37.06,33.1,34.44,2.04,1.19,1.26,1.37,1.37,3.14,2.43,2.32,2.42,2.17,2.15,-42141.75,-125355.76,34436909.45,100506245.0,1.75,2.06,2.66,2.7,2.26,0.37,5.78,5.07,11.95,26.03,0.34,3.66,2.33,-0.05,-0.47,-0.06,-0.53,-0.11,0.14,4.52,20.41,-0.07,-0.41,0.33,2.42,5.84,1.81
stock103504,22.2,0.95,0.98,0.01,0.16,-0.01,0.14,0.01,27.15,-10.31,10.11,-10.31,10.11,-113.45,8.58,9.69,14.71,5.79,26.67,-0.94,-1.95,-4.05,6.65,-1.95,-1.44,0.52,0.68,-4.27,4.51,190417.56,1075629070.0,1.77,30.67,-7.23,-3.77,-13.01,-9.5,-0.12,0.06,-0.05,-0.35,-1.85,-0.23,43.45,40.8,40.9,2.65,1.16,1.24,1.24,1.27,1.52,1.64,2.11,1.93,1.98,2.73,-37761.91,-137592.12,9913016.29,12789944.23,1.73,2.41,2.41,2.41,2.51,-0.33,2.45,1.56,34.71,9.58,0.6,0.0,1.61,0.03,-0.54,0.03,-0.44,0.34,0.38,5.98,35.74,0.45,2.99,0.15,3.03,9.16,2.68
