code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.28,1.12,1.04,0.02,0.51,-0.04,0.6,0.04,22.31,5.74,2.47,5.74,2.47,12.67,4.67,3.98,15.61,2.39,26.08,-1.64,0.14,-0.62,1.34,-0.16,5.07,1.52,1.33,4.67,8.84,452397.47,4564286990.0,0.99,10.11,7.05,11.39,3.93,1.56,0.25,0.01,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.62,1.2,1.36,1.36,1.84,3.08,3.04,3.01,3.41,3.89,5.36,-107465.04,-261099.65,31240243.14,73308781.48,1.83,1.64,1.59,2.55,3.5,-0.17,2.15,0.69,48.37,43.8,0.6,25.76,1.08,0.05,-0.91,0.08,-0.31,0.06,1.33,8.98,80.6,0.58,0.57,0.94,4.1,16.81,2.51
stock101688,7.22,1.16,1.05,0.02,0.47,0.07,0.32,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.4,1.2,0.45,8.36,565344.6,3318697870.0,1.7,5.97,-1.9,16.45,-1.63,-26.92,0.02,-0.03,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.43,1.21,1.5,1.5,1.81,6.11,3.31,3.8,3.96,3.77,4.93,-176443.58,-610317.31,69446596.97,-23137363.87,2.21,2.06,1.77,1.97,2.54,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.39,1.19,9.2,84.67,0.07,0.49,1.18,4.08,16.68,2.22
stock103528,23.34,1.04,1.01,0.0,0.1,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.3,1.07,-0.47,9.25,154605.1,367178153.0,4.21,6.93,-0.47,-2.06,-19.71,-26.02,-0.03,0.1,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.29,1.27,1.54,1.58,2.5,4.67,3.98,4.12,4.53,4.34,5.46,-137170.82,-350011.37,53324030.71,107833130.0,5.31,4.57,4.17,3.9,3.65,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.33,1.15,10.87,118.22,0.78,1.55,1.23,4.63,21.42,4.07
stock100469,12.22,1.12,1.04,0.02,0.4,0.12,1.87,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.38,1.19,3.66,8.02,1409684.08,23991501100.0,0.59,4.09,10.19,11.29,28.9,47.05,0.18,0.05,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.21,1.22,1.29,1.68,1.74,2.89,3.86,4.25,4.36,4.35,4.82,-222195.5,-571816.26,16887443.28,-41972242.83,1.2,1.28,1.17,1.12,1.29,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,0.14,1.26,8.05,64.76,0.63,-0.95,0.98,3.88,15.03,1.3
stock103611,7.66,1.03,1.01,-0.04,0.78,0.09,1.45,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-5.97,-3.25,-0.59,-3.14,-4.07,1.33,1.14,0.05,7.86,520255.43,7833019810.0,0.66,1.89,-3.4,11.18,4.36,-6.7,0.0,-0.15,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.18,1.14,1.29,1.33,1.99,3.4,2.41,3.0,3.34,3.91,4.62,-118977.9,-389659.76,8032803.55,29685954.24,2.17,2.28,2.08,3.18,4.03,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.06,-0.09,0.27,-0.01,-0.65,1.23,8.58,73.59,-0.17,-0.83,1.12,3.64,13.22,3.5
stock101312,11.72,1.15,1.05,0.01,0.28,0.02,0.16,0.03,-6.47,235.47,64.52,204.08,26.39,171.14,3.68,6.3,13.79,2.5,7.56,2.21,8.15,10.64,1.91,4.65,-1.09,1.49,1.27,5.47,8.34,750080.0,4256059370.0,1.76,0.03,10.15,36.92,40.87,64.61,0.28,0.11,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.4,1.23,1.62,1.89,1.94,3.51,3.39,3.56,3.89,3.98,5.06,-85686.88,-404584.91,7472548.06,-65830297.01,0.82,0.84,0.78,1.09,1.44,0.17,1.93,1.78,36.01,39.85,0.4,5.96,5.07,-0.1,0.99,-0.06,1.05,0.52,1.34,9.83,96.69,1.03,1.13,1.28,4.06,16.5,1.24
stock101761,12.02,0.99,1.0,0.01,0.15,0.0,0.1,0.02,-19.31,80.96,233.1,-46.39,-1.33,-94.91,9.46,14.64,11.96,4.27,30.84,0.21,-8.64,7.73,-1.34,1.34,9.89,1.41,1.08,2.0,8.08,364686.39,2029927400.0,1.8,3.06,-7.36,3.17,-1.47,35.32,0.1,0.05,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.63,1.16,1.28,1.33,1.83,4.23,2.46,2.89,3.4,4.32,4.89,-184818.69,-548548.18,72747722.2,78356507.35,4.44,4.79,5.01,7.57,7.83,0.02,1.42,0.32,60.79,8.99,0.29,13.67,0.38,-0.13,0.4,-0.22,0.17,0.2,1.15,9.13,83.4,1.03,0.32,1.14,3.86,14.89,8.18
stock100731,7.6,0.89,0.96,0.05,0.49,0.06,0.16,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,3.15,-0.77,-5.11,2.2,5.13,1.23,1.14,2.03,7.25,1831104.57,28798623300.0,0.64,7.2,-1.53,14.15,11.17,-11.63,0.09,0.05,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.94,1.17,1.34,1.5,1.89,2.62,2.04,2.26,3.37,3.42,4.27,-429490.76,-1423195.02,104160688.0,96238739.95,2.0,2.12,2.2,2.46,3.51,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.08,-0.08,-0.28,-0.23,-0.17,1.11,8.21,67.41,-0.0,1.23,0.95,3.64,13.27,3.33
stock102398,9.39,1.16,1.05,0.04,0.34,0.04,1.33,0.05,71.74,8.52,10.54,-45.74,-44.73,-56.1,10.88,2.79,5.91,5.68,8.53,1.11,0.05,-1.12,-1.85,0.13,-2.99,1.43,1.23,-2.94,7.92,2043192.24,14473736300.0,1.41,2.65,-5.82,-1.16,-11.67,-28.54,-0.14,-0.16,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.75,1.17,1.27,1.29,1.88,6.41,2.75,3.25,3.6,3.61,4.61,-82012.38,-193572.56,26007043.26,17208907.34,0.33,0.31,0.3,0.4,0.66,0.12,1.58,1.14,51.68,15.06,2.03,1.06,9.73,0.62,-0.03,2.64,-0.07,-0.88,1.3,7.99,63.82,-0.38,-0.11,0.79,3.81,14.49,0.51
stock100819,11.68,1.2,1.07,0.0,0.41,-0.03,0.19,0.01,300.38,136.07,38.55,128.95,11.22,-211.36,1.23,2.65,14.02,1.08,20.07,-6.39,6.71,36.94,-40.86,5.73,7.86,1.47,1.28,4.94,8.8,231787.85,2339364820.0,0.99,0.32,21.92,28.35,18.58,-2.26,0.26,0.13,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,3.81,1.3,1.49,1.49,1.89,2.78,4.38,4.08,4.12,4.16,5.34,-195334.82,-448936.3,-14371429.39,42008796.85,5.71,4.81,4.39,5.84,6.43,-0.23,2.54,2.07,29.89,29.14,0.41,6.14,3.19,0.27,-4.24,1.82,-3.69,0.69,1.56,11.32,128.21,0.87,1.12,1.25,4.39,19.23,5.32
