code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,13.39,1.12,1.04,0.03,0.55,-0.02,0.67,0.06,34.01,8.25,2.32,8.25,2.32,88.15,4.6,3.81,16.89,2.41,28.16,-0.66,0.25,-0.91,2.07,0.16,6.64,1.56,1.34,0.5,8.77,424201.83,4380473910.0,0.97,5.3,-5.44,-13.45,7.38,-24.31,0.03,0.02,-0.26,-0.35,-3.28,-0.29,48.19,37.48,35.67,3.33,1.14,1.26,1.32,1.84,3.08,2.2,2.95,2.87,3.72,5.13,-41664.95,-154707.3,23704673.5,94252862.0,0.88,1.23,1.47,1.69,3.13,0.04,2.37,0.72,45.62,45.17,0.63,25.85,1.38,0.16,-0.83,0.63,-0.24,0.08,1.33,9.06,82.12,0.58,0.55,0.94,4.12,17.0,2.55
stock100357,12.92,0.96,0.99,0.03,0.28,0.06,0.12,0.05,13.87,-0.51,68.65,-20.39,34.96,-6.03,9.42,21.42,25.84,3.59,49.12,2.43,-6.55,-3.1,4.66,-0.42,1.04,1.01,1.0,6.24,8.19,380109.92,6983370020.0,0.54,2.59,-0.23,-13.87,-2.42,-28.02,0.31,0.36,-0.28,-0.22,-1.84,-0.23,58.96,43.77,39.36,4.34,1.13,1.2,1.25,1.62,2.54,2.14,2.44,2.58,3.26,5.02,-49907.58,-133640.15,13893296.28,62905480.57,1.26,1.49,2.03,1.96,5.25,0.08,0.72,0.7,62.1,51.72,0.17,35.52,18.45,0.0,-0.14,3.68,-0.14,0.23,0.09,5.05,25.49,0.14,0.26,0.04,5.05,25.49,5.2
stock101688,7.31,1.16,1.05,0.02,0.46,0.07,0.32,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-0.86,1.36,2.84,0.02,3.04,1.47,1.22,-0.44,8.23,572391.83,3318697870.0,1.72,5.97,15.62,-10.08,17.84,-12.84,-0.02,-0.03,-0.42,-0.31,-2.45,-0.39,47.02,37.31,34.87,3.17,1.24,1.35,1.4,1.71,3.13,2.77,2.97,3.35,3.79,4.77,-100439.54,-227713.3,19633883.17,115621101.0,1.28,1.37,1.81,1.7,1.99,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.15,1.24,-0.04,1.17,-0.2,1.19,9.17,84.05,0.24,0.48,1.18,4.06,16.5,2.17
stock103528,22.24,1.04,1.01,0.0,0.11,0.0,0.04,0.0,20.32,14.14,2.69,-28.66,-35.82,-9.36,2.53,7.46,50.02,2.34,57.61,0.6,0.25,-0.4,-4.81,0.23,-0.94,1.39,1.1,-0.48,9.04,147318.65,367178153.0,4.01,6.93,6.05,-17.23,4.8,-47.75,-0.03,0.06,-0.22,-0.6,-3.49,-0.5,58.88,41.84,37.47,3.97,1.25,1.34,1.4,2.5,3.11,3.37,3.64,3.55,4.22,5.28,-80710.89,-156810.98,-20880550.05,45078572.8,3.52,3.48,4.04,3.58,3.61,-0.59,14.21,11.13,7.84,23.38,0.31,2.91,0.93,0.05,-6.96,0.16,-5.74,0.22,1.16,10.94,119.69,0.65,1.8,1.23,4.66,21.68,3.95
stock100469,9.37,1.12,1.04,0.02,0.53,0.15,2.44,0.11,8.39,285.25,26.54,263.62,11.76,-9.11,4.43,0.95,5.04,1.16,4.09,6.63,7.46,1.51,0.88,1.74,-0.47,1.41,1.21,1.57,8.05,1080911.61,23991501100.0,0.45,4.09,-5.07,-25.22,-17.08,-11.94,0.07,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.11,1.18,1.37,1.42,1.74,2.63,2.27,2.87,3.23,4.06,4.72,-119354.76,-373228.27,40534649.17,156894384.0,0.87,0.99,1.06,1.02,1.14,0.11,0.57,0.45,64.2,38.24,1.21,2.99,17.61,0.18,-0.09,1.27,-0.11,-0.09,1.26,7.99,63.81,0.37,-1.27,0.97,3.85,14.8,1.31
stock103611,7.24,1.03,1.01,-0.06,0.8,0.03,1.44,0.04,-10.29,-2617.74,-8.42,-2617.74,-8.42,-65.6,-8.1,-4.5,12.69,-4.08,9.51,-0.48,-8.39,-4.66,1.69,-4.24,-2.67,1.38,1.16,-2.43,7.89,491729.67,7750643940.0,0.63,1.74,5.54,-12.35,-4.36,-31.89,-0.11,-0.11,0.03,0.49,6.2,0.08,77.05,67.41,63.27,3.03,1.17,1.25,1.28,1.75,3.23,2.81,2.75,2.59,3.42,4.52,-109015.45,-222511.68,5339536.52,71831609.17,1.85,1.74,1.93,2.0,3.41,-0.01,0.95,0.67,44.39,49.87,0.91,5.17,7.22,-0.09,-0.09,0.52,0.0,-0.65,1.23,8.57,73.41,-0.19,-0.65,1.11,3.62,13.13,3.48
stock101312,9.67,1.15,1.05,0.01,0.34,0.01,0.2,0.03,-7.95,209.4,65.3,184.05,26.99,275.57,3.69,6.29,13.2,2.37,5.81,1.19,9.26,11.59,0.75,4.85,-3.27,1.47,1.28,3.13,8.12,618880.0,4146440350.0,1.49,0.0,-7.9,-23.92,1.79,4.65,0.15,0.09,-0.08,-0.05,-0.16,-0.34,39.81,44.15,49.53,3.23,1.16,1.36,1.4,1.89,3.2,1.85,2.54,2.9,3.69,4.8,-24295.14,-91424.77,21941430.75,88856527.36,0.33,0.42,0.59,0.79,1.2,0.02,1.95,1.82,34.82,40.16,0.38,5.97,8.75,-0.09,1.01,4.25,1.08,0.28,1.36,9.93,98.66,0.78,0.73,1.29,4.08,16.62,1.25
stock101761,10.78,0.99,1.0,0.02,0.17,-0.02,0.12,0.02,-12.39,101.46,234.57,-40.32,-0.89,-125.8,10.9,15.88,11.25,4.35,31.37,-1.14,-7.2,8.98,-2.05,1.42,10.42,1.45,1.09,0.99,7.81,376211.59,2045054210.0,1.84,0.02,-1.01,-17.99,-5.79,-27.05,0.05,0.03,-0.25,-0.07,0.67,-0.08,61.31,54.2,50.28,3.39,1.09,1.26,1.3,1.65,3.71,1.96,2.17,2.41,3.41,4.66,-60153.95,-206242.84,23533508.9,124506897.0,1.75,2.0,3.06,3.9,5.86,-0.02,1.47,0.33,60.27,8.77,0.27,14.54,0.36,-0.15,0.45,-0.24,0.18,0.05,1.17,9.16,83.99,0.88,0.59,1.13,3.86,14.88,7.1
stock100731,7.92,0.89,0.96,0.05,0.48,0.03,0.19,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.77,1.05,-11.52,2.7,10.74,1.3,1.16,3.55,7.07,1908203.71,28606491400.0,0.67,5.33,10.0,-1.19,6.58,-14.32,0.15,0.03,-0.26,-0.28,-0.85,-0.31,56.32,45.31,40.32,2.74,1.27,1.27,1.27,1.74,2.38,2.55,2.38,2.24,3.22,4.15,-716564.59,-972264.84,-108892075.0,66067823.0,2.26,1.82,1.98,1.97,2.89,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.1,0.26,0.32,0.25,-0.05,1.12,8.26,68.28,0.11,1.46,0.95,3.62,13.12,3.37
stock102398,10.96,1.16,1.05,0.03,0.29,0.04,1.12,0.07,48.66,-1.87,7.23,-50.94,-46.38,51.55,9.91,2.58,6.02,5.08,8.68,1.43,-0.92,-1.33,-1.74,-0.47,-2.85,1.49,1.23,-1.34,7.99,2384812.24,12597781000.0,1.89,2.22,27.51,4.2,21.49,-23.76,-0.06,-0.15,-0.26,-0.09,2.05,-0.14,70.76,59.04,51.67,2.78,1.39,1.39,1.39,1.89,6.01,4.62,3.87,3.54,3.81,4.64,-410338.89,-423905.24,-41449858.11,44441739.85,0.8,0.55,0.48,0.41,0.56,0.05,1.78,1.34,44.9,16.42,1.97,1.24,8.57,0.55,0.17,1.48,0.13,-0.82,1.32,8.12,65.89,-0.33,0.19,0.79,3.87,14.98,0.53
