code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,9.8,1.06,1.02,-0.03,0.25,-0.0,0.5,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.44,0.71,9.8,3.55,400700.16,2800965860.0,1.43,0.0,42.86,54.33,84.21,97.18,0.23,0.04,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,2.28,1.48,1.61,1.93,2.04,2.85,4.21,3.65,3.39,3.01,2.36,-513916.45,-1008695.68,-154835920.0,-64593079.41,5.47,4.3,4.06,3.46,2.79,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.25,0.59,5.24,27.51,0.51,0.14,0.98,2.57,6.61,2.18
stock102419,11.58,1.12,1.04,0.03,0.6,-0.02,0.61,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.08,0.3,0.41,-0.37,0.9,0.62,0.59,-2.85,3.15,366860.13,4273932290.0,0.86,1.89,14.65,20.88,18.77,24.65,-0.06,0.09,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.77,1.2,1.28,1.33,1.33,1.63,1.38,1.58,1.78,2.06,1.97,-78362.1,-137572.67,-16951648.25,-23704255.89,1.74,1.34,1.25,1.5,1.3,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.14,-0.57,-0.62,-0.25,0.49,0.5,3.75,14.07,0.72,0.24,0.55,1.86,3.45,1.08
stock101688,24.3,1.16,1.05,0.02,0.23,0.01,0.29,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.5,0.74,3.47,4.54,773043.75,3278459410.0,2.36,19.32,28.03,20.84,19.12,52.45,0.1,0.14,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.8,1.34,1.41,1.41,1.75,2.19,3.34,2.79,2.59,3.26,2.88,-303370.73,-404065.61,-168926398.0,-90604381.2,2.27,1.55,1.59,2.08,1.81,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.71,0.83,6.28,39.42,1.08,1.33,0.76,2.85,8.14,1.45
stock103528,62.6,1.04,1.01,0.0,0.06,0.0,0.02,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-1.55,-6.45,4.15,-1.43,-0.98,0.24,0.58,14.84,5.08,175163.41,341476194.0,5.13,2.58,58.56,123.73,153.24,158.46,0.51,0.28,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.41,1.67,2.44,3.07,3.07,4.1,4.37,3.99,3.92,4.16,3.43,-518349.45,873755.02,17921446.51,90686011.49,7.73,6.57,5.97,6.53,6.65,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,0.01,-3.43,-0.14,-3.77,1.56,0.61,7.7,59.25,1.83,4.43,0.43,3.34,11.17,6.97
stock100469,10.42,1.12,1.04,0.01,0.47,0.08,2.52,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-4.73,-0.81,1.74,-1.21,1.58,0.56,0.71,0.78,3.95,1202038.31,26704323700.0,0.45,0.2,1.17,15.01,19.36,27.7,0.02,-0.05,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.37,1.14,1.38,1.38,1.66,1.89,2.27,2.3,2.61,2.58,2.49,-179248.86,-610387.94,112384517.0,288186326.0,1.4,1.44,1.51,1.52,1.12,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.02,-0.23,-0.02,-0.05,0.51,5.08,25.83,0.18,-0.14,1.01,2.59,6.72,0.84
stock103611,12.6,1.03,1.01,0.02,0.51,0.04,0.87,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.55,0.72,-5.34,3.81,855772.64,7766372920.0,1.1,1.48,12.7,15.81,17.32,18.98,-0.12,-0.07,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.19,1.14,1.2,1.26,1.35,1.74,1.73,1.76,1.99,1.95,2.32,-343729.49,-635248.95,-40703637.85,65152336.86,3.92,3.39,3.19,3.0,2.87,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.44,0.87,6.14,37.74,-0.05,-0.92,1.12,2.78,7.71,2.65
stock101312,7.85,1.15,1.05,-0.01,0.33,-0.05,0.34,0.01,0.37,-193.02,-6.02,-193.02,-6.02,-215.36,-4.47,-4.35,11.88,-2.15,8.65,3.24,-8.99,-9.04,4.27,-4.95,-4.45,0.49,0.65,4.11,3.56,502400.0,3756802630.0,1.34,2.21,26.41,31.93,33.28,40.93,0.09,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.18,1.34,1.41,1.49,1.56,2.02,3.03,2.76,2.57,2.82,2.29,-195772.22,-303899.32,62417399.5,54699747.38,2.16,1.57,1.27,1.24,0.9,-0.13,0.94,0.73,55.93,35.61,0.49,7.73,5.12,-0.1,-0.45,-1.43,-0.48,0.63,0.28,4.52,20.41,0.75,0.25,0.83,2.31,5.34,0.79
stock101761,27.5,0.99,1.0,0.01,0.06,0.03,0.14,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,-0.82,-1.03,-3.03,-0.26,0.41,0.46,0.73,3.72,4.43,328164.52,1194811520.0,2.75,0.42,10.0,4.05,22.49,32.21,0.1,0.05,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.74,1.19,1.28,1.31,1.42,2.09,2.16,2.17,2.43,3.14,2.82,-325085.34,-580551.32,-13505806.63,73444275.48,8.34,6.81,7.03,7.79,6.32,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.02,0.01,0.08,-0.21,0.15,0.68,6.94,48.21,0.46,0.69,0.76,3.11,9.66,5.96
stock100731,11.82,0.89,0.96,0.01,0.24,-0.03,0.05,0.02,71.77,26.97,32.05,-56.93,-55.21,81.21,6.11,29.29,21.47,3.41,34.65,-2.17,1.6,-5.29,6.33,-1.58,-16.64,0.47,0.49,8.35,3.92,2386066.88,18488221700.0,1.29,3.68,47.01,54.11,54.11,46.29,0.21,0.24,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.5,1.59,1.72,1.72,1.75,3.49,4.26,3.88,3.88,3.03,2.55,-9241556.33,-16002334.47,-7380138420.0,-11732639300.0,10.68,7.59,7.59,5.01,2.83,-0.3,2.68,2.5,49.64,26.85,0.12,31.16,2.29,-0.03,-1.42,0.46,-1.47,1.06,0.5,6.18,38.22,1.17,2.39,0.76,2.65,7.0,1.57
stock102398,38.17,1.16,1.05,0.02,0.1,0.03,0.37,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.45,0.67,5.47,4.22,3861749.75,9964847460.0,3.88,24.17,0.1,9.87,23.45,23.17,0.15,0.15,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.64,1.16,1.23,1.42,1.48,2.17,3.11,3.19,2.98,2.57,2.71,-240957.82,-414755.27,48987100.58,68391829.68,0.58,0.43,0.4,0.34,0.37,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.67,0.47,6.02,36.26,0.88,1.73,0.37,3.06,9.39,0.49
stock101648,41.05,1.01,1.0,0.03,0.09,0.02,0.76,0.06,45.14,13.84,38.93,-24.11,-7.38,80.06,31.62,3.67,4.4,5.83,10.69,0.63,-6.97,-1.01,-2.24,-2.05,-3.83,0.42,0.52,-2.33,3.43,842525.54,4675603420.0,1.8,2.85,6.79,16.22,30.32,7.8,-0.05,0.01,-0.2,-1.42,-1.8,-0.17,52.53,43.23,38.73,2.03,1.16,1.24,1.45,1.45,2.16,2.89,2.43,2.58,2.25,2.11,-488032.08,-855613.83,-132021250.0,-314017408.0,5.22,3.88,3.42,2.63,2.26,0.04,1.2,1.0,80.36,4.47,1.59,1.55,9.19,-0.09,-0.02,-1.33,-0.01,0.19,0.0,5.3,28.13,0.2,2.98,-0.06,2.69,7.24,2.01
stock100146,13.3,0.98,0.99,0.02,0.32,0.03,0.13,0.03,-7.57,-36.53,4.75,-68.37,-47.79,-44.37,5.79,14.14,46.06,4.74,59.8,1.46,-3.64,-5.99,8.87,-3.25,0.45,0.42,0.51,-1.45,3.38,270164.36,1983271750.0,1.36,4.64,28.88,29.63,35.44,21.57,-0.03,-0.01,-0.47,-0.53,-4.45,-0.5,37.06,33.1,34.44,2.01,1.38,1.49,1.52,1.52,2.65,2.55,2.18,2.11,2.3,2.09,-299281.81,-440287.3,-118483057.0,-99931746.19,5.76,3.79,3.13,3.15,2.5,0.37,5.78,5.07,11.95,26.03,0.34,3.66,2.33,-0.06,0.89,-0.23,0.69,0.17,0.26,4.71,22.2,0.29,0.18,0.5,2.38,5.68,2.04
stock103504,39.96,0.95,0.98,0.01,0.09,-0.01,0.08,0.01,27.15,-10.31,10.11,-10.31,10.11,-113.45,8.58,9.69,14.71,5.79,26.67,-0.94,-1.95,-4.05,6.65,-1.95,-1.44,0.37,0.64,3.44,4.05,463630.61,1075629070.0,4.31,30.67,33.2,73.29,71.87,64.24,0.09,0.18,-0.05,-0.35,-1.85,-0.23,43.45,40.8,40.9,2.51,1.47,1.81,1.96,1.98,2.05,3.87,3.73,3.33,2.76,2.56,-462295.21,-3145478.62,25207618.09,-316138962.0,4.22,4.63,3.63,2.8,2.13,-0.33,2.45,1.56,34.71,9.58,0.6,0.0,1.61,0.03,-0.54,0.03,-0.44,1.04,0.23,6.37,40.63,1.14,4.2,0.37,3.14,9.84,2.14
stock101659,12.45,1.17,1.06,0.02,0.25,-0.01,0.42,0.05,5.87,-17.81,5.44,-58.9,-47.28,44.66,7.53,4.49,16.28,3.75,21.89,-0.69,-2.13,-1.29,1.68,-1.52,0.38,0.74,0.87,4.19,3.72,159364.98,2304581630.0,0.69,4.52,50.54,50.54,51.64,44.43,0.1,0.07,-0.61,-5.2,-25.64,-1.31,6.85,11.33,18.04,2.27,1.43,1.43,1.65,1.65,2.33,5.09,5.09,4.98,3.24,2.44,-307486.68,-307486.68,-195685361.0,-195685361.0,18.83,18.83,15.84,9.21,7.04,-0.14,1.29,0.97,51.52,28.93,0.84,5.65,4.46,-0.08,-0.07,0.15,0.02,0.26,0.88,6.25,39.11,0.67,1.28,0.73,2.5,6.25,5.15
stock102566,12.33,1.19,1.06,0.0,0.23,0.0,0.01,0.01,-61.32,-3.87,-1.53,-3.87,-1.53,183.43,0.66,24.37,53.23,0.61,-2.23,1.23,-0.02,14.57,28.54,-0.02,-10.6,0.52,0.74,7.82,3.72,291096.5,725014060.0,4.02,21.72,20.18,30.06,44.55,31.59,0.19,0.08,0.05,-0.6,-8.4,-0.52,30.35,26.69,29.53,2.34,1.27,1.41,1.53,1.58,2.29,2.06,2.06,2.14,2.66,2.44,-74029.4,-156627.63,-13940092.09,-17093397.36,1.78,1.53,1.41,1.52,1.45,0.08,11.14,10.37,7.33,3.02,0.02,5.34,1.95,-0.04,1.01,-2.31,0.96,0.5,0.51,4.67,21.79,0.73,-0.15,0.97,2.3,5.28,1.11
