code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,5.92,1.06,1.02,-0.1,0.63,0.07,1.11,0.02,25.37,-67.46,58.66,-67.46,58.66,18.25,-15.71,-8.89,14.1,-6.81,7.91,-0.73,-5.3,-3.68,4.42,-2.62,3.01,1.19,0.99,-1.85,9.67,268329.75,5009956020.0,0.54,0.61,3.68,-36.07,-12.04,3.5,-0.11,-0.04,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,4.92,1.26,1.73,1.85,1.85,3.54,3.81,4.93,4.98,5.04,5.8,-100721.61,-438346.66,9999152.24,134285567.0,3.07,3.32,4.34,4.41,6.57,0.07,0.4,0.32,66.31,78.88,0.77,14.31,16.64,-0.04,-0.46,3.33,-0.4,-0.42,1.28,10.34,106.91,0.36,0.02,1.48,3.96,15.72,3.97
stock102419,12.67,1.12,1.04,0.03,0.57,-0.1,0.62,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.48,1.31,3.47,8.74,401391.87,4606046490.0,0.87,5.51,-4.23,-31.92,-21.01,21.13,0.19,0.0,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.66,1.25,1.64,1.84,2.04,3.08,4.04,4.95,4.62,4.48,5.35,-68518.46,-324616.87,27961765.91,100526166.0,1.45,1.79,2.24,3.11,3.63,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,-0.13,1.32,8.94,79.92,0.34,0.51,0.94,4.07,16.56,2.5
stock101688,6.27,1.16,1.05,0.03,0.53,0.01,0.55,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.35,1.17,-1.26,8.27,490957.15,3356630100.0,1.46,1.93,-2.94,-33.08,-27.6,-23.35,-0.06,-0.08,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.5,1.26,1.67,1.71,1.82,6.11,3.93,4.71,4.05,4.26,4.91,-71405.53,-351714.96,2266363.9,73388643.22,1.21,1.41,1.63,1.9,2.66,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.43,1.14,9.19,84.43,-0.02,0.66,1.17,4.02,16.2,2.1
stock103528,21.15,1.04,1.01,0.0,0.11,0.0,0.04,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.26,1.05,0.02,9.29,140098.45,358379927.0,3.91,13.59,-7.2,-51.14,-39.22,23.97,0.0,0.1,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.48,1.45,2.35,2.5,2.65,4.67,5.14,5.4,4.85,5.1,5.58,-92335.36,-365098.0,-30449412.04,-4201936.81,3.5,3.08,3.12,3.49,3.51,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,0.42,1.09,10.75,115.51,0.82,1.7,1.23,4.6,21.16,3.99
stock100469,12.99,1.12,1.04,-0.02,0.3,0.11,1.66,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.33,1.17,4.08,7.65,1498510.33,25895221400.0,0.58,1.56,36.59,16.92,21.29,77.46,0.19,0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.09,1.47,1.74,1.74,1.98,2.89,4.74,5.26,4.58,4.44,4.68,-371961.38,-656687.03,-163328041.0,-183799339.0,1.25,0.9,0.9,0.99,1.41,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,0.14,1.22,7.83,61.39,0.58,-1.02,0.99,3.77,14.2,1.24
stock103611,7.77,1.03,1.01,-0.04,0.77,0.09,1.43,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.29,1.14,-0.93,7.68,527726.46,7833019810.0,0.67,1.89,9.75,-23.82,-33.48,12.45,-0.04,-0.12,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.17,1.22,1.62,1.96,1.99,3.4,3.92,4.62,4.05,4.27,4.56,-99215.07,-383792.96,11173466.8,88225278.53,1.84,1.86,2.27,3.41,4.42,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.91,1.26,8.81,77.62,-0.45,-1.0,1.12,3.67,13.49,3.65
stock101312,9.51,1.15,1.05,-0.02,0.32,0.02,0.21,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.44,1.24,5.44,8.41,608640.0,4382030410.0,1.39,0.0,29.39,-14.48,2.26,72.28,0.28,0.08,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.66,1.36,1.7,1.7,2.38,3.51,4.45,5.08,4.36,4.48,5.19,-72172.41,-227346.86,-1675337.03,86873495.59,0.8,0.87,1.08,1.22,1.68,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.29,1.31,9.7,94.16,0.76,1.02,1.28,4.03,16.24,1.26
stock101761,11.6,0.99,1.0,0.02,0.15,0.04,0.12,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,1.32,1.05,2.29,7.96,351943.61,1654012330.0,2.13,7.61,-2.11,-23.68,-20.55,30.04,0.11,0.03,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.81,1.28,1.5,1.65,1.83,4.23,4.13,4.94,4.26,4.89,4.94,-229467.8,-645715.44,16076364.97,-11891012.52,4.93,4.89,5.76,8.68,9.44,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.15,1.12,9.06,82.16,0.93,0.44,1.14,3.82,14.57,7.95
stock100731,7.37,0.89,0.96,0.05,0.51,0.06,0.16,0.05,190.5,182.84,86.52,96.33,29.47,221.43,9.26,28.52,16.37,5.61,39.78,1.34,3.15,-0.77,-5.11,2.2,5.13,1.18,1.13,2.03,7.43,1488191.02,28798623300.0,0.52,7.2,20.42,-18.83,-25.71,-6.83,0.09,0.06,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.29,1.21,1.6,1.78,1.89,2.62,4.68,4.99,4.1,4.07,4.46,-423413.92,-1134820.61,-97789726.87,-37033618.26,3.21,2.27,2.29,3.22,5.32,0.27,2.59,2.27,49.44,25.57,0.2,26.19,2.0,0.08,-0.08,-0.28,-0.23,-0.03,1.09,8.32,69.25,0.11,1.04,0.95,3.63,13.2,3.74
stock102398,9.41,1.16,1.05,0.03,0.32,-0.03,1.19,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.39,1.2,-5.55,7.98,2047544.09,14017925400.0,1.46,1.29,-4.56,-34.92,-30.4,-35.24,-0.26,-0.12,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.88,1.29,1.71,1.88,1.88,6.41,4.51,4.66,4.04,4.24,4.65,-74943.37,-279834.8,18136520.59,39686254.0,0.28,0.27,0.33,0.46,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.51,1.25,7.99,63.78,-0.06,0.01,0.78,3.8,14.41,0.53
