code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,11.65,1.06,1.02,-0.04,0.19,0.02,0.46,0.01,46.22,-1027.56,-16.56,-813.5,-35.82,10.02,-18.2,-7.74,13.24,-6.68,6.31,-0.46,-19.84,-8.96,4.38,-7.4,-4.59,0.61,0.69,7.64,5.41,476342.54,2830170520.0,1.68,0.0,-38.1,-17.43,-7.32,83.46,0.27,0.11,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,3.44,1.51,1.68,1.7,3.1,5.1,5.75,7.31,5.93,4.82,3.59,-482498.79,-1708682.78,-234186027.0,-791740985.0,14.46,11.24,8.26,6.08,4.45,-0.01,0.71,0.57,63.68,68.2,0.86,19.85,15.48,0.27,-0.18,7.17,-0.13,0.38,0.78,7.18,51.51,1.06,-0.21,1.33,2.96,8.77,2.89
stock102419,16.02,1.12,1.04,0.02,0.45,-0.12,0.42,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,1.15,1.08,-0.05,6.19,507521.53,4365602410.0,1.16,5.09,-29.3,-11.71,13.4,68.56,-0.0,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.09,2.56,3.08,3.08,3.08,3.61,8.6,7.53,6.74,5.12,3.93,-1188091.2,25192805.25,1794902.96,5203772270.0,5.04,4.87,4.33,3.21,2.45,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.32,1.02,7.14,50.91,0.92,0.6,0.63,3.09,9.57,1.67
stock101688,11.0,1.16,1.05,0.02,0.3,0.04,0.33,0.03,8.33,9.57,29.74,-55.48,-47.28,112.26,5.81,5.26,10.31,3.86,16.61,2.02,-1.53,-0.19,0.16,-0.75,-0.5,0.87,0.89,1.84,6.11,769862.5,3792919260.0,2.03,2.61,-22.97,-27.01,-15.17,21.07,0.07,0.12,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.47,1.94,2.58,4.5,4.5,4.5,7.29,6.12,5.61,4.61,3.88,-657116.05,-8029997.53,-6685256.55,-2665126060.0,2.96,4.03,4.56,3.55,2.8,-0.12,2.26,1.62,31.05,27.82,0.73,0.38,3.3,-0.11,0.55,0.45,0.58,0.43,1.06,8.48,71.96,1.05,1.03,0.95,3.43,11.75,2.04
stock103528,35.21,1.04,1.01,0.0,0.07,0.0,0.02,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.71,0.76,6.02,7.0,157635.88,352723961.0,4.47,28.92,-23.19,-35.28,-18.31,101.42,0.27,0.22,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.27,2.37,2.93,3.94,3.94,4.51,7.76,6.67,6.12,5.34,4.52,-358458.68,-1478138.99,20845955.56,-432253519.0,5.65,5.95,5.35,5.54,6.09,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,0.99,0.84,9.38,87.96,1.48,2.68,0.68,3.91,15.28,7.14
stock100469,11.88,1.12,1.04,-0.01,0.37,0.13,2.01,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.03,-1.4,2.17,-1.69,2.0,1.03,1.02,-1.28,5.56,1370462.1,26495818900.0,0.52,2.35,-21.12,-17.1,-16.28,31.13,-0.04,-0.03,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.77,1.89,2.39,2.39,2.39,2.94,7.32,6.15,5.38,4.3,3.51,-813588.71,-6284413.9,66646133.36,-1256052697.0,1.96,2.03,1.93,1.86,1.61,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.29,0.0,3.19,0.1,-0.2,1.15,6.65,44.19,0.48,0.02,1.1,3.08,9.51,1.1
stock103611,11.35,1.03,1.01,0.0,0.56,0.06,1.02,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.92,0.97,-3.07,5.31,770874.56,7901462480.0,0.98,2.91,-31.09,-23.59,-14.41,4.86,-0.1,-0.16,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.73,1.99,2.49,2.49,2.49,2.57,7.57,6.45,5.49,4.15,3.29,-1610083.7,-19791232.81,52353054.21,-6267947970.0,6.74,6.99,6.29,5.16,4.04,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-0.99,1.24,7.81,60.97,-0.26,-0.54,1.03,3.09,9.54,3.24
stock101312,9.02,1.15,1.05,-0.02,0.28,-0.01,0.3,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,1.09,1.03,0.46,6.35,577280.0,3608436350.0,1.6,0.57,-22.04,-29.97,-24.01,51.6,0.02,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.37,2.1,2.91,2.91,2.91,3.82,7.78,6.88,6.12,5.12,4.03,-413475.57,-5110060.84,-45579742.7,-876167128.0,2.28,2.39,2.12,1.98,1.5,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,0.22,1.12,8.26,68.21,0.88,0.23,1.03,3.23,10.44,1.07
stock101761,27.9,0.99,1.0,0.01,0.06,0.03,0.16,0.02,59.72,30.36,22.39,30.36,22.39,25.59,18.1,6.91,13.3,2.93,20.95,2.64,1.11,-1.56,-8.82,-0.04,-5.23,0.85,0.86,-1.09,6.04,284186.14,1500729080.0,1.89,0.89,-31.09,-31.09,-27.63,5.56,-0.04,0.0,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.49,1.69,1.69,1.93,1.93,2.71,7.84,7.84,5.83,4.24,3.82,-493854.78,-493854.78,-279425535.0,-279425535.0,10.45,10.45,9.15,9.59,10.07,0.1,1.02,0.15,83.81,11.92,0.42,18.56,0.6,0.07,-0.46,-0.04,-0.28,0.19,0.65,7.32,53.52,0.69,-0.81,1.12,3.28,10.75,7.49
stock100731,9.62,0.89,0.96,0.02,0.25,-0.01,0.06,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,0.93,0.82,0.32,5.63,1941959.67,14049807900.0,1.38,4.29,-17.99,-21.28,-21.2,26.57,0.01,0.12,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.02,1.62,1.98,1.98,2.01,2.09,6.0,5.34,4.6,4.18,3.5,-2186271.59,-14224828.62,-166721131.0,-6508099450.0,5.87,7.51,6.67,7.21,5.39,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.25,0.86,7.0,48.94,0.58,1.58,0.8,3.02,9.12,2.75
stock102398,15.75,1.16,1.05,0.02,0.19,0.01,0.52,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,1.02,1.0,-6.52,5.9,3186929.97,12927875800.0,2.47,1.51,-27.45,-21.9,-23.98,-8.91,-0.23,-0.02,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.9,1.85,4.63,4.63,4.63,4.63,7.31,6.47,5.48,4.57,3.59,-1153362.47,51957423.68,39363035.44,13119418200.0,1.21,1.4,1.33,0.97,0.64,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,-0.16,1.05,7.37,54.37,0.46,1.04,0.45,3.4,11.54,0.56
