code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,15.63,1.12,1.04,0.02,0.47,0.09,0.57,0.07,13.45,-2.33,2.57,-2.33,2.57,206.73,4.76,3.99,19.39,2.41,30.89,3.91,-0.24,-0.64,4.24,-0.11,7.06,1.5,1.34,2.58,5.09,495166.14,4699472670.0,1.05,3.17,2.09,7.64,15.27,11.24,0.08,0.02,-0.34,-0.35,-3.3,-0.29,47.44,37.21,35.54,2.06,1.06,1.12,1.23,1.3,1.84,1.66,1.46,1.49,2.03,3.12,-53080.55,-140020.36,16125338.96,1037917.43,1.74,1.65,1.82,1.61,2.02,0.44,2.1,0.9,49.14,40.86,0.6,24.74,1.34,0.06,-0.08,0.28,-0.04,0.17,1.36,9.0,81.02,0.41,0.63,0.95,4.1,16.8,2.62
stock100357,12.95,0.96,0.99,0.03,0.28,0.06,0.12,0.05,6.27,8.66,7.01,8.66,7.01,2.82,9.18,21.23,26.18,3.39,46.66,2.42,0.14,0.47,1.79,-0.19,-2.24,1.28,1.0,-3.7,4.63,380992.53,7804302200.0,0.49,1.55,2.53,0.94,3.19,-2.63,-0.1,0.24,-0.39,-0.23,-1.92,-0.23,54.47,42.03,38.54,1.86,1.04,1.14,1.16,1.18,1.95,0.97,1.48,1.31,1.64,2.73,-38884.95,-196665.8,14910961.65,117293074.0,1.9,2.73,2.25,2.22,2.65,0.29,1.16,1.14,65.25,45.51,0.16,43.52,20.88,-0.01,0.4,5.79,0.4,0.16,0.08,4.37,19.08,0.1,0.17,0.03,4.37,19.08,4.5
stock101688,10.49,1.16,1.05,-0.04,0.28,0.07,0.21,-0.02,-35.74,-286.6,-12.66,-286.97,-12.48,1102.65,-12.83,-16.88,11.97,-9.37,13.87,-1.92,-18.84,-22.69,1.45,-13.66,-3.36,1.54,1.23,3.16,5.36,821394.02,3026111970.0,2.71,2.55,1.55,6.93,15.27,47.19,0.1,0.02,-0.48,-0.31,-2.4,-0.39,49.75,38.24,35.3,2.22,1.09,1.17,1.32,1.88,2.01,1.82,2.33,2.2,2.62,3.28,-65844.4,-300638.16,20984192.89,103191672.0,1.14,1.74,1.79,1.74,1.86,0.33,2.98,2.49,23.54,25.29,0.56,0.64,3.57,-0.18,-0.25,0.08,0.11,-0.15,1.11,8.96,80.21,0.02,0.92,1.18,4.15,17.2,2.31
stock103528,27.4,1.04,1.01,0.0,0.09,0.0,0.03,0.0,17.79,30.13,2.9,30.13,2.9,163.16,2.31,6.27,51.51,2.12,58.42,1.22,0.48,0.6,-1.96,0.45,2.0,1.43,1.11,0.21,6.24,182392.31,373203064.0,4.89,12.74,3.51,-2.7,4.5,17.75,0.01,-0.02,-0.33,-0.61,-3.56,-0.5,56.78,40.61,36.85,3.04,1.06,1.17,1.2,1.75,2.5,1.68,2.0,2.22,3.04,3.77,-26402.62,-94940.99,-29720889.59,-26527311.29,2.36,2.61,3.08,4.38,4.13,-0.54,13.08,10.39,8.9,22.09,0.34,3.5,1.0,0.04,-3.35,0.12,-2.68,0.13,1.23,10.69,114.17,0.35,1.39,1.22,4.66,21.7,3.83
stock100469,12.52,1.12,1.04,0.03,0.52,0.05,1.49,0.15,7.62,290.81,105.03,270.62,83.33,-49.72,6.45,2.24,3.35,2.49,3.33,1.49,13.37,3.5,-1.76,3.84,-0.91,1.34,1.21,6.0,5.42,1444291.71,29297235000.0,0.49,1.23,4.25,8.49,20.85,9.44,0.2,0.05,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.66,1.09,1.14,1.27,1.42,1.74,1.46,1.35,1.4,1.95,3.38,-61392.74,-170866.18,49522495.57,47005783.74,0.61,0.67,0.74,0.82,0.97,0.15,0.85,0.72,56.4,30.09,1.11,2.34,16.65,0.04,0.26,1.55,0.25,0.23,1.33,7.87,61.93,0.47,-1.1,0.98,3.77,14.21,1.28
stock103611,8.71,1.03,1.01,-0.02,0.66,0.05,1.12,0.07,-12.21,35.0,-3.81,35.0,-3.81,-36.97,-3.25,-1.93,13.42,-1.61,12.2,-2.43,1.56,0.68,2.82,0.87,3.04,1.36,1.16,0.01,5.16,591569.82,7976451940.0,0.74,1.79,4.56,-1.58,16.76,17.09,0.0,-0.09,-0.07,0.47,5.95,0.08,72.6,65.2,62.02,2.28,1.1,1.17,1.33,1.45,1.99,1.69,2.03,2.22,2.28,3.11,-93269.52,-314236.43,124871.33,60202158.64,2.11,2.61,2.64,2.14,2.54,0.11,0.94,0.7,45.67,46.91,0.84,4.37,6.84,-0.12,-0.0,-0.25,0.05,-0.34,1.24,8.73,76.2,-0.12,-0.48,1.16,3.61,13.01,3.44
stock101312,10.27,1.15,1.05,0.02,0.32,0.01,0.21,0.04,7.38,235.71,6.27,235.71,6.27,-33.31,7.44,11.23,10.78,4.67,9.31,0.57,13.27,20.12,-2.26,8.32,2.15,1.32,1.28,6.11,5.0,657280.0,4377978640.0,1.5,0.25,4.8,2.29,0.59,-10.25,0.19,0.06,-0.26,-0.05,-0.15,-0.34,40.29,44.39,49.66,2.36,1.06,1.08,1.13,1.34,1.94,0.87,1.26,1.27,1.88,3.13,-19770.02,-44903.38,-16691833.98,1822582.37,0.5,0.49,0.51,0.56,0.82,0.09,1.8,1.64,36.82,36.77,0.42,4.25,7.7,0.01,0.33,2.63,0.32,0.27,1.38,9.85,96.94,0.51,0.27,1.28,4.03,16.25,1.2
stock101761,11.71,0.99,1.0,0.01,0.16,-0.0,0.1,0.02,-16.62,-20.96,5.31,-73.65,-64.9,-104.6,7.53,11.65,13.41,2.96,25.27,-0.41,-2.5,-0.64,3.15,-1.98,-0.48,1.34,1.1,3.09,5.36,408667.7,2132697620.0,1.92,0.9,3.9,0.17,2.81,-0.43,0.1,-0.06,-0.35,-0.07,0.61,-0.08,59.18,53.19,49.76,2.55,1.07,1.21,1.21,1.29,1.77,1.17,2.26,1.9,2.0,3.29,-49955.82,-296150.94,17906332.75,20572161.44,1.91,3.12,2.55,2.61,4.56,0.1,1.29,0.2,61.67,8.34,0.25,15.31,0.37,-0.15,-0.59,-0.19,-0.24,-0.07,1.24,8.48,71.86,0.53,0.5,1.07,3.68,13.57,5.78
stock100731,13.89,0.89,0.96,0.02,0.32,0.03,0.09,0.03,117.59,129.65,212.51,23.76,68.41,-46.91,6.38,21.73,12.63,4.07,34.94,1.5,-2.3,1.14,-11.21,0.67,1.78,1.34,1.19,6.95,5.55,3346509.13,39342234700.0,0.85,5.2,-4.27,-4.34,15.46,83.49,0.24,0.19,-0.35,-0.27,-0.6,-0.3,66.31,49.49,42.4,2.79,1.18,1.32,1.55,2.5,3.06,2.17,3.1,3.51,3.53,3.49,-1844734.87,-9799826.34,-561496899.0,-6404774360.0,5.52,8.81,9.95,7.11,4.77,0.22,3.69,3.4,43.45,23.65,0.19,24.63,1.9,0.02,1.3,-0.27,1.25,0.73,1.16,9.46,89.42,0.64,1.81,0.96,3.91,15.3,4.84
stock102398,11.78,1.16,1.05,0.03,0.28,0.08,0.94,0.06,-0.48,9.0,9.93,9.0,9.93,476.49,10.71,3.2,6.55,5.13,10.12,2.81,-0.09,0.28,0.32,-0.26,1.2,1.42,1.25,-1.14,5.65,2563237.98,15715320600.0,1.63,2.19,3.79,2.26,3.79,28.88,-0.04,-0.15,-0.37,-0.08,2.28,-0.14,74.01,61.48,53.18,2.56,1.08,1.24,1.27,1.54,1.89,1.76,2.83,2.64,3.23,3.38,-78543.52,-393098.63,43810315.05,70639378.39,0.47,0.64,0.55,0.61,0.5,0.08,1.57,1.18,53.98,12.15,1.6,0.96,6.74,-0.24,0.04,-2.73,0.03,-0.55,1.35,8.08,65.22,-0.31,0.12,0.77,3.9,15.24,0.59
