code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,8.8,1.06,1.02,-0.05,0.26,0.02,0.61,0.01,46.22,-1027.56,-16.56,-813.5,-35.82,10.02,-18.2,-7.74,13.24,-6.68,6.31,-0.46,-19.84,-8.96,4.38,-7.4,-4.59,0.73,0.76,3.45,5.9,359812.39,2830170520.0,1.27,0.0,-53.24,-38.97,-37.54,32.73,0.13,0.05,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,3.56,1.99,2.21,2.21,3.1,4.88,5.63,7.7,6.15,5.15,3.8,-964243.26,-3047974.0,-306527292.0,-1287003790.0,13.87,12.7,8.93,6.47,4.63,-0.01,0.71,0.57,63.68,68.2,0.86,19.85,15.48,0.27,-0.18,7.17,-0.13,-0.2,1.1,8.15,66.37,0.66,-0.21,1.33,3.08,9.46,3.0
stock102419,15.05,1.12,1.04,0.02,0.48,-0.13,0.44,0.04,-12.27,8.69,2.39,8.69,2.39,-534.04,4.35,4.71,14.82,2.25,21.52,-6.04,0.25,0.91,2.27,-0.21,3.03,1.14,1.08,0.09,6.48,476791.45,4365602410.0,1.09,5.09,-13.75,-16.48,2.57,53.55,0.0,0.06,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.21,2.14,3.08,3.08,3.08,3.39,8.65,7.93,7.01,5.33,4.06,-1263240.89,18830967.6,-276593937.0,4215248270.0,5.7,5.0,4.6,3.41,2.53,-0.08,3.21,0.96,45.66,19.59,0.48,23.12,0.75,-0.17,0.55,-0.75,-0.36,0.32,1.02,7.19,51.77,0.83,0.6,0.63,3.19,10.15,1.72
stock101688,10.89,1.16,1.05,0.02,0.3,0.04,0.33,0.03,8.33,9.57,29.74,-55.48,-47.28,112.26,5.81,5.26,10.31,3.86,16.61,2.02,-1.53,-0.19,0.16,-0.75,-0.5,0.88,0.89,2.47,6.38,762163.88,3792919260.0,2.01,2.61,-4.47,-35.98,-17.31,21.55,0.1,0.14,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.58,1.63,2.5,4.5,4.5,4.5,7.63,6.33,5.99,4.87,4.02,-525935.26,-3529428.28,-164644061.0,-505752736.0,3.13,3.51,4.43,3.64,2.84,-0.12,2.26,1.62,31.05,27.82,0.73,0.38,3.3,-0.11,0.55,0.45,0.58,0.37,1.06,8.52,72.54,0.91,1.03,0.95,3.51,12.34,2.06
stock103528,29.6,1.04,1.01,0.0,0.08,0.0,0.02,0.0,9.26,-56.55,0.24,-66.57,-22.89,-60.24,2.28,7.86,54.83,2.1,58.55,0.47,-2.97,-11.91,3.43,-2.99,-4.18,0.77,0.81,4.86,7.3,132519.79,352723961.0,3.76,28.92,-13.35,-40.44,-28.85,57.88,0.23,0.18,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.34,1.89,2.93,3.94,3.94,4.41,7.7,7.07,6.44,5.55,4.65,-321328.19,-1894583.23,-98971995.91,-651146277.0,5.55,5.9,5.43,5.4,6.1,-0.73,21.17,16.87,6.58,20.69,0.27,3.03,0.77,0.01,-14.68,0.06,-11.9,0.73,0.96,9.68,93.67,1.21,2.68,0.68,3.97,15.78,7.11
stock100469,10.42,1.12,1.04,-0.01,0.42,0.15,2.29,0.05,-13.33,-157.59,-4.74,-157.59,-4.74,486.0,-3.03,-0.56,4.16,-0.58,4.56,-11.93,-8.01,-1.42,1.36,-1.62,0.84,1.06,1.04,-1.18,5.78,1202038.31,26495818900.0,0.45,2.35,-10.4,-30.53,-30.44,19.77,-0.04,-0.04,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.77,1.64,2.39,2.39,2.39,2.88,7.05,6.39,5.52,4.46,3.6,-695595.29,-4705258.36,10014280.54,-347006572.0,1.91,1.92,1.88,1.87,1.62,0.01,0.66,0.56,72.98,41.14,1.04,5.27,16.34,-0.18,0.0,1.77,0.04,-0.33,1.17,6.72,45.09,0.27,0.02,1.1,3.13,9.81,1.11
stock103611,10.17,1.03,1.01,0.0,0.62,0.06,1.14,0.05,14.34,-96.54,-3.32,-96.54,-3.32,-47.85,0.29,0.16,11.0,0.16,12.18,35.47,-7.93,-5.13,-1.11,-4.74,-7.91,0.96,0.99,-3.64,5.57,690730.77,7901462480.0,0.87,2.91,-22.31,-30.88,-24.39,-8.97,-0.12,-0.17,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.75,1.69,2.49,2.49,2.49,2.49,7.56,6.79,5.71,4.31,3.41,-1268125.33,-19472312.45,124960747.0,-4865948510.0,6.71,6.81,6.28,5.18,4.1,-0.01,1.04,0.67,41.13,48.51,0.99,5.58,6.7,0.07,0.02,1.24,0.05,-1.0,1.23,7.89,62.22,-0.38,-0.54,1.03,3.15,9.92,3.26
stock101312,8.3,1.15,1.05,-0.02,0.31,-0.01,0.32,0.0,4.84,-252.7,-7.0,-252.7,-7.0,-746.83,-5.57,-5.29,12.46,-2.47,9.08,0.57,-8.97,-8.93,4.09,-4.37,-3.07,1.12,1.05,1.07,6.59,531200.0,3608436350.0,1.47,0.57,-10.08,-35.46,-25.43,37.65,0.04,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.41,1.68,2.91,2.91,2.91,3.81,7.79,6.85,6.39,5.3,4.15,-307792.95,-4656404.76,-71552087.98,-688511528.0,2.42,2.34,2.18,2.03,1.53,0.08,0.94,0.75,54.69,40.63,0.47,8.58,4.49,-0.05,-0.35,-1.12,-0.3,0.21,1.13,8.35,69.74,0.78,0.23,1.03,3.3,10.9,1.08
stock101761,25.41,0.99,1.0,0.01,0.07,0.03,0.17,0.02,59.72,30.36,22.39,30.36,22.39,25.59,18.1,6.91,13.3,2.93,20.95,2.64,1.11,-1.56,-8.82,-0.04,-5.23,0.92,0.91,-1.46,6.33,258823.29,1500729080.0,1.72,0.89,-37.24,-37.24,-28.82,3.59,-0.06,-0.01,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,3.53,1.69,1.69,1.93,1.93,2.59,7.74,7.74,6.28,4.51,3.96,-557278.65,-557278.65,-236677857.0,-236677857.0,9.62,9.62,8.84,9.42,10.13,0.1,1.02,0.15,83.81,11.92,0.42,18.56,0.6,0.07,-0.46,-0.04,-0.28,0.2,0.64,7.34,53.87,0.64,-0.81,1.12,3.34,11.16,7.47
stock100731,8.33,0.89,0.96,0.02,0.29,-0.02,0.07,0.01,23.08,-18.55,6.1,-72.37,-64.01,94.58,6.57,25.86,25.9,2.58,27.73,-0.9,-1.99,-13.22,14.89,-2.83,-26.3,0.97,0.87,-0.58,5.93,1681551.36,14049807900.0,1.2,4.29,-8.96,-35.07,-30.7,0.92,-0.02,0.08,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.03,1.36,1.96,1.98,2.01,2.05,5.59,5.41,4.81,4.23,3.62,-1546463.26,-9890017.8,-28942775.24,-1912307880.0,5.66,6.45,6.54,7.1,5.48,-0.02,2.54,2.21,52.99,17.53,0.1,27.65,1.33,-0.04,-3.16,-0.85,-3.28,0.06,0.92,7.05,49.76,0.33,1.58,0.8,3.08,9.49,2.78
stock102398,15.09,1.16,1.05,0.02,0.2,0.01,0.55,0.03,25.88,26.18,63.7,17.34,52.23,-74.23,10.83,3.91,7.77,5.55,11.52,0.46,-3.22,0.01,0.14,-1.06,-0.25,1.02,1.0,-5.84,6.04,3053382.43,12927875800.0,2.36,1.51,-2.65,-24.58,-24.09,-15.05,-0.21,-0.01,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.9,1.47,4.63,4.63,4.63,4.63,6.9,6.6,5.64,4.68,3.66,-734884.43,39385487.26,-37551179.51,7213710840.0,1.11,1.3,1.3,0.99,0.64,0.02,1.61,1.21,49.93,15.54,1.42,0.68,7.09,-0.27,0.0,-1.2,-0.06,-0.24,1.03,7.26,52.64,0.28,1.04,0.45,3.43,11.78,0.56
