code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,14.46,1.12,1.04,0.02,0.5,0.01,0.66,0.07,46.45,16.12,2.43,16.12,2.43,107.16,4.79,3.65,17.7,2.48,28.89,0.37,0.57,-0.95,2.15,0.3,6.47,1.6,1.34,1.91,5.96,458099.96,4356026080.0,1.05,5.07,7.19,9.3,5.14,15.61,0.07,0.01,-0.2,-0.33,-2.49,-0.28,49.16,37.95,35.9,2.42,1.18,1.18,1.21,1.44,2.04,1.59,1.72,1.88,2.52,3.65,-117666.23,-219193.22,-147808.94,27685477.26,2.07,1.94,1.66,1.61,2.38,0.05,2.75,0.92,46.1,44.52,0.68,28.83,1.49,0.21,0.39,0.64,0.16,0.07,1.34,9.07,82.29,0.48,0.58,0.94,4.12,16.93,2.62
stock100357,12.9,0.96,0.99,0.02,0.28,0.06,0.12,0.05,7.56,-23.74,5.39,-23.74,5.39,7.1,7.84,17.73,29.04,2.92,46.95,2.9,-2.99,-7.28,8.56,-1.09,-2.67,1.42,1.0,-3.55,5.63,379521.52,7172490570.0,0.53,1.64,2.46,-0.4,1.94,-4.36,-0.12,0.27,-0.21,-0.21,-1.29,-0.21,52.23,41.62,38.43,2.29,1.08,1.12,1.13,1.3,1.95,1.04,1.28,1.59,2.34,3.34,-45996.22,-199045.99,8632209.74,102997437.0,1.46,2.54,2.21,2.15,3.36,0.14,0.65,0.64,63.48,49.79,0.16,33.31,19.29,0.0,-0.63,4.4,-0.63,0.18,0.08,4.62,21.32,0.11,0.2,0.03,4.62,21.32,4.74
stock101688,9.4,1.16,1.05,0.02,0.36,0.05,0.25,0.04,-34.15,-15.52,1.51,-61.52,-53.77,-64.73,4.26,6.16,12.78,3.44,18.5,3.47,-1.55,0.9,2.46,-0.42,1.89,1.64,1.22,0.12,6.27,736044.21,3318697870.0,2.22,5.97,2.06,29.12,40.3,50.8,0.0,0.02,-0.33,-0.3,-2.34,-0.37,34.21,32.44,32.57,2.5,1.13,1.41,1.54,1.77,1.82,1.97,2.67,2.61,3.13,3.79,-133245.61,-607489.63,37529728.57,33577609.18,1.77,2.14,1.89,1.83,1.88,0.2,3.53,2.84,19.41,31.91,0.56,0.61,3.23,-0.18,1.27,-0.07,1.22,0.06,1.19,9.43,88.86,0.4,0.9,1.19,4.14,17.11,2.27
stock103528,28.23,1.04,1.01,0.0,0.09,0.0,0.03,0.0,12.15,33.88,2.61,33.88,2.61,82.23,2.28,6.6,51.18,2.1,58.57,0.47,0.53,1.07,-2.2,0.48,1.37,1.51,1.1,2.41,7.21,187917.33,371418520.0,5.06,17.8,5.41,11.58,31.54,29.49,0.11,0.09,-0.13,-0.53,-2.09,-0.46,65.68,46.01,39.59,3.6,1.2,1.42,1.71,1.93,2.68,2.67,3.49,3.6,3.59,4.43,-94274.58,-615148.81,58043920.44,169654525.0,3.88,6.37,5.96,4.95,4.22,-0.61,13.37,10.54,8.38,23.09,0.32,3.15,0.93,0.02,-13.97,0.06,-11.3,0.18,1.2,11.2,125.46,0.55,1.69,1.23,4.72,22.32,4.07
stock100469,11.65,1.12,1.04,0.03,0.43,0.05,1.93,0.13,2.74,334.25,26.52,306.89,11.74,-77.28,6.56,1.46,4.8,1.72,3.66,1.92,10.1,2.1,0.74,2.4,-0.93,1.42,1.21,4.21,6.07,1343929.58,24312085600.0,0.55,5.18,10.95,17.44,20.23,-2.51,0.16,-0.01,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.87,1.18,1.22,1.31,1.5,1.99,1.54,1.75,1.85,2.93,3.76,-134718.99,-310495.8,17200979.3,103000789.0,0.86,0.88,0.88,1.02,0.99,0.12,0.57,0.46,64.14,37.11,1.18,2.45,17.13,0.11,-0.08,0.72,-0.1,-0.06,1.3,7.95,63.23,0.34,-1.13,0.98,3.82,14.61,1.32
stock103611,8.88,1.03,1.01,-0.04,0.65,0.01,1.13,0.05,-11.22,-235.26,-6.44,-235.26,-6.44,-88.62,-6.37,-3.66,12.97,-3.18,9.99,-0.29,-4.6,-2.69,2.21,-2.24,-0.68,1.4,1.16,1.24,5.75,603115.95,7903906280.0,0.76,2.08,17.93,22.48,24.18,27.01,0.04,-0.09,0.2,0.56,7.57,0.11,75.81,66.88,62.99,2.57,1.3,1.3,1.36,1.44,1.99,2.53,2.12,2.09,2.59,3.51,-232195.66,-397559.48,-42258710.45,13455815.67,2.35,1.99,1.86,1.98,2.69,0.06,0.93,0.69,45.18,48.3,0.87,4.44,7.23,-0.1,-0.05,0.21,0.01,-0.57,1.22,8.66,75.03,-0.19,-0.5,1.13,3.6,12.98,3.42
stock101312,9.84,1.15,1.05,0.01,0.33,0.02,0.19,0.03,-10.38,255.52,62.5,219.48,24.84,153.24,3.7,6.22,12.88,2.36,5.65,1.99,7.58,9.81,0.74,4.08,-4.07,1.45,1.28,5.24,5.83,629760.0,4126027130.0,1.53,0.22,1.23,-2.48,2.05,12.5,0.19,0.07,0.0,-0.05,-0.29,-0.33,44.56,46.09,50.34,2.66,1.13,1.2,1.2,1.62,2.64,1.69,1.83,2.01,2.68,3.64,-43459.12,-121136.51,34606473.56,49577281.7,0.63,0.74,0.66,0.67,0.93,0.1,2.0,1.77,34.12,39.76,0.38,5.96,6.43,-0.1,1.06,1.9,1.02,0.14,1.37,9.98,99.61,0.55,0.29,1.29,4.11,16.9,1.27
stock101761,11.57,0.99,1.0,0.02,0.16,-0.0,0.11,0.02,-12.95,144.13,8.77,-18.62,-63.74,-100.26,11.44,16.81,12.79,4.5,32.23,-0.01,6.34,10.82,1.29,2.26,12.71,1.33,1.09,4.84,5.68,403781.83,2041486800.0,1.98,1.01,-0.09,-0.6,8.95,0.16,0.17,-0.02,0.01,-0.03,1.34,-0.05,66.7,57.5,52.24,2.73,1.06,1.13,1.2,1.3,1.83,1.17,1.62,1.91,2.26,3.52,-51116.11,-222215.42,23638440.11,62923686.34,1.63,2.55,2.56,2.95,4.83,0.1,1.42,0.27,60.75,8.83,0.27,15.26,0.35,-0.11,-0.18,-0.27,-0.36,-0.16,1.15,8.59,73.75,0.56,0.43,1.12,3.77,14.21,6.51
stock100731,14.03,0.89,0.96,0.02,0.21,0.01,0.08,0.06,247.24,261.29,129.61,150.79,59.38,265.99,10.33,26.91,14.38,5.28,38.47,0.6,3.35,6.07,-11.16,2.59,5.97,1.41,1.18,8.64,5.8,3380239.24,28606491400.0,1.18,5.33,11.61,68.23,83.64,103.75,0.32,0.17,-0.12,-0.24,-0.08,-0.26,63.23,49.29,42.55,2.79,1.42,1.93,2.12,2.49,2.8,4.19,4.49,4.07,3.24,3.7,-9209483.47,-157695257.0,-6881620240.0,-1.36513062e+11,12.0,10.19,7.82,4.8,3.85,-0.15,2.8,2.47,47.66,25.4,0.2,26.4,1.65,0.07,0.31,0.07,0.29,0.62,1.13,9.32,86.79,0.7,2.03,0.99,3.84,14.71,4.29
stock102398,11.0,1.16,1.05,0.03,0.29,0.09,1.04,0.07,16.32,13.88,8.93,13.88,8.93,609.9,10.62,2.97,6.38,5.43,9.62,3.08,0.46,-0.06,-0.37,0.41,0.06,1.54,1.24,-0.89,6.32,2393515.94,12612422100.0,1.9,2.83,-6.3,-1.43,13.8,18.16,-0.03,-0.19,-0.13,-0.03,2.86,-0.08,71.96,59.83,52.13,2.75,1.15,1.2,1.3,1.46,1.89,2.39,2.91,3.5,3.33,3.8,-99076.63,-337613.08,20963067.95,16677246.87,0.38,0.54,0.65,0.5,0.49,0.14,1.79,1.38,45.04,15.71,1.83,1.21,8.09,0.17,0.26,-0.87,0.19,-0.69,1.33,8.09,65.4,-0.28,0.24,0.79,3.86,14.93,0.56
