code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,8.84,1.06,1.02,-0.05,0.24,0.06,0.65,0.01,17.5,-57.71,-11.99,-57.71,-11.99,6025.59,-18.65,-6.99,14.46,-6.67,8.37,-1.36,-8.24,-1.78,4.78,-2.48,3.47,0.9,0.87,2.44,8.7,361447.9,2682794860.0,1.35,0.49,31.35,31.35,31.35,-53.03,0.13,0.02,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,5.01,1.3,1.3,1.3,2.96,3.86,5.8,5.8,5.8,7.7,5.45,-125142.58,-125142.58,-38418890.6,-38418890.6,6.46,6.46,6.46,11.85,6.85,0.1,0.62,0.52,63.6,70.34,0.95,16.3,19.24,0.15,-0.24,5.93,-0.2,-0.14,1.16,9.63,92.67,0.81,0.55,1.45,3.72,13.81,4.02
stock102419,19.17,1.12,1.04,0.02,0.38,-0.07,0.41,0.05,9.66,24.4,2.98,24.4,2.98,-613.08,5.0,4.63,15.16,2.52,23.83,-3.58,0.86,0.55,2.12,0.16,4.61,1.35,1.24,3.3,8.06,607315.09,4606046490.0,1.32,5.51,23.12,38.51,69.35,-25.73,0.17,0.08,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,3.7,1.4,1.6,1.75,3.01,3.17,4.23,4.13,3.85,6.19,5.03,-413171.0,-1414141.38,-55235898.64,267101.93,3.54,4.24,3.96,4.53,3.48,-0.1,2.18,0.94,49.46,41.83,0.54,26.21,1.07,-0.03,-0.61,-0.12,-0.24,0.31,1.22,8.45,71.38,0.96,0.86,0.81,3.85,14.85,2.38
stock101688,8.67,1.16,1.05,0.02,0.39,0.01,0.4,0.05,6.69,19.67,29.54,-51.25,-47.23,-84.57,6.01,5.81,10.52,4.29,17.23,0.3,-0.5,0.63,-1.02,0.19,0.03,1.15,1.1,-1.82,7.75,678883.33,3356630100.0,2.02,1.93,-8.74,-11.08,13.04,-48.18,-0.08,0.01,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,3.73,1.27,1.29,1.46,2.47,4.92,3.15,3.37,3.75,5.54,4.67,-253303.36,-502530.21,43747305.56,143608586.0,2.3,2.27,2.21,2.24,2.61,-0.12,3.23,2.38,20.65,30.65,0.74,0.36,3.49,-0.05,1.48,0.84,1.32,-0.12,1.17,9.16,83.99,0.51,0.78,1.01,3.9,15.22,2.02
stock103528,43.83,1.04,1.01,0.0,0.05,0.0,0.02,0.0,18.66,-48.16,0.92,-67.6,-36.92,-50.72,1.82,5.68,53.47,1.68,56.42,0.6,-1.73,-7.32,-0.75,-1.72,-5.82,1.04,0.97,6.33,8.45,290331.68,358379927.0,8.1,13.59,12.91,46.59,113.08,-8.69,0.34,0.24,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,4.67,1.37,1.72,2.19,3.11,4.67,2.63,4.13,4.54,6.14,5.36,-203711.92,-960443.45,-54517894.36,-197642564.0,4.1,4.51,4.07,3.62,3.59,-0.84,16.43,13.07,7.81,20.82,0.3,3.21,0.88,0.03,-3.16,0.17,-2.4,1.16,0.94,10.1,101.98,1.66,3.28,0.82,4.4,19.4,4.3
stock100469,11.06,1.12,1.04,-0.02,0.35,0.12,1.95,0.07,-7.35,-303.8,-9.7,-301.76,-10.61,80.26,-6.93,-1.26,5.11,-1.35,4.24,-5.06,-9.99,-1.84,1.66,-2.04,0.18,1.22,1.15,2.29,7.02,1275867.91,25895221400.0,0.49,1.56,8.64,27.71,48.46,-34.59,0.1,-0.02,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,3.03,1.29,1.63,1.77,2.62,2.89,4.1,4.09,3.84,5.32,4.34,-270314.74,-1023112.1,50010013.1,138740118.0,1.18,1.24,1.1,1.27,1.57,0.1,0.59,0.47,72.25,40.35,1.07,3.91,15.1,-0.13,-0.05,-0.89,-0.06,-0.17,1.29,7.71,59.42,0.51,-0.82,1.15,3.57,12.76,1.21
stock103611,10.9,1.03,1.01,-0.03,0.55,0.07,1.02,0.06,0.77,-216.84,-5.84,-216.84,-5.84,60.67,-4.81,-2.61,10.6,-2.49,9.16,-2.5,-8.69,-4.85,-1.21,-4.73,-6.26,1.11,1.06,-1.19,7.07,740311.25,7833019810.0,0.95,1.89,17.2,32.93,53.09,-44.21,-0.05,-0.11,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,3.3,1.34,1.66,1.82,3.06,3.32,4.59,4.37,3.93,5.39,4.27,-849011.65,-3299831.94,-369577377.0,-901015085.0,5.42,5.39,4.65,4.8,4.6,0.07,0.94,0.65,43.98,50.09,0.95,3.57,7.09,-0.04,-0.15,0.65,-0.05,-0.48,1.18,8.57,73.5,0.15,-0.92,1.06,3.52,12.36,3.62
stock101312,10.06,1.15,1.05,-0.02,0.3,0.02,0.2,0.0,-0.0,-736.59,47.32,-589.07,13.18,162.46,-5.83,-8.89,13.04,-3.65,7.16,-1.16,-7.17,-10.28,2.27,-4.34,-3.46,1.32,1.19,3.17,7.84,643840.0,4382030410.0,1.47,0.0,17.94,37.81,89.45,-28.35,0.15,0.09,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,3.66,1.24,1.57,2.01,2.96,3.51,3.72,3.98,3.88,5.67,4.88,-142967.19,-485531.05,45180382.71,87283262.91,1.58,1.41,1.4,1.63,1.64,0.14,1.47,1.32,41.8,37.34,0.41,5.52,5.07,-0.08,0.46,0.13,0.54,0.29,1.28,9.32,86.89,0.97,0.8,1.15,3.84,14.73,1.24
stock101761,15.07,0.99,1.0,0.01,0.12,0.03,0.1,0.03,23.09,114.78,256.55,90.87,216.85,81.82,10.03,12.29,10.26,4.94,25.75,2.36,-6.62,5.25,-7.79,1.84,-0.05,0.98,0.95,2.88,7.13,457223.29,1654012330.0,2.76,7.61,-8.67,68.95,68.95,11.91,0.13,0.1,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,4.01,1.3,1.83,1.83,3.71,4.23,4.2,5.14,5.14,6.5,4.54,-915278.0,-1779825.81,-179558095.0,-765859680.0,11.5,12.95,12.95,11.33,9.89,0.23,1.88,0.44,53.06,10.68,0.4,16.58,0.55,-0.04,0.43,-0.19,0.16,0.48,0.95,8.56,73.22,1.33,0.22,1.12,3.77,14.19,8.74
stock100731,9.61,0.89,0.96,0.02,0.19,0.06,0.08,0.03,85.62,-20.34,8.53,-18.93,10.44,215.5,8.68,20.59,23.84,3.4,33.15,3.49,-3.14,-27.38,11.81,-4.13,-18.77,1.1,1.03,3.78,7.1,1940533.0,17051344000.0,1.14,2.99,7.13,17.48,28.82,-26.25,0.17,0.11,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,3.47,1.2,1.35,1.53,2.04,2.27,3.68,3.62,3.39,4.88,4.37,-1160528.06,-3262538.4,-278470220.0,-473301570.0,4.19,4.25,3.83,4.46,5.83,0.28,2.39,2.14,57.51,17.7,0.17,29.46,2.18,0.01,-2.36,-0.56,-2.44,0.18,0.98,7.84,61.51,0.49,1.41,0.78,3.45,11.87,3.54
stock102398,15.32,1.16,1.05,0.02,0.2,-0.02,0.73,0.05,59.23,5.19,59.08,-51.09,-26.03,-123.71,10.81,2.92,6.23,5.39,8.91,-0.81,-5.54,-1.5,-1.56,-1.93,-3.62,1.25,1.15,-2.51,7.32,3333514.92,14017925400.0,2.38,1.29,1.19,7.96,27.14,-32.84,-0.11,-0.05,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,3.13,1.23,1.3,1.4,4.48,5.11,2.98,3.51,3.42,5.3,4.43,-232676.75,-625635.85,18828919.89,88533290.0,0.52,0.61,0.57,0.71,0.72,-0.09,1.53,1.15,53.08,15.26,1.85,0.65,9.47,0.19,0.17,1.66,0.11,-0.48,1.22,7.76,60.16,0.17,0.74,0.58,3.74,14.01,0.56
stock100819,13.57,1.2,1.07,-0.02,0.25,-0.02,0.04,-0.05,-2.16,-5327.18,-7.06,-5327.18,-7.06,-214.96,-7.6,-49.18,62.92,-6.21,7.13,1.13,-7.74,-50.1,25.23,-6.33,-25.95,1.29,1.18,5.74,8.3,269294.61,1433070470.0,1.88,2.62,1.27,9.88,52.82,-16.49,0.3,0.16,-0.23,-0.36,-2.29,-0.34,45.41,38.0,35.28,4.01,1.27,1.38,1.86,2.48,2.78,3.61,4.03,4.44,5.61,5.2,-231978.15,-957579.18,49711962.77,-123317661.0,6.04,9.61,9.51,8.01,6.81,-0.9,4.31,3.59,19.32,32.52,0.13,5.3,1.26,0.0,-3.15,0.52,-2.48,0.41,1.52,10.53,110.8,0.87,0.46,1.09,4.24,18.02,5.39
