code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102419,15.76,1.12,1.04,0.02,0.47,0.09,0.56,0.07,13.45,-2.33,2.57,-2.33,2.57,206.73,4.76,3.99,19.39,2.41,30.89,3.91,-0.24,-0.64,4.24,-0.11,7.06,1.53,1.36,0.2,4.78,499284.6,4699472670.0,1.06,3.17,-0.51,2.94,4.58,8.87,0.01,0.06,-0.26,-0.35,-3.28,-0.29,48.19,37.48,35.67,1.84,1.11,1.13,1.2,1.35,1.84,1.59,1.57,1.5,1.65,2.88,-86866.84,-183924.28,34324405.15,55304645.82,1.7,1.76,1.65,1.7,1.76,0.44,2.1,0.9,49.14,40.86,0.6,24.74,1.34,0.06,-0.08,0.28,-0.04,0.53,1.54,8.99,80.87,0.51,0.67,0.95,4.08,16.62,2.62
stock100357,12.79,0.96,0.99,0.03,0.29,0.06,0.12,0.05,6.27,8.66,7.01,8.66,7.01,2.82,9.18,21.23,26.18,3.39,46.66,2.42,0.14,0.47,1.79,-0.19,-2.24,1.34,0.99,-4.48,4.24,376285.29,7804302200.0,0.48,1.55,-2.44,1.27,1.19,-3.47,-0.11,0.21,-0.28,-0.22,-1.84,-0.23,58.96,43.77,39.36,1.54,1.09,1.09,1.14,1.16,1.62,1.1,1.05,1.36,1.42,2.48,-99546.15,-168337.4,88370946.01,103959448.0,2.85,2.48,2.87,2.51,2.26,0.29,1.16,1.14,65.25,45.51,0.16,43.52,20.88,-0.01,0.4,5.79,0.4,0.14,0.08,4.22,17.84,0.09,0.15,0.03,4.22,17.84,4.39
stock101688,11.01,1.16,1.05,-0.03,0.27,0.07,0.2,-0.02,-35.74,-286.6,-12.66,-286.97,-12.48,1102.65,-12.83,-16.88,11.97,-9.37,13.87,-1.92,-18.84,-22.69,1.45,-13.66,-3.36,1.57,1.24,4.9,5.09,862111.36,3026111970.0,2.85,2.55,1.19,6.58,5.76,59.57,0.15,0.01,-0.42,-0.31,-2.45,-0.39,47.02,37.31,34.87,2.16,1.1,1.16,1.21,1.78,2.08,1.45,1.71,1.99,2.36,3.15,-103427.87,-238686.97,63624093.55,96866930.09,1.24,1.23,1.45,1.75,1.73,0.33,2.98,2.49,23.54,25.29,0.56,0.64,3.57,-0.18,-0.25,0.08,0.11,0.26,1.28,8.9,79.27,0.21,0.87,1.18,4.02,16.19,2.21
stock103528,25.99,1.04,1.01,0.0,0.09,0.0,0.03,0.0,17.79,30.13,2.9,30.13,2.9,163.16,2.31,6.27,51.51,2.12,58.42,1.22,0.48,0.6,-1.96,0.45,2.0,1.48,1.14,-3.41,6.02,173006.43,373203064.0,4.64,12.74,-6.65,-1.81,-5.97,10.83,-0.12,0.06,-0.22,-0.6,-3.49,-0.5,58.88,41.84,37.47,2.84,1.17,1.17,1.17,1.71,2.5,1.89,1.74,1.7,2.88,3.55,-61608.47,-110824.09,13414792.37,-39400653.55,2.79,2.59,2.43,4.34,3.94,-0.54,13.08,10.39,8.9,22.09,0.34,3.5,1.0,0.04,-3.35,0.12,-2.68,0.62,1.47,10.58,111.99,0.61,1.29,1.23,4.57,20.9,3.75
stock100469,14.43,1.12,1.04,0.03,0.45,0.04,1.29,0.15,7.62,290.81,105.03,270.62,83.33,-49.72,6.45,2.24,3.35,2.49,3.33,1.49,13.37,3.5,-1.76,3.84,-0.91,1.37,1.24,5.13,5.13,1664626.94,29297235000.0,0.57,1.23,18.77,20.15,25.7,46.2,0.16,0.12,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.49,1.23,1.26,1.3,1.63,1.9,2.68,2.19,1.97,1.87,3.19,-194466.28,-326215.36,-173260277.0,-72594503.59,0.85,0.72,0.72,0.79,0.9,0.15,0.85,0.72,56.4,30.09,1.11,2.34,16.65,0.04,0.26,1.55,0.25,0.52,1.44,7.96,63.43,0.5,-0.77,0.95,3.79,14.38,1.25
stock103611,9.87,1.03,1.01,-0.02,0.59,0.05,0.99,0.07,-12.21,35.0,-3.81,35.0,-3.81,-36.97,-3.25,-1.93,13.42,-1.61,12.2,-2.43,1.56,0.68,2.82,0.87,3.04,1.5,1.19,-1.44,4.9,670355.23,7976451940.0,0.84,1.79,10.16,18.49,14.24,33.76,-0.04,-0.02,0.03,0.49,6.2,0.08,77.05,67.41,63.27,1.95,1.25,1.3,1.33,1.6,1.96,2.85,2.35,2.34,2.22,2.92,-346523.69,-632963.39,-41579323.68,-72508208.72,3.31,2.79,2.86,2.42,2.28,0.11,0.94,0.7,45.67,46.91,0.84,4.37,6.84,-0.12,-0.0,-0.25,0.05,0.02,1.36,8.88,78.86,-0.0,-0.24,1.14,3.64,13.26,3.47
stock101312,10.55,1.15,1.05,0.02,0.31,0.01,0.2,0.04,7.38,235.71,6.27,235.71,6.27,-33.31,7.44,11.23,10.78,4.67,9.31,0.57,13.27,20.12,-2.26,8.32,2.15,1.35,1.31,3.22,4.67,675200.0,4377978640.0,1.54,0.25,0.09,7.65,6.46,2.05,0.09,0.1,-0.08,-0.05,-0.16,-0.34,39.81,44.15,49.53,2.09,1.1,1.15,1.16,1.24,1.89,1.5,1.43,1.48,1.73,2.87,-47032.66,-98204.13,44516094.47,28623928.46,0.75,0.68,0.63,0.64,0.74,0.09,1.8,1.64,36.82,36.77,0.42,4.25,7.7,0.01,0.33,2.63,0.32,0.62,1.55,9.82,96.34,0.61,0.48,1.26,4.0,16.0,1.19
stock101761,11.95,0.99,1.0,0.01,0.16,-0.0,0.1,0.02,-16.62,-20.96,5.31,-73.65,-64.9,-104.6,7.53,11.65,13.41,2.96,25.27,-0.41,-2.5,-0.64,3.15,-1.98,-0.48,1.34,1.14,-2.29,4.67,417043.46,2132697620.0,1.96,0.9,0.5,6.03,2.14,6.51,-0.06,0.01,-0.25,-0.07,0.67,-0.08,61.31,54.2,50.28,1.98,1.12,1.12,1.21,1.28,1.65,1.72,1.46,2.05,1.95,2.77,-142913.03,-230425.0,78613331.89,102515640.0,3.39,2.8,3.29,2.89,3.5,0.1,1.29,0.2,61.67,8.34,0.25,15.31,0.37,-0.15,-0.59,-0.19,-0.24,0.12,1.42,8.31,69.04,0.48,0.35,1.09,3.66,13.38,5.66
stock100731,13.37,0.89,0.96,0.02,0.33,0.03,0.1,0.03,117.59,129.65,212.51,23.76,68.41,-46.91,6.38,21.73,12.63,4.07,34.94,1.5,-2.3,1.14,-11.21,0.67,1.78,1.38,1.18,5.32,5.43,3222719.28,39342234700.0,0.82,5.2,0.0,-7.86,-12.33,57.67,0.18,0.19,-0.26,-0.28,-0.85,-0.31,56.32,45.31,40.32,2.71,1.16,1.22,1.36,2.32,3.06,2.25,2.15,2.77,3.55,3.37,-1900449.33,-4500325.99,-419421134.0,-970146088.0,4.93,5.12,6.96,7.68,4.86,0.22,3.69,3.4,43.45,23.65,0.19,24.63,1.9,0.02,1.3,-0.27,1.25,0.61,1.14,9.22,85.06,0.58,1.39,1.01,3.89,15.15,4.95
stock102398,10.71,1.16,1.05,0.03,0.31,0.09,1.04,0.06,-0.48,9.0,9.93,9.0,9.93,476.49,10.71,3.2,6.55,5.13,10.12,2.81,-0.09,0.28,0.32,-0.26,1.2,1.45,1.27,-1.97,5.47,2330414.15,15715320600.0,1.48,2.19,-7.03,-5.64,-9.08,-4.14,-0.06,-0.14,-0.26,-0.09,2.05,-0.14,70.76,59.04,51.67,2.48,1.12,1.12,1.24,1.33,1.89,1.0,1.37,2.27,2.76,3.25,-70220.91,-178201.42,96697716.02,176852089.0,0.28,0.37,0.5,0.55,0.47,0.08,1.57,1.18,53.98,12.15,1.6,0.96,6.74,-0.24,0.04,-2.73,0.03,-0.31,1.46,8.05,64.79,-0.33,0.12,0.77,3.88,15.06,0.59
stock100819,11.77,1.2,1.07,0.02,0.42,0.07,0.29,0.04,558.33,201.32,46.85,181.33,17.88,322.23,5.24,7.57,13.01,3.83,22.54,3.09,12.85,56.75,-49.91,10.04,15.41,1.61,1.34,1.96,6.21,233573.88,2309879870.0,1.01,0.0,-3.45,1.9,-14.28,-14.83,0.07,0.16,-0.11,-0.29,-1.15,-0.24,60.52,45.75,39.03,2.7,1.22,1.23,1.24,1.29,1.88,2.27,1.85,2.35,2.9,3.74,-156483.69,-269820.58,63605108.49,13387127.3,4.44,3.85,4.16,4.98,5.47,0.48,3.01,2.36,26.49,27.69,0.51,6.36,3.23,0.38,-1.3,1.96,-1.23,1.17,1.81,11.44,130.88,0.51,1.24,1.26,4.52,20.45,6.14
stock101648,43.1,1.01,1.0,0.02,0.12,0.04,0.89,0.04,-6.21,-27.67,18.27,-27.67,18.27,281.62,18.44,2.41,4.61,4.91,8.93,2.02,-11.71,-0.72,0.8,-1.2,-0.61,1.46,1.1,-3.43,5.49,884600.51,4364902250.0,2.03,10.9,-8.12,3.86,1.17,7.97,-0.11,0.01,0.08,-0.99,0.22,-0.07,60.35,50.6,43.3,2.46,1.15,1.18,1.25,1.32,2.12,1.54,2.17,2.49,2.37,3.24,-197099.71,-593462.04,194402739.0,68927215.51,1.97,2.67,3.11,3.26,3.6,0.02,1.24,0.95,69.24,5.46,2.03,0.01,9.32,0.08,-0.03,-0.57,-0.03,0.36,0.94,7.39,54.68,0.35,1.54,0.4,3.82,14.58,3.73
stock100146,18.1,0.98,0.99,0.02,0.26,0.03,0.13,0.03,36.62,90.89,12.99,83.65,8.71,19.78,6.92,13.71,38.4,5.16,56.73,1.65,2.82,3.9,-9.09,1.99,-2.11,1.28,1.05,-0.09,5.08,367496.2,2666226840.0,1.38,18.7,-4.74,-8.82,-2.22,12.56,-0.0,0.12,-0.45,-0.44,-2.66,-0.46,57.56,43.24,39.61,2.44,1.18,1.19,1.23,1.48,1.65,1.55,1.85,2.12,2.16,3.06,-79725.39,-164691.87,89695298.86,91009316.38,1.65,1.72,1.97,1.86,1.99,0.18,2.31,1.94,22.49,37.82,0.38,3.93,2.24,0.05,-0.41,0.4,-0.3,0.87,0.87,9.81,96.28,0.71,0.81,0.76,4.02,16.19,3.13
