code,close,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
stock102808,6.88,1.06,1.02,-0.04,0.36,-0.0,0.71,0.0,35.39,-350.26,-10.7,-292.51,-31.3,-102.76,-10.41,-5.21,9.68,-4.19,4.9,0.04,-14.12,-8.03,-0.11,-6.15,-8.18,0.55,0.73,2.84,3.3,281307.87,2800965860.0,1.0,0.0,24.86,24.41,35.97,58.89,0.06,0.01,-0.08,-0.02,1.09,-0.26,69.68,59.12,54.73,1.95,1.27,1.45,1.45,1.71,2.05,3.35,2.98,2.84,2.45,2.09,-178638.41,-364238.77,44784552.04,107900654.0,4.07,3.17,3.05,3.09,2.57,0.04,0.86,0.72,60.39,69.35,0.8,25.37,13.3,0.11,-0.38,0.03,-0.35,0.09,0.68,4.99,24.95,0.31,-0.27,0.88,2.53,6.4,2.08
stock102419,10.17,1.12,1.04,0.03,0.69,-0.02,0.7,0.07,-7.61,0.77,2.47,0.77,2.47,70.49,4.14,4.08,13.03,2.35,19.22,-0.62,-0.07,0.34,-0.24,-0.35,0.21,0.67,0.61,-0.66,3.45,322190.63,4273932290.0,0.75,1.89,4.09,-3.78,6.6,14.79,-0.01,0.07,-0.35,-0.4,-4.94,-0.29,38.2,31.5,32.65,1.94,1.14,1.21,1.21,1.25,1.48,2.28,2.16,2.25,2.12,2.15,-31610.94,-88220.24,2204581.95,51791710.4,0.95,1.12,1.4,1.48,1.35,0.09,2.79,1.18,46.09,18.6,0.58,20.61,1.19,-0.15,-0.07,-0.75,-0.18,0.35,0.53,3.68,13.57,0.53,0.01,0.48,1.85,3.44,1.04
stock101688,18.94,1.16,1.05,0.02,0.3,0.02,0.38,0.05,-3.95,-2.93,2.83,-3.78,1.93,55.56,6.5,5.18,11.54,4.1,17.21,0.94,-0.39,0.05,4.46,-0.21,2.85,0.53,0.77,-0.54,4.6,602528.75,3278459410.0,1.84,19.32,-4.97,-12.68,13.35,37.45,-0.02,0.11,-0.39,-0.36,-3.77,-0.45,51.64,37.92,35.0,2.74,1.16,1.22,1.44,1.81,2.06,2.09,2.45,3.44,3.08,2.84,-78413.2,-231785.97,63982035.77,134117628.0,1.09,1.45,2.4,1.98,1.69,0.16,1.75,1.06,37.69,31.48,0.79,0.0,2.64,-0.05,0.16,-0.74,0.08,0.53,0.86,6.25,39.1,0.8,1.26,0.74,2.81,7.9,1.43
stock103528,34.95,1.04,1.01,0.0,0.11,0.0,0.03,0.0,-6.57,-53.28,1.54,-64.06,-21.9,-31.33,3.55,13.0,54.22,3.4,62.24,0.4,-4.17,-12.99,11.61,-3.81,-3.04,0.26,0.6,8.46,5.07,97794.91,341476194.0,2.86,2.58,41.04,26.77,26.58,82.6,0.28,0.17,-0.3,-0.72,-5.83,-0.55,42.24,33.13,33.21,3.25,1.45,1.62,1.62,1.96,2.32,2.95,3.63,3.62,3.63,3.27,-120747.4,-208294.26,-17233194.83,44495358.61,5.59,4.64,5.0,6.36,6.64,-1.11,19.6,15.47,4.13,20.95,0.26,0.37,0.71,-0.02,-10.86,-0.16,-9.65,0.89,0.45,7.23,52.21,1.03,3.8,0.23,3.19,10.19,6.82
stock100469,9.88,1.12,1.04,0.02,0.5,0.09,2.66,0.08,-0.9,-13.9,6.78,-13.9,6.78,390.19,3.07,0.57,3.44,0.69,4.05,5.67,-0.74,-0.09,1.71,-0.21,2.39,0.59,0.72,1.44,4.34,1139744.57,26704323700.0,0.43,0.2,15.83,24.12,38.18,37.41,0.04,-0.06,-0.13,1.85,14.29,0.76,94.46,87.43,79.76,2.59,1.24,1.34,1.43,1.49,1.7,2.58,2.76,2.6,2.59,2.72,-248031.95,-692704.22,92561009.28,179950512.0,1.56,1.75,1.69,1.46,1.1,0.1,0.64,0.53,71.0,42.05,1.2,5.32,15.98,-0.16,-0.06,4.16,0.03,-0.19,0.52,5.09,25.89,-0.02,1.09,1.11,2.65,7.04,0.8
stock103611,11.11,1.03,1.01,0.02,0.57,0.04,0.99,0.08,10.7,-65.35,0.14,-65.35,0.14,-79.32,3.88,2.25,11.8,2.24,15.43,1.82,-7.33,-4.93,-0.5,-4.54,-5.76,0.64,0.78,-4.56,4.11,754574.13,7766372920.0,0.97,1.48,5.01,-2.46,11.66,8.5,-0.11,-0.03,-0.22,0.26,1.47,0.05,69.12,61.7,59.61,2.33,1.15,1.15,1.19,1.23,1.74,2.33,2.23,2.14,2.05,2.49,-261986.6,-448981.11,103325747.0,185604013.0,3.08,2.84,3.13,2.91,2.83,0.04,1.09,0.7,39.35,48.83,1.0,5.72,6.45,0.05,-0.21,0.18,-0.18,-0.35,0.85,6.46,41.67,-0.08,-1.01,1.12,2.87,8.25,2.56
stock101312,6.35,1.15,1.05,0.01,0.43,-0.05,0.41,0.02,-0.01,-76.55,-0.5,-76.55,-0.5,-214.69,1.35,1.4,10.76,0.69,10.62,-9.12,-4.37,-4.55,3.08,-2.87,-3.96,0.57,0.67,1.07,3.75,406400.0,3668240360.0,1.11,1.4,7.08,1.93,15.88,34.53,0.03,0.06,0.01,-0.04,0.07,-0.36,57.97,51.92,53.35,2.21,1.17,1.17,1.26,1.56,1.7,2.37,2.25,2.53,2.63,2.35,-39721.28,-67340.49,-19241760.27,10125908.48,0.85,0.77,0.92,1.04,0.85,-0.11,1.01,0.78,52.8,25.55,0.49,6.9,4.94,-0.11,-0.61,-1.35,-0.64,0.34,0.39,4.08,16.61,0.46,-0.06,0.74,2.27,5.14,0.73
stock101761,24.3,0.99,1.0,0.01,0.07,0.03,0.16,0.03,43.12,385.2,20.04,385.2,20.04,135.93,16.65,7.05,18.05,3.09,25.8,2.48,23.66,10.58,-8.94,4.42,8.26,0.54,0.73,1.4,4.53,289978.1,1194811520.0,2.43,0.42,3.89,-5.59,12.45,21.56,0.04,0.06,-0.44,-0.14,-0.88,-0.12,56.81,49.6,47.24,2.73,1.2,1.28,1.28,1.54,2.09,2.4,2.96,3.24,3.22,2.83,-265012.43,-514012.88,23761966.62,78027493.77,6.64,6.08,6.48,7.74,5.89,0.09,1.46,0.28,81.77,13.22,0.44,40.52,0.74,0.06,-4.61,0.21,-1.32,0.27,0.7,7.45,55.49,0.5,0.64,0.73,3.13,9.8,5.75
stock100731,8.19,0.89,0.96,0.03,0.29,-0.09,0.07,0.03,114.36,197.3,13.39,-0.9,-62.2,67.62,11.82,47.97,12.03,7.53,51.93,-2.45,7.31,13.38,-3.11,2.54,0.63,0.76,0.56,0.45,3.71,1653289.99,11128871900.0,1.49,6.71,6.78,6.78,7.76,-5.97,0.01,0.17,-0.35,-0.35,-2.79,-0.38,59.86,45.36,40.01,2.14,1.25,1.25,1.25,1.31,3.49,3.44,3.44,2.92,2.25,2.28,-588012.42,-588012.42,-310381627.0,-310381627.0,3.63,3.63,3.21,3.16,1.68,-1.12,4.75,4.59,41.46,14.16,0.16,27.02,2.73,0.01,0.64,0.91,0.62,0.72,0.56,5.22,27.23,0.77,1.96,0.62,2.48,6.16,1.04
stock102398,40.32,1.16,1.05,0.02,0.09,0.03,0.35,0.03,5.71,8.12,13.53,8.12,13.53,67.42,16.34,4.42,7.79,7.33,12.53,1.68,-0.82,0.1,-0.67,-0.36,-0.89,0.53,0.67,4.68,4.28,430617.6,9964847460.0,0.43,24.17,26.16,26.87,42.37,18.14,0.13,0.22,-0.4,-0.24,0.14,-0.25,56.2,49.79,46.43,2.62,1.33,1.42,1.45,1.48,2.17,3.25,2.79,2.62,2.46,2.72,-201070.36,-417726.51,-60892550.35,-80811385.66,2.78,2.66,2.86,2.81,3.55,0.15,1.36,1.04,58.51,11.13,1.66,0.43,7.81,-0.12,-0.22,0.73,-0.13,0.93,0.48,6.23,38.85,1.08,1.98,0.44,3.07,9.44,4.77
